timestamp,open,high,low,close,volume
2023-11-30 16:00:00,37615.44,37749.27,37527.39,37670.5,750.10967666
2023-11-30 17:00:00,37669.08,37766.37,37634.79,37748.97,213.32853971
2023-11-30 18:00:00,37749.55,37821.3,37712.81,37747.22,271.38324694
2023-11-30 19:00:00,37747.22,37810.93,37691.0,37760.24,263.89707636
2023-11-30 20:00:00,37762.63,37777.0,37700.64,37744.05,260.88478787
2023-11-30 21:00:00,37740.47,37776.79,37702.57,37747.46,259.75142087
2023-11-30 22:00:00,37747.46,37822.68,37686.85,37706.23,270.3817406
2023-11-30 23:00:00,37706.23,37744.98,37612.59,37732.27,309.71946715
2023-12-01 00:00:00,37732.27,37750.54,37618.25,37688.33,338.19269851
2023-12-01 01:00:00,37688.33,37971.02,37645.08,37951.64,357.37608588
2023-12-01 02:00:00,37952.8,38092.79,37871.4,37999.86,291.68515438
2023-12-01 03:00:00,37999.87,38077.94,37953.3,38056.16,371.70453983
2023-12-01 04:00:00,38056.17,38255.49,38030.72,38191.4,618.76214538
2023-12-01 05:00:00,38191.78,38217.77,38109.05,38132.12,290.4505638
2023-12-01 06:00:00,38132.89,38237.31,38088.0,38224.53,268.19010465
2023-12-01 07:00:00,38225.3,38364.91,38210.29,38254.87,497.29596575
2023-12-01 08:00:00,38255.15,38377.68,38227.96,38329.42,595.80067738
2023-12-01 09:00:00,38329.42,38728.73,38329.42,38723.76,1218.74770882
2023-12-01 10:00:00,38724.25,38846.09,38542.0,38542.0,549.53038545
2023-12-01 11:00:00,38547.34,38672.97,38516.9,38588.41,374.40401627
2023-12-01 12:00:00,38588.42,38643.97,38305.69,38370.11,575.7382124
2023-12-01 13:00:00,38367.68,38449.73,38303.23,38377.51,407.67220477
2023-12-01 14:00:00,38376.63,38424.0,38218.3,38331.63,828.88494396
2023-12-01 15:00:00,38335.22,38465.25,38295.8,38427.7,1259.88395123
2023-12-01 16:00:00,38427.52,39000.0,38405.86,38828.64,2386.59437946
2023-12-01 17:00:00,38822.93,38920.37,38711.42,38813.23,1242.90942107
2023-12-01 18:00:00,38813.23,38937.66,38716.37,38720.48,992.22634659
2023-12-01 19:00:00,38720.66,38798.0,38630.78,38771.6,817.74297953
2023-12-01 20:00:00,38771.6,38886.51,38718.38,38764.69,739.55638165
2023-12-01 21:00:00,38764.77,38926.87,38764.45,38794.51,557.68026199
2023-12-01 22:00:00,38794.51,38873.51,38712.51,38726.9,484.4796683
2023-12-01 23:00:00,38726.84,38760.35,38669.01,38703.54,330.39318101
2023-12-02 00:00:00,38706.55,38754.99,38660.03,38737.65,275.08073211
2023-12-02 01:00:00,38737.66,38818.14,38711.55,38772.78,177.22549321
2023-12-02 02:00:00,38772.75,38795.08,38682.29,38742.01,137.71949476
2023-12-02 03:00:00,38743.71,38806.16,38737.74,38805.54,160.07303301
2023-12-02 04:00:00,38805.28,38840.83,38735.74,38837.67,141.62452447
2023-12-02 05:00:00,38836.38,38838.0,38762.79,38765.93,169.12019732
2023-12-02 06:00:00,38765.91,38809.76,38736.22,38792.31,103.53386998
2023-12-02 07:00:00,38792.3,38848.98,38718.87,38721.32,124.7146646
2023-12-02 08:00:00,38723.41,38763.04,38669.46,38731.63,97.75714553
2023-12-02 09:00:00,38733.1,38804.09,38725.3,38787.66,103.53527626
2023-12-02 10:00:00,38789.13,38807.89,38757.04,38764.41,50.22463745
2023-12-02 11:00:00,38764.42,38771.79,38720.0,38753.09,69.13421482
2023-12-02 12:00:00,38754.57,38811.84,38744.92,38798.05,115.55942224
2023-12-02 13:00:00,38798.29,38883.13,38775.47,38833.15,168.29268242
2023-12-02 14:00:00,38834.19,38867.29,38744.68,38796.64,198.3617534
2023-12-02 15:00:00,38796.64,38847.73,38730.0,38828.38,214.33772464
2023-12-02 16:00:00,38828.37,38831.27,38727.05,38769.38,216.02930126
2023-12-02 17:00:00,38769.38,38814.54,38760.8,38814.53,156.30429993
2023-12-02 18:00:00,38814.52,38988.09,38801.58,38890.03,374.90541124
2023-12-02 19:00:00,38894.3,39740.0,38891.45,39437.68,2412.08943206
2023-12-02 20:00:00,39436.94,39606.53,39299.99,39585.46,650.08991176
2023-12-02 21:00:00,39585.46,39728.8,39431.9,39576.16,624.64951329
2023-12-02 22:00:00,39581.14,39628.62,39309.38,39370.83,432.38153418
2023-12-02 23:00:00,39371.07,39499.2,39343.73,39478.95,368.02454836
2023-12-03 00:00:00,39467.42,39544.55,39408.76,39518.32,298.47308524
2023-12-03 01:00:00,39518.23,39577.0,39494.82,39509.31,278.51606234
2023-12-03 02:00:00,39508.67,39569.55,39372.32,39386.26,304.90332736
2023-12-03 03:00:00,39386.27,39405.24,39293.02,39405.24,220.5732807
2023-12-03 04:00:00,39402.81,39445.01,39363.59,39371.31,139.89431143
2023-12-03 05:00:00,39371.31,39459.42,39334.96,39436.81,110.33576636
2023-12-03 06:00:00,39436.77,39472.7,39387.04,39434.33,84.16569505
2023-12-03 07:00:00,39434.0,39511.33,39407.64,39498.37,86.46568379
2023-12-03 08:00:00,39497.56,39504.73,39413.6,39416.68,56.99034702
2023-12-03 09:00:00,39416.72,39485.7,39411.2,39472.35,77.50240812
2023-12-03 10:00:00,39472.36,39553.95,39425.02,39549.14,81.33630565
2023-12-03 11:00:00,39549.13,39559.18,39457.62,39492.61,127.46377351
2023-12-03 12:00:00,39492.61,39528.03,39393.04,39419.8,134.48608132
2023-12-03 13:00:00,39419.81,39790.99,39399.0,39683.89,362.89310217
2023-12-03 14:00:00,39682.71,39762.45,39557.49,39558.47,261.64377569
2023-12-03 15:00:00,39558.47,39817.73,39503.69,39775.52,451.15334518
2023-12-03 16:00:00,39775.42,39849.0,39660.72,39673.87,408.71206625
2023-12-03 17:00:00,39676.36,39693.82,39468.69,39541.53,285.87095677
2023-12-03 18:00:00,39541.37,39602.84,39505.7,39558.29,170.66149519
2023-12-03 19:00:00,39559.69,39593.58,39457.85,39582.42,206.96923864
2023-12-03 20:00:00,39585.5,39657.49,39567.38,39584.68,184.57999811
2023-12-03 21:00:00,39584.71,39779.4,39581.8,39728.6,239.95893384
2023-12-03 22:00:00,39728.6,40221.22,39701.49,40072.63,1544.61805509
2023-12-03 23:00:00,40072.63,40194.96,39789.91,39984.81,1034.98954302
2023-12-04 00:00:00,39984.81,40241.89,39983.6,40222.13,736.0785342
