timestamp,open,high,low,close,volume
2023-03-31 16:00:00,28501.94,28549.39,28357.57,28433.51,1061.89109273
2023-03-31 17:00:00,28433.51,28483.81,28277.82,28339.11,766.54710096
2023-03-31 18:00:00,28341.24,28427.67,28263.97,28312.19,627.21408971
2023-03-31 19:00:00,28311.75,28533.07,28277.71,28467.79,928.47169711
2023-03-31 20:00:00,28468.44,28483.59,28341.47,28398.44,641.87963288
2023-03-31 21:00:00,28398.44,28597.91,28367.88,28486.94,466.68062946
2023-03-31 22:00:00,28486.94,28644.95,28446.56,28578.7,585.36748787
2023-03-31 23:00:00,28579.03,28650.2,28472.26,28474.4,527.49236218
2023-04-01 00:00:00,28475.41,28562.76,28421.54,28450.71,376.3355564
2023-04-01 01:00:00,28450.72,28637.97,28419.07,28621.86,370.68281082
2023-04-01 02:00:00,28621.76,28826.45,28475.91,28596.36,1118.02740487
2023-04-01 03:00:00,28596.36,28623.54,28511.87,28552.72,198.31270102
2023-04-01 04:00:00,28550.64,28636.48,28534.5,28588.12,189.5285683
2023-04-01 05:00:00,28588.63,28602.65,28538.48,28580.31,130.89115591
2023-04-01 06:00:00,28580.31,28584.72,28363.79,28493.57,371.58996546
2023-04-01 07:00:00,28493.11,28495.33,28366.82,28441.06,233.91944812
2023-04-01 08:00:00,28441.05,28502.97,28406.46,28453.66,330.89698347
2023-04-01 09:00:00,28453.66,28482.05,28430.35,28440.65,141.77096961
2023-04-01 10:00:00,28438.03,28484.85,28400.51,28476.91,152.7444732
2023-04-01 11:00:00,28476.92,28490.9,28374.12,28388.8,209.55598131
2023-04-01 12:00:00,28388.8,28443.65,28333.62,28438.38,218.96278891
2023-04-01 13:00:00,28438.38,28467.9,28395.3,28442.1,144.95101226
2023-04-01 14:00:00,28441.79,28446.84,28309.25,28333.61,302.1215311
2023-04-01 15:00:00,28333.49,28420.73,28223.76,28413.56,406.32910241
2023-04-01 16:00:00,28412.11,28453.03,28290.0,28340.84,325.97375003
2023-04-01 17:00:00,28340.73,28400.0,28331.46,28389.24,216.19052643
2023-04-01 18:00:00,28388.22,28404.0,28343.4,28389.88,185.30989334
2023-04-01 19:00:00,28389.88,28405.35,28351.97,28397.64,139.19897732
2023-04-01 20:00:00,28395.05,28592.5,28349.06,28457.26,471.74102917
2023-04-01 21:00:00,28459.73,28536.5,28436.96,28495.29,250.22243074
2023-04-01 22:00:00,28495.28,28567.66,28492.58,28536.7,282.45927995
2023-04-01 23:00:00,28536.7,28577.72,28456.82,28471.46,220.32605642
2023-04-02 00:00:00,28471.03,28517.68,28369.01,28375.53,239.91698441
2023-04-02 01:00:00,28375.54,28452.64,28369.01,28397.35,148.35260835
2023-04-02 02:00:00,28397.36,28443.61,28381.98,28415.68,115.54134071
2023-04-02 03:00:00,28418.34,28544.21,28414.4,28491.7,152.21003101
2023-04-02 04:00:00,28490.79,28503.18,28393.42,28396.0,146.66829079
2023-04-02 05:00:00,28397.17,28491.1,28393.31,28480.51,98.19812406
2023-04-02 06:00:00,28482.14,28508.84,28427.69,28476.56,93.15123325
2023-04-02 07:00:00,28475.63,28497.15,28426.96,28432.59,92.82872266
2023-04-02 08:00:00,28431.62,28441.42,28379.01,28394.5,101.38519012
2023-04-02 09:00:00,28394.49,28462.12,28376.8,28425.75,144.61946442
2023-04-02 10:00:00,28425.76,28431.58,28373.22,28382.46,134.09443852
2023-04-02 11:00:00,28381.6,28417.12,28315.67,28370.2,211.81403039
2023-04-02 12:00:00,28369.66,28374.13,28251.7,28276.04,245.73451945
2023-04-02 13:00:00,28278.08,28354.71,28148.47,28298.21,446.27389424
2023-04-02 14:00:00,28296.6,28359.8,28253.89,28285.88,178.833933
2023-04-02 15:00:00,28285.89,28290.15,28056.81,28143.65,692.42599902
2023-04-02 16:00:00,28143.65,28163.99,27949.11,28139.82,636.27127372
2023-04-02 17:00:00,28141.03,28247.0,28126.31,28210.4,259.33256411
2023-04-02 18:00:00,28210.0,28232.45,28169.05,28177.86,166.99373381
2023-04-02 19:00:00,28177.85,28190.56,27874.18,27966.63,594.95384482
2023-04-02 20:00:00,27966.63,28105.45,27923.27,28072.58,343.68302378
2023-04-02 21:00:00,28072.57,28170.0,28000.96,28035.16,205.85844648
2023-04-02 22:00:00,28035.11,28133.85,27862.69,28117.14,753.7917044
2023-04-02 23:00:00,28122.67,28221.13,28054.44,28188.34,505.04363432
2023-04-03 00:00:00,28188.34,28198.16,28078.68,28128.9,263.41934184
2023-04-03 01:00:00,28128.83,28159.75,27570.0,27724.07,836.36084046
2023-04-03 02:00:00,27721.27,27829.35,27677.94,27734.3,339.47342019
2023-04-03 03:00:00,27731.75,27793.54,27636.63,27768.83,252.22455998
2023-04-03 04:00:00,27768.82,27772.18,27601.0,27715.28,258.85770852
2023-04-03 05:00:00,27718.16,27779.73,27672.09,27695.5,180.24903164
2023-04-03 06:00:00,27695.96,27807.69,27662.53,27791.26,192.68401828
2023-04-03 07:00:00,27791.26,27975.94,27783.78,27974.27,463.55399864
2023-04-03 08:00:00,27971.63,28475.96,27971.63,28346.9,1367.33293832
2023-04-03 09:00:00,28351.97,28409.71,28309.82,28340.48,667.0735857
2023-04-03 10:00:00,28339.86,28525.0,28311.16,28311.16,680.48365974
2023-04-03 11:00:00,28314.79,28333.49,28220.57,28263.39,491.80769346
2023-04-03 12:00:00,28260.38,28271.01,28069.41,28169.74,643.79001835
2023-04-03 13:00:00,28168.17,28392.6,28120.6,28273.07,604.33313212
2023-04-03 14:00:00,28272.0,28312.93,27951.92,28001.8,1083.92614383
2023-04-03 15:00:00,28002.02,28122.36,27958.36,28061.18,501.30232199
2023-04-03 16:00:00,28065.26,28143.32,27933.1,27946.68,637.1625672
2023-04-03 17:00:00,27945.87,28096.72,27893.93,27996.48,727.54695569
2023-04-03 18:00:00,27996.48,28259.15,27945.11,28157.6,1121.65502191
2023-04-03 19:00:00,28157.17,28248.45,28039.27,28089.75,677.43948984
2023-04-03 20:00:00,28087.38,28102.37,27479.0,27594.88,1850.28656238
2023-04-03 21:00:00,27594.79,27799.99,27227.61,27728.51,995.78509253
2023-04-03 22:00:00,27730.03,27953.97,27678.75,27813.09,696.21823752
2023-04-03 23:00:00,27810.12,28029.09,27748.84,27811.77,659.07068128
2023-04-04 00:00:00,27809.55,27882.11,27670.24,27769.95,589.88331526
2023-04-04 01:00:00,27773.48,27933.71,27701.91,27826.85,446.38983495
2023-04-04 02:00:00,27825.49,27965.6,27783.36,27862.12,514.0648385
2023-04-04 03:00:00,27862.12,27972.8,27856.87,27866.57,266.33513799
2023-04-04 04:00:00,27866.57,27901.89,27782.34,27822.98,178.64405558
2023-04-04 05:00:00,27824.7,27954.19,27822.99,27898.41,227.39533493
2023-04-04 06:00:00,27898.63,28172.61,27874.47,28091.67,477.50775591
2023-04-04 07:00:00,28091.64,28159.86,27954.59,28040.2,520.35506926
2023-04-04 08:00:00,28037.62,28149.39,27944.07,28113.21,230.81517266
2023-04-04 09:00:00,28113.2,28221.28,28045.53,28206.5,324.46979694
2023-04-04 10:00:00,28206.38,28367.56,28179.71,28236.04,528.15405888
2023-04-04 11:00:00,28230.7,28450.0,28174.88,28305.51,1142.24638983
2023-04-04 12:00:00,28305.4,28399.3,28218.29,28280.69,679.86539279
2023-04-04 13:00:00,28280.62,28409.91,28081.23,28123.35,779.98049991
2023-04-04 14:00:00,28127.87,28285.98,28092.26,28136.53,749.8090949
2023-04-04 15:00:00,28132.48,28161.94,27956.42,28038.01,899.64182997
