timestamp,open,high,low,close,volume,netflow_total,exchange_whale_ratio,funding_rates,average_dormancy,sa_average_dormancy
2023-12-02 08:00:00,38723.4100000000,38763.0400000000,38669.4600000000,38731.6300000000,97.7571455300,-173.5424248900,0.8747765500,0.0068356500,6.3174495200,0.0000003200
2023-12-02 09:00:00,38733.1000000000,38804.0900000000,38725.3000000000,38787.6600000000,103.5352762600,133.1788341800,0.9172742600,0.0065493300,6.3174495200,0.0000003200
2023-12-02 10:00:00,38789.1300000000,38807.8900000000,38757.0400000000,38764.4100000000,50.2246374500,-382.4952612900,0.8245780200,0.0080249700,6.3174495200,0.0000003200
2023-12-02 11:00:00,38764.4200000000,38771.7900000000,38720.0000000000,38753.0900000000,69.1342148200,405.9225059400,0.9307312300,0.0094844800,6.3174495200,0.0000003200
2023-12-02 12:00:00,38754.5700000000,38811.8400000000,38744.9200000000,38798.0500000000,115.5594222400,-375.7360959400,0.4005964700,0.0100000000,6.3174495200,0.0000003200
2023-12-02 13:00:00,38798.2900000000,38883.1300000000,38775.4700000000,38833.1500000000,168.2926824200,-80.3919207400,0.8267898800,0.0100000000,6.3174495200,0.0000003200
2023-12-02 14:00:00,38834.1900000000,38867.2900000000,38744.6800000000,38796.6400000000,198.3617534000,-302.3571152100,0.9366103600,0.0100000000,6.3174495200,0.0000003200
2023-12-02 15:00:00,38796.6400000000,38847.7300000000,38730.0000000000,38828.3800000000,214.3377246400,-631.1078221200,0.3684659800,0.0091480500,6.3174495200,0.0000003200
2023-12-02 16:00:00,38828.3700000000,38831.2700000000,38727.0500000000,38769.3800000000,216.0293012600,377.8416238000,0.8483665000,0.0080178500,6.3174495200,0.0000003200
2023-12-02 17:00:00,38769.3800000000,38814.5400000000,38760.8000000000,38814.5300000000,156.3042999300,-528.4385452100,0.7188101600,0.0071383800,6.3174495200,0.0000003200
2023-12-02 18:00:00,38814.5200000000,38988.0900000000,38801.5800000000,38890.0300000000,374.9054112400,455.6930323400,0.8975944900,0.0079201000,6.3174495200,0.0000003200
2023-12-02 19:00:00,38894.3000000000,39740.0000000000,38891.4500000000,39437.6800000000,2412.0894320600,-880.0651300300,0.3472581900,0.0098253300,6.3174495200,0.0000003200
2023-12-02 20:00:00,39436.9400000000,39606.5300000000,39299.9900000000,39585.4600000000,650.0899117600,-344.7500376400,0.5814375600,0.0100000000,6.3174495200,0.0000003200
2023-12-02 21:00:00,39585.4600000000,39728.8000000000,39431.9000000000,39576.1600000000,624.6495132900,1446.0563703100,0.8751599500,0.0100000000,6.3174495200,0.0000003200
2023-12-02 22:00:00,39581.1400000000,39628.6200000000,39309.3800000000,39370.8300000000,432.3815341800,603.7313439100,0.8519113600,0.0100000000,6.3174495200,0.0000003200
2023-12-02 23:00:00,39371.0700000000,39499.2000000000,39343.7300000000,39478.9500000000,368.0245483600,-375.3466427200,0.8505118300,0.0100000000,6.3174495200,0.0000003200
2023-12-03 00:00:00,39467.4200000000,39544.5500000000,39408.7600000000,39518.3200000000,298.4730852400,138.1720790800,0.9174289400,0.0100000000,6.0834649600,0.0000003100
2023-12-03 01:00:00,39518.2300000000,39577.0000000000,39494.8200000000,39509.3100000000,278.5160623400,-329.8629777000,0.3947356800,0.0100000000,6.0834649600,0.0000003100
2023-12-03 02:00:00,39508.6700000000,39569.5500000000,39372.3200000000,39386.2600000000,304.9033273600,156.7047141900,0.8958028500,0.0100000000,6.0834649600,0.0000003100
2023-12-03 03:00:00,39386.2700000000,39405.2400000000,39293.0200000000,39405.2400000000,220.5732807000,-441.8133414900,0.5785516500,0.0100000000,6.0834649600,0.0000003100
2023-12-03 04:00:00,39402.8100000000,39445.0100000000,39363.5900000000,39371.3100000000,139.8943114300,370.3697001200,0.9187026600,0.0100000000,6.0834649600,0.0000003100
2023-12-03 05:00:00,39371.3100000000,39459.4200000000,39334.9600000000,39436.8100000000,110.3357663600,-126.5435202100,0.7377298300,0.0100000000,6.0834649600,0.0000003100
2023-12-03 06:00:00,39436.7700000000,39472.7000000000,39387.0400000000,39434.3300000000,84.1656950500,60.1676142200,0.9471978600,0.0100000000,6.0834649600,0.0000003100
2023-12-03 07:00:00,39434.0000000000,39511.3300000000,39407.6400000000,39498.3700000000,86.4656837900,-247.9897139500,0.5503846000,0.0100000000,6.0834649600,0.0000003100
2023-12-03 08:00:00,39497.5600000000,39504.7300000000,39413.6000000000,39416.6800000000,56.9903470200,273.1343706500,0.9548560600,0.0100000000,6.0834649600,0.0000003100
2023-12-03 09:00:00,39416.7200000000,39485.7000000000,39411.2000000000,39472.3500000000,77.5024081200,-254.5100229500,0.8477317300,0.0100000000,6.0834649600,0.0000003100
2023-12-03 10:00:00,39472.3600000000,39553.9500000000,39425.0200000000,39549.1400000000,81.3363056500,-284.2772996800,0.8603265600,0.0100000000,6.0834649600,0.0000003100
2023-12-03 11:00:00,39549.1300000000,39559.1800000000,39457.6200000000,39492.6100000000,127.4637735100,-83.9691916400,0.8497524900,0.0100000000,6.0834649600,0.0000003100
2023-12-03 12:00:00,39492.6100000000,39528.0300000000,39393.0400000000,39419.8000000000,134.4860813200,434.7682515100,0.9146558600,0.0100000000,6.0834649600,0.0000003100
2023-12-03 13:00:00,39419.8100000000,39790.9900000000,39399.0000000000,39683.8900000000,362.8931021700,-153.4171590900,0.7342801000,0.0100000000,6.0834649600,0.0000003100
2023-12-03 14:00:00,39682.7100000000,39762.4500000000,39557.4900000000,39558.4700000000,261.6437756900,120.6252608000,0.8433718100,0.0100000000,6.0834649600,0.0000003100
2023-12-03 15:00:00,39558.4700000000,39817.7300000000,39503.6900000000,39775.5200000000,451.1533451800,-392.0620839800,0.5683672600,0.0100000000,6.0834649600,0.0000003100
2023-12-03 16:00:00,39775.4200000000,39849.0000000000,39660.7200000000,39673.8700000000,408.7120662500,565.0430483000,0.8136566600,0.0100000000,6.0834649600,0.0000003100
2023-12-03 17:00:00,39676.3600000000,39693.8200000000,39468.6900000000,39541.5300000000,285.8709567700,-234.5199996300,0.8606220900,0.0100000000,6.0834649600,0.0000003100
2023-12-03 18:00:00,39541.3700000000,39602.8400000000,39505.7000000000,39558.2900000000,170.6614951900,940.4272977300,0.8686352300,0.0100000000,6.0834649600,0.0000003100
2023-12-03 19:00:00,39559.6900000000,39593.5800000000,39457.8500000000,39582.4200000000,206.9692386400,-246.4135822400,0.5583776600,0.0100000000,6.0834649600,0.0000003100
2023-12-03 20:00:00,39585.5000000000,39657.4900000000,39567.3800000000,39584.6800000000,184.5799981100,45.8420984800,0.7172423300,0.0100000000,6.0834649600,0.0000003100
2023-12-03 21:00:00,39584.7100000000,39779.4000000000,39581.8000000000,39728.6000000000,239.9589338400,-5.4801491700,0.5175001100,0.0100000000,6.0834649600,0.0000003100
2023-12-03 22:00:00,39728.6000000000,40221.2200000000,39701.4900000000,40072.6300000000,1544.6180550900,-33.6025484300,0.7696290000,0.0100000000,6.0834649600,0.0000003100
2023-12-03 23:00:00,40072.6300000000,40194.9600000000,39789.9100000000,39984.8100000000,1034.9895430200,-385.8061358200,0.5559017200,0.0100000000,6.0834649600,0.0000003100
2023-12-04 00:00:00,39984.8100000000,40241.8900000000,39983.6000000000,40222.1300000000,736.0785342000,-257.2482054400,0.7949647400,0.0100000000,17.5230195200,0.0000009000
2023-12-04 01:00:00,40222.1200000000,40882.1400000000,40170.7600000000,40610.8100000000,1709.0478330500,776.3611520300,0.8142373100,0.0100000000,17.5230195200,0.0000009000
2023-12-04 02:00:00,40608.8000000000,40715.1400000000,40477.4000000000,40697.4800000000,682.5602094100,904.0594679200,0.8758544200,0.0100000000,17.5230195200,0.0000009000
2023-12-04 03:00:00,40698.3200000000,40900.0000000000,40681.1900000000,40725.7400000000,749.5200933100,-608.5849796300,0.7932490700,0.0100000000,17.5230195200,0.0000009000
2023-12-04 04:00:00,40724.7000000000,40946.4800000000,40692.9800000000,40916.1600000000,595.1767763000,325.5584740500,0.8761520600,0.0100000000,17.5230195200,0.0000009000
2023-12-04 05:00:00,40916.9700000000,41544.0000000000,40866.0100000000,41495.0000000000,1507.8535003600,-360.7122926400,0.7302892200,0.0100000000,17.5230195200,0.0000009000
2023-12-04 06:00:00,41498.7600000000,41753.9800000000,41344.9900000000,41388.4000000000,1053.7268310900,956.5928683000,0.8440350400,0.0100000000,17.5230195200,0.0000009000
2023-12-04 07:00:00,41390.8800000000,41559.1100000000,41318.2200000000,41454.7400000000,398.6563722900,-694.2216597100,0.7978523900,0.0100000000,17.5230195200,0.0000009000
2023-12-04 08:00:00,41452.8700000000,41743.1500000000,41374.8400000000,41695.3900000000,491.7900946200,-429.6864285800,0.5462921100,0.0100000000,17.5230195200,0.0000009000
2023-12-04 09:00:00,41695.4000000000,41820.2300000000,41535.9300000000,41557.5300000000,596.1621795200,1141.3987455500,0.9057450800,0.0100000000,17.5230195200,0.0000009000
2023-12-04 10:00:00,41557.5400000000,42105.2100000000,41545.3300000000,41980.4800000000,889.6177141200,354.4691064400,0.8166115600,0.0100000000,17.5230195200,0.0000009000
2023-12-04 11:00:00,41980.5000000000,42159.9200000000,41357.5900000000,41600.0000000000,1090.5658365400,-105.8146305900,0.6981434900,0.0100000000,17.5230195200,0.0000009000
2023-12-04 12:00:00,41600.0000000000,41840.4100000000,41500.0000000000,41810.3900000000,429.9474245800,1118.8865230000,0.7658015800,0.0100000000,17.5230195200,0.0000009000
2023-12-04 13:00:00,41813.4500000000,41940.0000000000,41668.9300000000,41749.7600000000,739.5699847800,-364.8089757600,0.6121468900,0.0100000000,17.5230195200,0.0000009000
2023-12-04 14:00:00,41753.4300000000,41814.0200000000,41453.3000000000,41654.0000000000,1232.2230132600,-326.9957347000,0.5648760300,0.0100000000,17.5230195200,0.0000009000
2023-12-04 15:00:00,41651.7100000000,41667.1200000000,41131.7200000000,41265.6300000000,1632.1242232700,1159.4290940400,0.7059884300,0.0100000000,17.5230195200,0.0000009000
2023-12-04 16:00:00,41269.6700000000,41637.1700000000,41170.0400000000,41631.1200000000,955.0381992100,-230.2410077000,0.6443811300,0.0100000000,17.5230195200,0.0000009000
2023-12-04 17:00:00,41631.1300000000,41773.7900000000,41560.8200000000,41612.3600000000,788.9015246100,-226.8875317300,0.7901976400,0.0100000000,17.5230195200,0.0000009000
2023-12-04 18:00:00,41617.0000000000,41774.3800000000,41503.2900000000,41735.7100000000,843.4877884400,-116.9973643300,0.8602824900,0.0100000000,17.5230195200,0.0000009000
2023-12-04 19:00:00,41735.7100000000,42051.8900000000,41704.3800000000,41994.1200000000,895.8312721600,115.2423734100,0.9054285300,0.0100000000,17.5230195200,0.0000009000
2023-12-04 20:00:00,41992.6400000000,42013.0300000000,41719.5700000000,41756.9400000000,1311.5421948400,-47.4064548500,0.7942776200,0.0100000000,17.5230195200,0.0000009000
2023-12-04 21:00:00,41756.4300000000,42062.0500000000,41717.3400000000,42036.9900000000,595.0057276600,-447.9316807300,0.3398146100,0.0100000000,17.5230195200,0.0000009000
2023-12-04 22:00:00,42035.1300000000,42410.4600000000,41859.8200000000,41953.9600000000,1078.7809729000,1228.2040905200,0.6594677000,0.0100000000,17.5230195200,0.0000009000
2023-12-04 23:00:00,41953.9600000000,42000.0000000000,41786.5000000000,41987.2400000000,989.8516550200,-381.4244298600,0.4373656100,0.0100000000,17.5230195200,0.0000009000
2023-12-05 00:00:00,41985.5300000000,41986.3600000000,41734.1200000000,41917.0100000000,1446.5087656700,675.0251822900,0.6914902300,0.0100000000,13.7080978300,0.0000007000
2023-12-05 01:00:00,41916.9800000000,41927.1700000000,41616.8100000000,41802.3700000000,726.1014533000,-169.7847899600,0.8116077800,0.0100000000,13.7080978300,0.0000007000
2023-12-05 02:00:00,41802.3800000000,41820.1500000000,41618.3700000000,41737.2700000000,503.7809946700,277.4045259000,0.9614865400,0.0100000000,13.7080978300,0.0000007000
2023-12-05 03:00:00,41740.0600000000,41844.6200000000,41701.9200000000,41834.1000000000,361.7846703900,-267.9931328900,0.9221206300,0.0100000000,13.7080978300,0.0000007000
2023-12-05 04:00:00,41830.5200000000,41836.2100000000,41725.6000000000,41780.9400000000,266.3037055500,269.4672098600,0.8378586700,0.0100000000,13.7080978300,0.0000007000
2023-12-05 05:00:00,41776.6500000000,41918.7500000000,41721.1200000000,41911.9100000000,309.7983412500,-60.1308822000,0.5934654900,0.0100000000,13.7080978300,0.0000007000
2023-12-05 06:00:00,41915.4800000000,41917.4600000000,41670.1800000000,41718.9000000000,338.1019657500,-142.8065480000,0.8370602800,0.0100000000,13.7080978300,0.0000007000
2023-12-05 07:00:00,41719.5000000000,41728.8900000000,41384.0300000000,41527.8000000000,503.1652271800,-131.4827196800,0.8241037600,0.0100000000,13.7080978300,0.0000007000
2023-12-05 08:00:00,41527.9600000000,41635.2200000000,41427.7400000000,41617.2200000000,261.0084195200,575.2446117300,0.8740538400,0.0100000000,13.7080978300,0.0000007000
2023-12-05 09:00:00,41616.0700000000,41733.2700000000,41592.7800000000,41705.2300000000,244.5879197600,-373.0417861900,0.4414400800,0.0100000000,13.7080978300,0.0000007000
2023-12-05 10:00:00,41705.2200000000,41772.5700000000,41614.8600000000,41614.8700000000,188.0512297100,1222.6779410500,0.8284379800,0.0100000000,13.7080978300,0.0000007000
2023-12-05 11:00:00,41618.5500000000,41747.0900000000,41566.5600000000,41727.2000000000,228.0005108000,-348.9346985900,0.8118213300,0.0100000000,13.7080978300,0.0000007000
2023-12-05 12:00:00,41727.2000000000,41891.0000000000,41691.2100000000,41872.8000000000,339.0768098100,-323.4368438000,0.7235784700,0.0100000000,13.7080978300,0.0000007000
2023-12-05 13:00:00,41875.5700000000,42088.9900000000,41811.4700000000,41831.4400000000,657.7060548400,-663.2417800300,0.5341721900,0.0100000000,13.7080978300,0.0000007000
2023-12-05 14:00:00,41829.7500000000,42257.6800000000,41814.5100000000,42201.1100000000,1045.8383166000,-817.6146299400,0.9071520100,0.0100000000,13.7080978300,0.0000007000
2023-12-05 15:00:00,42201.1100000000,42509.4600000000,42095.3300000000,42271.0800000000,1775.0832681100,-970.9431364900,0.4648731700,0.0100000000,13.7080978300,0.0000007000
2023-12-05 16:00:00,42269.1000000000,42814.0000000000,42134.9500000000,42718.8900000000,1831.3399568300,336.7460755000,0.8462463100,0.0100000000,13.7080978300,0.0000007000
2023-12-05 17:00:00,42722.7200000000,44039.1800000000,42684.4700000000,43372.7800000000,3885.2042464600,-1025.7567331000,0.5264693500,0.0100000000,13.7080978300,0.0000007000
2023-12-05 18:00:00,43371.3200000000,44100.0000000000,43310.4200000000,43711.0700000000,2347.5290546900,-124.1190436400,0.8972595800,0.0100000000,13.7080978300,0.0000007000
2023-12-05 19:00:00,43711.0600000000,43952.2800000000,43575.9300000000,43807.9900000000,1331.5565136500,49.9705089600,0.8453070600,0.0100000000,13.7080978300,0.0000007000
2023-12-05 20:00:00,43807.1900000000,43839.7300000000,43413.3800000000,43775.6500000000,1366.1333367100,-303.5655697900,0.5449706500,0.0100000000,13.7080978300,0.0000007000
2023-12-05 21:00:00,43779.0800000000,44230.8400000000,43679.1400000000,43901.8000000000,1280.1413594700,-411.4532368500,0.5764837600,0.0100000000,13.7080978300,0.0000007000
2023-12-05 22:00:00,43901.8000000000,45000.0000000000,43800.0000000000,44308.8000000000,1960.9240748600,-321.5420378200,0.3602684700,0.0100000000,13.7080978300,0.0000007000
2023-12-05 23:00:00,44305.8300000000,44328.0900000000,43871.5100000000,44084.3900000000,821.0341591600,-396.5086392500,0.7293524500,0.0100000000,13.7080978300,0.0000007000
2023-12-06 00:00:00,44086.3300000000,44162.2200000000,43836.9600000000,44154.4500000000,781.7026500200,-687.8242168800,0.9265941400,0.0100000000,21.0248091500,0.0000010700
2023-12-06 01:00:00,44152.8700000000,44157.0100000000,43758.5600000000,43883.5000000000,733.8949608700,-316.9559686700,0.3983117900,0.0100000000,21.0248091500,0.0000010700
2023-12-06 02:00:00,43883.0700000000,43920.6200000000,43577.2300000000,43915.8100000000,618.3126845800,-279.0708413100,0.7553363900,0.0100000000,21.0248091500,0.0000010700
2023-12-06 03:00:00,43911.7900000000,43928.4800000000,43667.1600000000,43746.8200000000,432.5994044600,561.6245823700,0.7786783300,0.0100000000,21.0248091500,0.0000010700
2023-12-06 04:00:00,43746.8200000000,43866.3900000000,43600.0200000000,43734.4600000000,630.4644878600,4640.2984908200,0.4444629300,0.0100000000,21.0248091500,0.0000010700
2023-12-06 05:00:00,43734.0100000000,43842.1800000000,43541.6800000000,43679.3300000000,497.6899360200,-126.7683324900,0.7650878700,0.0100000000,21.0248091500,0.0000010700
2023-12-06 06:00:00,43676.4200000000,43749.9500000000,43448.9500000000,43675.7200000000,426.4589165900,-1013.8147529700,0.5366224500,0.0100000000,21.0248091500,0.0000010700
2023-12-06 07:00:00,43676.5200000000,43725.4800000000,43501.0600000000,43684.2400000000,400.7662011600,-132.3415681000,0.7912737200,0.0100000000,21.0248091500,0.0000010700
2023-12-06 08:00:00,43683.2800000000,43872.5100000000,43635.7400000000,43817.7200000000,491.5004943000,334.4314971100,0.7725594300,0.0100000000,21.0248091500,0.0000010700
2023-12-06 09:00:00,43815.9700000000,44018.7700000000,43676.0300000000,43867.2000000000,485.0397989500,-533.7238248300,0.8476899300,0.0100000000,21.0248091500,0.0000010700
2023-12-06 10:00:00,43867.3200000000,44290.3700000000,43852.9300000000,44106.3100000000,832.7265128800,-438.8896200500,0.7873705800,0.0100000000,21.0248091500,0.0000010700
2023-12-06 11:00:00,44108.1800000000,44131.6200000000,43369.0000000000,43838.7200000000,715.0544791400,1058.0910250900,0.7854974000,0.0100000000,21.0248091500,0.0000010700
2023-12-06 12:00:00,43835.0400000000,44221.4200000000,43776.8100000000,44033.9900000000,811.1368886900,-607.6871275900,0.6062537100,0.0100000000,21.0248091500,0.0000010700
2023-12-06 13:00:00,44034.7700000000,44174.8200000000,43968.5800000000,44100.2200000000,722.3645964200,-212.0402959200,0.7085259600,0.0100000000,21.0248091500,0.0000010700
2023-12-06 14:00:00,44100.0100000000,44289.0000000000,43942.5700000000,44048.6000000000,1030.7759112300,-444.8702547300,0.4846242800,0.0100000000,21.0248091500,0.0000010700
2023-12-06 15:00:00,44052.3100000000,44107.1600000000,43730.0000000000,43785.0700000000,1065.1307752300,1668.0726545200,0.6696640900,0.0100000000,21.0248091500,0.0000010700
2023-12-06 16:00:00,43785.1900000000,44038.1000000000,43727.1600000000,43850.3300000000,709.2794150700,1507.4901321000,0.7388170100,0.0100000000,21.0248091500,0.0000010700
2023-12-06 17:00:00,43849.6900000000,44138.9600000000,43812.1600000000,43958.1100000000,734.4184456800,-213.4382506300,0.5564836800,0.0100000000,21.0248091500,0.0000010700
2023-12-06 18:00:00,43958.1100000000,44010.4400000000,43853.0000000000,43937.6900000000,872.1956577000,764.3469090900,0.6238283700,0.0100000000,21.0248091500,0.0000010700
2023-12-06 19:00:00,43940.0300000000,44124.0000000000,43906.8800000000,43983.1700000000,722.9618207500,188.4778628500,0.8623976000,0.0100000000,21.0248091500,0.0000010700
2023-12-06 20:00:00,43987.8100000000,44143.7200000000,43753.9900000000,43755.2800000000,995.9817306300,920.4294566900,0.7331091000,0.0100000000,21.0248091500,0.0000010700
2023-12-06 21:00:00,43751.9000000000,43872.2200000000,43607.3100000000,43828.3000000000,685.5049827400,-146.4309170700,0.5059319500,0.0100000000,21.0248091500,0.0000010700
2023-12-06 22:00:00,43821.6900000000,43957.1300000000,43631.7500000000,43777.1200000000,235.3753141800,-60.1753457600,0.7297961100,0.0100000000,21.0248091500,0.0000010700
2023-12-06 23:00:00,43777.0000000000,43816.7200000000,43601.5800000000,43764.0500000000,346.2233182100,-220.6415309300,0.5010821600,0.0100000000,21.0248091500,0.0000010700
2023-12-07 00:00:00,43766.4100000000,43914.3000000000,43710.6400000000,43825.3500000000,263.9707125900,-126.3199382600,0.4172174400,0.0100000000,12.4272425800,0.0000006400
2023-12-07 01:00:00,43829.2300000000,43959.0700000000,43826.2600000000,43934.9900000000,240.7861690900,-236.4433965600,0.7037986800,0.0100000000,12.4272425800,0.0000006400
2023-12-07 02:00:00,43934.9900000000,43996.7000000000,43908.3000000000,43982.7900000000,215.2588282100,1396.1305836200,0.7624452400,0.0100000000,12.4272425800,0.0000006400
2023-12-07 03:00:00,43982.8200000000,44003.2200000000,43914.4700000000,43936.1300000000,186.2516793900,-189.6617706700,0.6762833900,0.0100000000,12.4272425800,0.0000006400
2023-12-07 04:00:00,43936.1300000000,44057.2300000000,43885.4900000000,43965.7100000000,253.1382009800,2150.9870592500,0.9145689200,0.0100000000,12.4272425800,0.0000006400
2023-12-07 05:00:00,43968.7200000000,44048.9200000000,43926.3200000000,44012.8000000000,224.1236861600,-427.4308062100,0.6669826600,0.0100000000,12.4272425800,0.0000006400
2023-12-07 06:00:00,44012.1300000000,44033.4900000000,43840.7800000000,43867.8400000000,236.4184301800,-183.5192339700,0.8130940500,0.0100000000,12.4272425800,0.0000006400
2023-12-07 07:00:00,43870.7400000000,43954.9300000000,43865.3800000000,43889.6800000000,135.8777855600,2919.1848995900,0.9810776000,0.0100000000,12.4272425800,0.0000006400
2023-12-07 08:00:00,43891.0300000000,43913.3300000000,43549.2100000000,43593.0000000000,486.4515940800,-1192.1600679100,0.8313756100,0.0100000000,12.4272425800,0.0000006400
2023-12-07 09:00:00,43592.9900000000,43642.7500000000,42846.5300000000,43362.9800000000,1496.7233062500,-602.8781700100,0.8209159900,0.0100000000,12.4272425800,0.0000006400
2023-12-07 10:00:00,43362.9900000000,43443.0000000000,43065.9500000000,43139.9500000000,474.3077058400,-31.7912497500,0.5330045700,0.0100000000,12.4272425800,0.0000006400
2023-12-07 11:00:00,43137.4400000000,43393.3100000000,43112.0900000000,43189.9400000000,732.2771544800,0.0000000000,0.0000000000,0.0100000000,12.4272425800,0.0000006400
2023-12-07 12:00:00,43191.1400000000,43416.3300000000,42957.6700000000,43412.8900000000,643.0308608400,-800.5216999800,0.3479649700,0.0100000000,12.4272425800,0.0000006400
