timestamp,open,high,low,close,volume,rsi,macd,ema_12,ema_26,sma_20,volatility,return_pct,log_return
2024-01-04 20:00:00,43962.8,44875.5,43910.1,44137.8,14690.304,73.09663913553486,336.4312422917792,43738.337490125494,43401.906247833715,43417.705,466.2211317153026,0.3980638175912432,0.003972736398239335
2024-01-04 21:00:00,44137.8,44814.9,44131.2,44456.0,13433.702,77.49162953729798,368.75984051656997,43848.74710702927,43479.9872665127,43503.955,491.37788168095807,0.720924015243174,0.00718337780483809
2024-01-04 22:00:00,44456.0,44773.4,44164.3,44336.0,9821.855,72.67022416045009,380.31347342184745,43923.70909056323,43543.39561714138,43562.07,518.2600283133656,-0.2699298182472609,-0.002702947856997581
2024-01-04 23:00:00,44336.0,44379.2,44037.0,44156.3,4553.169,66.04347841968337,370.69636560207437,43959.492307399654,43588.79594179758,43612.814999999995,524.5509671438817,-0.40531396607722536,-0.004061375893929159
2024-01-05 00:00:00,44156.3,44260.0,43956.1,44220.5,5108.638,67.1944453022689,364.05850203271257,43999.647337030474,43635.58883499776,43664.41499999999,531.3293787383955,0.14539261668209402,0.0014528702395412807
2024-01-05 01:00:00,44220.5,44293.0,42181.0,43389.5,28450.067,45.633287838044225,288.4184835435299,43905.77851594886,43617.36003240533,43673.17,524.928016217966,-1.879218914304448,-0.01897100611485697
2024-01-05 02:00:00,43389.5,44019.3,43300.0,43512.1,11569.425,48.27053489100495,235.6495974503705,43845.21259041827,43609.5629929679,43689.495,513.9285199888188,0.28255683978841706,0.002821583983224759
2024-01-05 03:00:00,43512.1,43862.8,43410.5,43472.0,6031.197,47.459610246529266,188.42212717851362,43787.795268815455,43599.37314163694,43723.33,472.57141938659004,-0.0921582732159476,-0.0009220076506106474
2024-01-05 04:00:00,43472.0,43646.7,43163.4,43602.9,6468.852,50.38950426951914,159.71545243926812,43759.34984284385,43599.63439040458,43759.53,430.32324092966996,0.30111336032387914,0.003006609220522375
2024-01-05 05:00:00,43602.9,43741.5,43516.8,43658.6,3789.941,51.62566199808938,139.84765368414082,43743.849867021716,43604.002213337575,43790.515,396.7009748505451,0.1277437968575379,0.0012766227388899785
2024-01-05 06:00:00,43658.6,43940.0,43585.8,43862.9,4042.024,55.96020635785227,138.98544493087684,43762.1652720953,43623.17982716442,43828.46,362.3898662461455,0.4679490409678744,0.004668575631586041
2024-01-05 07:00:00,43862.9,43950.0,43730.4,43793.8,3248.466,54.19150703373627,131.21379482582415,43767.032153311404,43635.81835848558,43857.9,331.6915624968226,-0.15753632340770318,-0.001576605423507791
2024-01-05 08:00:00,43793.8,43973.9,43788.0,43932.8,2558.441,57.12699347549996,134.7179003580386,43792.534898955804,43657.816998597766,43884.545,313.890145843892,0.3173965264489542,0.0031689388696661304
2024-01-05 09:00:00,43932.8,44391.2,43932.8,44168.0,12655.141,61.609907719134206,154.6904286199424,43850.29876065491,43695.608332034964,43924.16,295.76395175528154,0.53536310000728,0.005339351260594723
2024-01-05 10:00:00,44168.0,44175.0,43465.7,43640.8,7696.632,49.193248521433205,126.51972650468088,43818.06818209261,43691.54845558793,43921.015,298.55286453333224,-1.1936243434160443,-0.012008052379216016
2024-01-05 11:00:00,43640.8,43931.0,43612.4,43786.0,5528.117,52.05899168493788,114.58974933170975,43813.13461561683,43698.54486628512,43905.82,297.23564920429726,0.33271617385564056,0.0033216389826168356
2024-01-05 12:00:00,43786.0,44300.0,43621.0,43908.1,8728.414,54.38880447051513,113.67720597018342,43827.7446747527,43714.067468782516,43904.134999999995,297.11644407893436,0.2788562554240981,0.0027846817266278514
2024-01-05 13:00:00,43908.1,44129.4,43709.2,44000.4,6903.595,56.12462731297894,119.02974657331652,43854.307032483055,43735.27728590974,43903.61,296.9270792990392,0.21021178324729384,0.0020999114742577285
2024-01-05 14:00:00,44000.4,44085.0,42972.2,43499.9,19470.044,45.91950517259714,81.94094224160654,43799.78287363951,43717.8419313979,43874.86,307.1308968330579,-1.1374896591849204,-0.011440085544608713
2024-01-05 15:00:00,43499.9,43827.1,43359.5,43516.1,8438.589,46.260114930947516,53.24126999035798,43756.13935461805,43702.89808462769,43852.525,316.49865864021746,0.03724146492289915,0.00037234532010576465
2024-01-05 16:00:00,43516.1,43600.0,43215.6,43224.4,7599.279,41.22527065120954,6.879517998750089,43674.33330006143,43667.45378206268,43806.854999999996,338.3163288916745,-0.6703266147471743,-0.006725833944498967
2024-01-05 17:00:00,43224.4,43637.1,43076.0,43611.3,7645.746,49.13316779346623,1.3416266321219155,43664.63586928275,43663.29424265063,43764.62,303.99770186112255,0.8950962882075864,0.008911140470027052
2024-01-05 18:00:00,43611.3,43716.3,43408.3,43619.8,3604.012,49.29457750413608,-2.334403659471718,43657.73804323925,43660.072446898725,43728.81,273.835146143001,0.019490361443019744,0.00019488462318833951
2024-01-05 19:00:00,43619.8,43836.3,43527.8,43612.3,3907.046,49.146389310422265,-5.7861720798537135,43650.7475750486,43656.53374712845,43701.61,255.54463386018588,-0.01719402656591429,-0.00017195504908122165
2024-01-05 20:00:00,43612.3,44436.4,43612.2,43965.7,15346.755,55.877201475200295,19.766843227029312,43699.20179427189,43679.43495104486,43688.87,233.7349693450593,0.8103218587416805,0.00807056379899556
2024-01-05 21:00:00,43965.7,43977.9,43569.3,43957.7,7126.708,55.69748438323288,38.92357210590126,43738.97074899929,43700.047176893386,43717.280000000006,229.93286113902715,-0.018196002793091637,-0.0001819765846652717
2024-01-05 22:00:00,43957.7,44068.5,43762.4,43975.9,2527.093,56.04385450491221,54.940683653665474,43775.4214029994,43720.48071934573,43740.469999999994,231.53301935713802,0.041403440125398205,0.00041394871266247176
2024-01-05 23:00:00,43975.9,44353.0,43973.8,44156.8,5912.38,59.438380824294576,81.29436724631523,43834.09503330718,43752.800666060866,43774.71,240.21374451232916,0.4113616776461715,0.004105178986943238
2024-01-06 00:00:00,44156.8,44229.4,43979.3,44072.7,2575.357,57.22582737514078,94.30657670213986,43870.80348972146,43776.49691301932,43798.2,245.44202659906622,-0.19045764185812164,-0.0019063924304369019
2024-01-06 01:00:00,44072.7,44100.0,43910.0,43977.8,1998.585,54.74920649667656,95.85623850711272,43887.264491302776,43791.40825279566,43814.159999999996,246.26339642963077,-0.21532604083706053,-0.0021555820068331327
2024-01-06 02:00:00,43977.8,44024.6,43835.1,43903.1,2245.474,52.811727962093165,90.0190078585074,43889.700723410046,43799.68171555154,43816.17,246.84551763998525,-0.16985842857079048,-0.0017000285156583005
2024-01-06 03:00:00,43903.1,44027.9,43814.2,43934.0,1758.206,53.5440846520568,86.88477862830041,43896.51599673158,43809.63121810328,43823.18,248.16401325270633,0.07038227368909578,0.0007035751698238853
2024-01-06 04:00:00,43934.0,43977.5,43841.7,43860.2,931.363,51.48874568270454,77.5518665119962,43890.92892031133,43813.37705379933,43819.55,247.0044288970176,-0.16797924158966637,-0.0016812048491282826
2024-01-06 05:00:00,43860.2,43882.8,43603.0,43710.8,3726.614,47.512622088681276,57.438025207069586,43863.21677872497,43805.7787535179,43796.689999999995,233.86569897678203,-0.3406277217158027,-0.0034120917871778875
2024-01-06 06:00:00,43710.8,43715.8,43440.0,43472.1,3779.834,41.939967125740175,21.983157800568733,43803.04496661344,43781.06180881287,43788.255000000005,242.66113794430484,-0.5460892960092334,-0.005475858143094037
2024-01-06 07:00:00,43472.1,43688.0,43400.7,43671.1,3573.92,47.47136169580718,9.82925133905519,43782.7457409806,43772.916489641546,43782.51,244.07335372793906,0.45776486528141813,0.004567203084516934
2024-01-06 08:00:00,43671.1,43775.0,43574.1,43715.8,2426.426,48.65466874522479,3.760757657371869,43772.446396214356,43768.685638556984,43772.895000000004,242.64904800967855,0.1023560203429863,0.001023036722863638
2024-01-06 09:00:00,43715.8,43783.6,43654.0,43669.0,1376.433,47.44947807213643,-4.769951154848968,43756.53156602754,43761.301517182386,43756.325,237.55741660536117,-0.10705511508425358,-0.0010711246000334816
2024-01-06 10:00:00,43669.0,43789.9,43599.1,43709.0,1540.521,48.62090845677109,-8.20831331651425,43749.219017407915,43757.42733072443,43766.78,230.1643271093226,0.09159815887700429,0.0009155623336350169
2024-01-06 11:00:00,43709.0,43720.0,43630.0,43683.6,944.294,47.89086197334622,-12.834855599110597,43739.123783960546,43751.958639559656,43775.155000000006,223.51408403758626,-0.058111601729626816,-0.0005812849306510545
2024-01-06 12:00:00,43683.6,43765.0,43525.5,43621.4,2019.197,46.06673030176128,-21.27519663990097,43721.012432582,43742.2876292219,43795.005,186.60984482125937,-0.14238753216309075,-0.0014248899953903402
2024-01-06 13:00:00,43621.4,43750.0,43550.0,43715.2,1551.174,49.20861826651461,-20.16292598365544,43720.11821218477,43740.28113816842,43800.2,182.6303427836333,0.21503207141448932,0.0021480120834965555
2024-01-06 14:00:00,43715.2,43935.5,43715.0,43839.2,4277.677,53.098399178055566,-9.169974033793551,43738.43848723327,43747.60846126706,43811.17,177.74805084431182,0.28365419808213943,0.002832526587046757
2024-01-06 15:00:00,43839.2,43908.0,43793.5,43872.1,1441.303,54.102739216376946,2.171740160920308,43759.00179688969,43756.830056728766,43824.159999999996,171.84469855383324,0.07504698990858927,0.0007501884373614071
2024-01-06 16:00:00,43872.1,43981.0,43833.0,43880.1,1930.698,54.35867448165818,11.671126038148941,43777.632289675894,43765.961163637745,43819.88,169.1792496919195,0.018234823498297636,0.00018233161156437899
2024-01-06 17:00:00,43880.1,44020.0,43849.5,43974.4,1701.751,57.375881855605435,26.50316766801552,43807.904245110374,43781.40107744236,43820.715,169.93479949366616,0.2149037946586274,0.002146732067561734
2024-01-06 18:00:00,43974.4,44168.6,43885.0,44009.9,3566.988,58.48842650900268,40.65359153565805,43838.9805150934,43798.32692355774,43822.41499999999,171.72954034271754,0.08072878765827962,0.0008069621949923705
