timestamp,netflow_total
2023-11-30 16:00:00,412.36977854999986
2023-11-30 17:00:00,-316.91299318
2023-11-30 18:00:00,883.34078978
2023-11-30 19:00:00,-36.79064963
2023-11-30 20:00:00,213.09709769000003
2023-11-30 21:00:00,-26.98656519000002
2023-11-30 22:00:00,61.83178468
2023-11-30 23:00:00,-224.72986026999996
2023-12-01 00:00:00,132.33859764000005
2023-12-01 01:00:00,-375.60772661
2023-12-01 02:00:00,-196.72970061
2023-12-01 03:00:00,226.26729141000004
2023-12-01 04:00:00,308.0220293000001
2023-12-01 05:00:00,-28.608249390000022
2023-12-01 06:00:00,334.19376222000005
2023-12-01 07:00:00,-1959.65887362
2023-12-01 08:00:00,842.62380633
2023-12-01 09:00:00,-1196.13556477
2023-12-01 10:00:00,-1148.82082149
2023-12-01 11:00:00,-473.61299476
2023-12-01 12:00:00,458.66564185
2023-12-01 13:00:00,1131.13800503
2023-12-01 14:00:00,435.33983396
2023-12-01 15:00:00,-399.33164239
2023-12-01 16:00:00,-324.49700719
2023-12-01 17:00:00,-215.6266815900001
2023-12-01 18:00:00,-108.96044618999996
2023-12-01 19:00:00,-335.66305864000003
2023-12-01 20:00:00,388.7428708700001
2023-12-01 21:00:00,-225.19869782
2023-12-01 22:00:00,-326.49804240000003
2023-12-01 23:00:00,248.10812472000003
2023-12-02 00:00:00,-437.50646831
2023-12-02 01:00:00,-24.323883669999987
2023-12-02 02:00:00,-267.54137253
2023-12-02 03:00:00,-296.45119865
2023-12-02 04:00:00,405.63895551
2023-12-02 05:00:00,-190.34484396
2023-12-02 06:00:00,354.26701905
2023-12-02 07:00:00,-422.68367582
2023-12-02 08:00:00,-173.54242488999998
2023-12-02 09:00:00,133.17883418000008
2023-12-02 10:00:00,-382.49526129
2023-12-02 11:00:00,405.92250594
2023-12-02 12:00:00,-375.73609594
2023-12-02 13:00:00,-80.39192074
2023-12-02 14:00:00,-302.35711520999996
2023-12-02 15:00:00,-631.1078221199999
2023-12-02 16:00:00,377.8416238
2023-12-02 17:00:00,-528.43854521
2023-12-02 18:00:00,455.69303234000006
2023-12-02 19:00:00,-880.06513003
2023-12-02 20:00:00,-344.75003764
2023-12-02 21:00:00,1446.05637031
2023-12-02 22:00:00,603.73134391
2023-12-02 23:00:00,-375.34664272
2023-12-03 00:00:00,138.17207908
2023-12-03 01:00:00,-329.8629777
2023-12-03 02:00:00,156.70471419
2023-12-03 03:00:00,-441.81334149
2023-12-03 04:00:00,370.36970012
2023-12-03 05:00:00,-126.54352021
2023-12-03 06:00:00,60.16761421999999
2023-12-03 07:00:00,-247.98971395
2023-12-03 08:00:00,273.13437065
2023-12-03 09:00:00,-254.51002295
2023-12-03 10:00:00,-284.27729968
2023-12-03 11:00:00,-83.96919164
2023-12-03 12:00:00,434.76825151
2023-12-03 13:00:00,-153.41715908999998
2023-12-03 14:00:00,120.62526079999998
2023-12-03 15:00:00,-392.06208398
2023-12-03 16:00:00,565.0430483
2023-12-03 17:00:00,-234.51999963
2023-12-03 18:00:00,940.42729773
2023-12-03 19:00:00,-246.41358224
2023-12-03 20:00:00,45.842098479999976
2023-12-03 21:00:00,-5.480149170000004
2023-12-03 22:00:00,-33.60254843000001
2023-12-03 23:00:00,-385.80613582
2023-12-04 00:00:00,-257.24820544
2023-12-04 01:00:00,776.3611520300001
2023-12-04 02:00:00,904.05946792
2023-12-04 03:00:00,-608.58497963
2023-12-04 04:00:00,325.55847405000003
2023-12-04 05:00:00,-360.71229264
2023-12-04 06:00:00,956.5928683
2023-12-04 07:00:00,-694.22165971
2023-12-04 08:00:00,-429.68642858
2023-12-04 09:00:00,1141.39874555
2023-12-04 10:00:00,354.46910644000013
2023-12-04 11:00:00,-105.81463058999998
2023-12-04 12:00:00,1118.886523
2023-12-04 13:00:00,-364.8089757599999
2023-12-04 14:00:00,-326.9957347
2023-12-04 15:00:00,1159.42909404
2023-12-04 16:00:00,-230.2410077
2023-12-04 17:00:00,-226.88753173
2023-12-04 18:00:00,-116.99736433
2023-12-04 19:00:00,115.24237341000004
2023-12-04 20:00:00,-47.406454850000046
2023-12-04 21:00:00,-447.93168073
2023-12-04 22:00:00,1228.20409052
2023-12-04 23:00:00,-381.42442986
2023-12-05 00:00:00,675.02518229
2023-12-05 01:00:00,-169.78478996
2023-12-05 02:00:00,277.4045259
2023-12-05 03:00:00,-267.99313289
2023-12-05 04:00:00,269.46720985999997
2023-12-05 05:00:00,-60.1308822
2023-12-05 06:00:00,-142.80654799999996
2023-12-05 07:00:00,-131.48271968
2023-12-05 08:00:00,575.2446117300001
2023-12-05 09:00:00,-373.04178619
2023-12-05 10:00:00,1222.6779410499998
2023-12-05 11:00:00,-348.93469859
2023-12-05 12:00:00,-323.4368438
2023-12-05 13:00:00,-663.24178003
2023-12-05 14:00:00,-817.61462994
2023-12-05 15:00:00,-970.94313649
2023-12-05 16:00:00,336.74607549999996
2023-12-05 17:00:00,-1025.7567331
2023-12-05 18:00:00,-124.11904364
2023-12-05 19:00:00,49.97050895999996
2023-12-05 20:00:00,-303.56556979
