timestamp,funding_rates
2023-12-03 19:00:00,0.01
2023-12-03 20:00:00,0.01
2023-12-03 21:00:00,0.01
2023-12-03 22:00:00,0.01
2023-12-03 23:00:00,0.01
2023-12-04 00:00:00,0.01
2023-12-04 01:00:00,0.01
2023-12-04 02:00:00,0.01
2023-12-04 03:00:00,0.01
2023-12-04 04:00:00,0.01
2023-12-04 05:00:00,0.01
2023-12-04 06:00:00,0.01
2023-12-04 07:00:00,0.01
2023-12-04 08:00:00,0.01
2023-12-04 09:00:00,0.01
2023-12-04 10:00:00,0.01
2023-12-04 11:00:00,0.01
2023-12-04 12:00:00,0.01
2023-12-04 13:00:00,0.01
2023-12-04 14:00:00,0.01
2023-12-04 15:00:00,0.01
2023-12-04 16:00:00,0.01
2023-12-04 17:00:00,0.01
2023-12-04 18:00:00,0.01
2023-12-04 19:00:00,0.01
2023-12-04 20:00:00,0.01
2023-12-04 21:00:00,0.01
2023-12-04 22:00:00,0.01
2023-12-04 23:00:00,0.01
2023-12-05 00:00:00,0.01
2023-12-05 01:00:00,0.01
2023-12-05 02:00:00,0.01
2023-12-05 03:00:00,0.01
2023-12-05 04:00:00,0.01
2023-12-05 05:00:00,0.01
2023-12-05 06:00:00,0.01
2023-12-05 07:00:00,0.01
2023-12-05 08:00:00,0.01
2023-12-05 09:00:00,0.01
2023-12-05 10:00:00,0.01
2023-12-05 11:00:00,0.01
2023-12-05 12:00:00,0.01
2023-12-05 13:00:00,0.01
2023-12-05 14:00:00,0.01
2023-12-05 15:00:00,0.01
2023-12-05 16:00:00,0.01
2023-12-05 17:00:00,0.01
2023-12-05 18:00:00,0.01
2023-12-05 19:00:00,0.01
2023-12-05 20:00:00,0.01
2023-12-05 21:00:00,0.01
2023-12-05 22:00:00,0.01
2023-12-05 23:00:00,0.01
2023-12-06 00:00:00,0.01
2023-12-06 01:00:00,0.01
2023-12-06 02:00:00,0.01
2023-12-06 03:00:00,0.01
2023-12-06 04:00:00,0.01
2023-12-06 05:00:00,0.01
2023-12-06 06:00:00,0.01
2023-12-06 07:00:00,0.01
2023-12-06 08:00:00,0.01
2023-12-06 09:00:00,0.01
2023-12-06 10:00:00,0.01
2023-12-06 11:00:00,0.01
2023-12-06 12:00:00,0.01
2023-12-06 13:00:00,0.01
2023-12-06 14:00:00,0.01
2023-12-06 15:00:00,0.01
2023-12-06 16:00:00,0.01
2023-12-06 17:00:00,0.01
2023-12-06 18:00:00,0.01
2023-12-06 19:00:00,0.01
2023-12-06 20:00:00,0.01
2023-12-06 21:00:00,0.01
2023-12-06 22:00:00,0.01
2023-12-06 23:00:00,0.01
2023-12-07 00:00:00,0.01
2023-12-07 01:00:00,0.01
2023-12-07 02:00:00,0.01
2023-12-07 03:00:00,0.01
2023-12-07 04:00:00,0.01
2023-12-07 05:00:00,0.01
2023-12-07 06:00:00,0.01
2023-12-07 07:00:00,0.01
2023-12-07 08:00:00,0.01
2023-12-07 09:00:00,0.01
2023-12-07 10:00:00,0.01
2023-12-07 11:00:00,0.01
2023-12-07 12:00:00,0.01
2023-12-07 13:00:00,0.01
2023-12-07 14:00:00,0.01
2023-12-07 15:00:00,0.01
2023-12-07 16:00:00,0.01
2023-12-07 17:00:00,0.01
2023-12-07 18:00:00,0.01
2023-12-07 19:00:00,0.01
2023-12-07 20:00:00,0.01004095
2023-12-07 21:00:00,0.01168335
2023-12-07 22:00:00,0.0117066
2023-12-07 23:00:00,0.01021607
2023-12-08 00:00:00,0.01046343
2023-12-08 01:00:00,0.01121348
2023-12-08 02:00:00,0.01213898
2023-12-08 03:00:00,0.01371763
2023-12-08 04:00:00,0.01713737
2023-12-08 05:00:00,0.01907557
2023-12-08 06:00:00,0.0237145
2023-12-08 07:00:00,0.02510327
2023-12-08 08:00:00,0.02221768
2023-12-08 09:00:00,0.02265302
2023-12-08 10:00:00,0.02232853
2023-12-08 11:00:00,0.02485258
2023-12-08 12:00:00,0.02801978
2023-12-08 13:00:00,0.02659027
2023-12-08 14:00:00,0.02575467
2023-12-08 15:00:00,0.0233433
2023-12-08 16:00:00,0.01692765
2023-12-08 17:00:00,0.01060177
2023-12-08 18:00:00,0.01
2023-12-08 19:00:00,0.01
2023-12-08 20:00:00,0.01
2023-12-08 21:00:00,0.01
2023-12-08 22:00:00,0.01
2023-12-08 23:00:00,0.01017458
2023-12-09 00:00:00,0.01475903
2023-12-09 01:00:00,0.01913628
2023-12-09 02:00:00,0.02088552
2023-12-09 03:00:00,0.02121112
2023-12-09 04:00:00,0.021135
2023-12-09 05:00:00,0.02073432
2023-12-09 06:00:00,0.02283265
2023-12-09 07:00:00,0.02747963
2023-12-09 08:00:00,0.0316294
2023-12-09 09:00:00,0.02859268
2023-12-09 10:00:00,0.0239762
2023-12-09 11:00:00,0.0202348
2023-12-09 12:00:00,0.0173815
2023-12-09 13:00:00,0.016941
2023-12-09 14:00:00,0.01705383
2023-12-09 15:00:00,0.01598792
2023-12-09 16:00:00,0.01964307
2023-12-09 17:00:00,0.02342155
2023-12-09 18:00:00,0.02438593
2023-12-09 19:00:00,0.02425348
2023-12-09 20:00:00,0.02260262
2023-12-09 21:00:00,0.02345168
2023-12-09 22:00:00,0.02620103
2023-12-09 23:00:00,0.0243281
2023-12-10 00:00:00,0.01938395
2023-12-10 01:00:00,0.01713323
2023-12-10 02:00:00,0.0151783
2023-12-10 03:00:00,0.01408983
2023-12-10 04:00:00,0.013142
2023-12-10 05:00:00,0.01488308
2023-12-10 06:00:00,0.01856462
2023-12-10 07:00:00,0.0204651
2023-12-10 08:00:00,0.02055217
2023-12-10 09:00:00,0.01867573
2023-12-10 10:00:00,0.01505382
2023-12-10 11:00:00,0.01370672
2023-12-10 12:00:00,0.0130453
2023-12-10 13:00:00,0.01446155
2023-12-10 14:00:00,0.01803262
2023-12-10 15:00:00,0.0221484
2023-12-10 16:00:00,0.02572062
2023-12-10 17:00:00,0.02727477
2023-12-10 18:00:00,0.02753058
2023-12-10 19:00:00,0.02758813
2023-12-10 20:00:00,0.02538993
2023-12-10 21:00:00,0.02533005
2023-12-10 22:00:00,0.02322552
2023-12-10 23:00:00,0.01805065
2023-12-11 00:00:00,0.01262355
2023-12-11 01:00:00,0.01
2023-12-11 02:00:00,0.01
2023-12-11 03:00:00,0.01
2023-12-11 04:00:00,0.01
2023-12-11 05:00:00,0.01
2023-12-11 06:00:00,0.01
2023-12-11 07:00:00,0.01
2023-12-11 08:00:00,0.01
2023-12-11 09:00:00,0.01
2023-12-11 10:00:00,0.01
2023-12-11 11:00:00,0.01
2023-12-11 12:00:00,0.01
2023-12-11 13:00:00,0.01
2023-12-11 14:00:00,0.01
2023-12-11 15:00:00,0.01
2023-12-11 16:00:00,0.01
2023-12-11 17:00:00,0.01
2023-12-11 18:00:00,0.01029177
2023-12-11 19:00:00,0.01367435
2023-12-11 20:00:00,0.01505672
2023-12-11 21:00:00,0.01475028
2023-12-11 22:00:00,0.01165035
2023-12-11 23:00:00,0.01
2023-12-12 00:00:00,0.01
2023-12-12 01:00:00,0.01
2023-12-12 02:00:00,0.01
2023-12-12 03:00:00,0.01
2023-12-12 04:00:00,0.01
2023-12-12 05:00:00,0.01
2023-12-12 06:00:00,0.01
2023-12-12 07:00:00,0.01
2023-12-12 08:00:00,0.01
2023-12-12 09:00:00,0.01
2023-12-12 10:00:00,0.01
2023-12-12 11:00:00,0.01
2023-12-12 12:00:00,0.01
2023-12-12 13:00:00,0.01
2023-12-12 14:00:00,0.01
2023-12-12 15:00:00,0.01
2023-12-12 16:00:00,0.01
2023-12-12 17:00:00,0.01051185
2023-12-12 18:00:00,0.01649273
2023-12-12 19:00:00,0.01923733
2023-12-12 20:00:00,0.02016163
2023-12-12 21:00:00,0.01959928
2023-12-12 22:00:00,0.01705962
2023-12-12 23:00:00,0.01423672
2023-12-13 00:00:00,0.0107604
2023-12-13 01:00:00,0.01004798
2023-12-13 02:00:00,0.01126285
2023-12-13 03:00:00,0.01280628
2023-12-13 04:00:00,0.01315895
2023-12-13 05:00:00,0.01291418
2023-12-13 06:00:00,0.01146562
2023-12-13 07:00:00,0.01002817
2023-12-13 08:00:00,0.01048438
2023-12-13 09:00:00,0.01099702
2023-12-13 10:00:00,0.01195653
2023-12-13 11:00:00,0.01357855
2023-12-13 12:00:00,0.01674852
2023-12-13 13:00:00,0.01689017
2023-12-13 14:00:00,0.01597807
2023-12-13 15:00:00,0.01486425
2023-12-13 16:00:00,0.01052272
2023-12-13 17:00:00,0.01
2023-12-13 18:00:00,0.01
2023-12-13 19:00:00,0.01
2023-12-13 20:00:00,0.01
2023-12-13 21:00:00,0.01
2023-12-13 22:00:00,0.01
2023-12-13 23:00:00,0.01
2023-12-14 00:00:00,0.01
2023-12-14 01:00:00,0.01
2023-12-14 02:00:00,0.01
2023-12-14 03:00:00,0.01
2023-12-14 04:00:00,0.01
2023-12-14 05:00:00,0.01
2023-12-14 06:00:00,0.01
2023-12-14 07:00:00,0.01
2023-12-14 08:00:00,0.01
2023-12-14 09:00:00,0.01
2023-12-14 10:00:00,0.01
2023-12-14 11:00:00,0.01
2023-12-14 12:00:00,0.01
2023-12-14 13:00:00,0.01
2023-12-14 14:00:00,0.01
2023-12-14 15:00:00,0.01
2023-12-14 16:00:00,0.01
2023-12-14 17:00:00,0.01
2023-12-14 18:00:00,0.01
2023-12-14 19:00:00,0.01
2023-12-14 20:00:00,0.01
2023-12-14 21:00:00,0.01
2023-12-14 22:00:00,0.01
2023-12-14 23:00:00,0.01
2023-12-15 00:00:00,0.01
2023-12-15 01:00:00,0.01
2023-12-15 02:00:00,0.01
2023-12-15 03:00:00,0.01
2023-12-15 04:00:00,0.01
2023-12-15 05:00:00,0.01
2023-12-15 06:00:00,0.01
2023-12-15 07:00:00,0.01
2023-12-15 08:00:00,0.01
2023-12-15 09:00:00,0.01
2023-12-15 10:00:00,0.01
2023-12-15 11:00:00,0.01
2023-12-15 12:00:00,0.01
2023-12-15 13:00:00,0.01
2023-12-15 14:00:00,0.01
2023-12-15 15:00:00,0.01
2023-12-15 16:00:00,0.01
2023-12-15 17:00:00,0.01
2023-12-15 18:00:00,0.01
2023-12-15 19:00:00,0.01
2023-12-15 20:00:00,0.01
2023-12-15 21:00:00,0.01
2023-12-15 22:00:00,0.01
2023-12-15 23:00:00,0.01
2023-12-16 00:00:00,0.01
2023-12-16 01:00:00,0.01
2023-12-16 02:00:00,0.01
2023-12-16 03:00:00,0.01
2023-12-16 04:00:00,0.01
2023-12-16 05:00:00,0.01038997
2023-12-16 06:00:00,0.01069077
2023-12-16 07:00:00,0.0101058
2023-12-16 08:00:00,0.01
2023-12-16 09:00:00,0.01
2023-12-16 10:00:00,0.01
2023-12-16 11:00:00,0.01
2023-12-16 12:00:00,0.01
2023-12-16 13:00:00,0.01
2023-12-16 14:00:00,0.01
2023-12-16 15:00:00,0.01
2023-12-16 16:00:00,0.01
2023-12-16 17:00:00,0.01
2023-12-16 18:00:00,0.01
2023-12-16 19:00:00,0.01
2023-12-16 20:00:00,0.01
2023-12-16 21:00:00,0.01
2023-12-16 22:00:00,0.01
2023-12-16 23:00:00,0.01
2023-12-17 00:00:00,0.01
2023-12-17 01:00:00,0.01
2023-12-17 02:00:00,0.01
2023-12-17 03:00:00,0.01
2023-12-17 04:00:00,0.01
2023-12-17 05:00:00,0.01
2023-12-17 06:00:00,0.01
2023-12-17 07:00:00,0.01
2023-12-17 08:00:00,0.01
2023-12-17 09:00:00,0.01
2023-12-17 10:00:00,0.01
2023-12-17 11:00:00,0.01
2023-12-17 12:00:00,0.01
2023-12-17 13:00:00,0.01
2023-12-17 14:00:00,0.01
2023-12-17 15:00:00,0.01
2023-12-17 16:00:00,0.01
2023-12-17 17:00:00,0.01010458
2023-12-17 18:00:00,0.01255062
2023-12-17 19:00:00,0.01625653
2023-12-17 20:00:00,0.01905788
2023-12-17 21:00:00,0.02011428
2023-12-17 22:00:00,0.01923413
2023-12-17 23:00:00,0.01589505
2023-12-18 00:00:00,0.01135755
2023-12-18 01:00:00,0.01
2023-12-18 02:00:00,0.01
2023-12-18 03:00:00,0.01
2023-12-18 04:00:00,0.01
2023-12-18 05:00:00,0.01
2023-12-18 06:00:00,0.01
2023-12-18 07:00:00,0.01
2023-12-18 08:00:00,0.01
2023-12-18 09:00:00,0.01
2023-12-18 10:00:00,0.01
2023-12-18 11:00:00,0.01155222
2023-12-18 12:00:00,0.0153162
2023-12-18 13:00:00,0.01921248
2023-12-18 14:00:00,0.02018385
2023-12-18 15:00:00,0.01794865
2023-12-18 16:00:00,0.0135904
2023-12-18 17:00:00,0.01012563
2023-12-18 18:00:00,0.01
2023-12-18 19:00:00,0.01
2023-12-18 20:00:00,0.01
2023-12-18 21:00:00,0.01
2023-12-18 22:00:00,0.01
2023-12-18 23:00:00,0.01
2023-12-19 00:00:00,0.01
2023-12-19 01:00:00,0.01
2023-12-19 02:00:00,0.01
2023-12-19 03:00:00,0.01
2023-12-19 04:00:00,0.01
2023-12-19 05:00:00,0.01
2023-12-19 06:00:00,0.01
2023-12-19 07:00:00,0.0101625
2023-12-19 08:00:00,0.01001098
2023-12-19 09:00:00,0.01
2023-12-19 10:00:00,0.01
2023-12-19 11:00:00,0.01
2023-12-19 12:00:00,0.01
2023-12-19 13:00:00,0.01
2023-12-19 14:00:00,0.01
2023-12-19 15:00:00,0.01
2023-12-19 16:00:00,0.01
2023-12-19 17:00:00,0.01016065
2023-12-19 18:00:00,0.01214588
2023-12-19 19:00:00,0.01420682
2023-12-19 20:00:00,0.01680877
2023-12-19 21:00:00,0.01724145
2023-12-19 22:00:00,0.01500588
2023-12-19 23:00:00,0.01208942
2023-12-20 00:00:00,0.0100559
2023-12-20 01:00:00,0.01
2023-12-20 02:00:00,0.01
2023-12-20 03:00:00,0.01
2023-12-20 04:00:00,0.01
2023-12-20 05:00:00,0.01
2023-12-20 06:00:00,0.01
2023-12-20 07:00:00,0.01
2023-12-20 08:00:00,0.01
2023-12-20 09:00:00,0.01
2023-12-20 10:00:00,0.01
2023-12-20 11:00:00,0.01
2023-12-20 12:00:00,0.01
2023-12-20 13:00:00,0.01027315
2023-12-20 14:00:00,0.01479137
2023-12-20 15:00:00,0.01960533
2023-12-20 16:00:00,0.02672202
2023-12-20 17:00:00,0.02950157
2023-12-20 18:00:00,0.02980387
2023-12-20 19:00:00,0.02744295
2023-12-20 20:00:00,0.0237209
2023-12-20 21:00:00,0.02364525
2023-12-20 22:00:00,0.02518643
2023-12-20 23:00:00,0.02627392
2023-12-21 00:00:00,0.02881842
2023-12-21 01:00:00,0.03209475
2023-12-21 02:00:00,0.03176125
2023-12-21 03:00:00,0.0322453
2023-12-21 04:00:00,0.03219218
2023-12-21 05:00:00,0.03151397
2023-12-21 06:00:00,0.02998757
2023-12-21 07:00:00,0.02958998
2023-12-21 08:00:00,0.02954515
2023-12-21 09:00:00,0.02957443
2023-12-21 10:00:00,0.0322169
2023-12-21 11:00:00,0.0358492
2023-12-21 12:00:00,0.03817042
2023-12-21 13:00:00,0.0359457
2023-12-21 14:00:00,0.03329353
2023-12-21 15:00:00,0.03029523
2023-12-21 16:00:00,0.02909545
2023-12-21 17:00:00,0.02927297
2023-12-21 18:00:00,0.02893725
2023-12-21 19:00:00,0.029305
2023-12-21 20:00:00,0.02921912
2023-12-21 21:00:00,0.02930265
2023-12-21 22:00:00,0.03165365
2023-12-21 23:00:00,0.03144012
2023-12-22 00:00:00,0.03105323
2023-12-22 01:00:00,0.03158083
2023-12-22 02:00:00,0.03550672
2023-12-22 03:00:00,0.03651157
2023-12-22 04:00:00,0.03542937
2023-12-22 05:00:00,0.03427517
2023-12-22 06:00:00,0.03445922
2023-12-22 07:00:00,0.0319689
2023-12-22 08:00:00,0.02857888
2023-12-22 09:00:00,0.02448668
2023-12-22 10:00:00,0.02454298
2023-12-22 11:00:00,0.02371378
2023-12-22 12:00:00,0.02113498
2023-12-22 13:00:00,0.01947888
2023-12-22 14:00:00,0.01949693
2023-12-22 15:00:00,0.01824332
2023-12-22 16:00:00,0.01752642
2023-12-22 17:00:00,0.016745
2023-12-22 18:00:00,0.016909
2023-12-22 19:00:00,0.0178386
2023-12-22 20:00:00,0.0167084
2023-12-22 21:00:00,0.01707195
2023-12-22 22:00:00,0.01628198
2023-12-22 23:00:00,0.01578212
2023-12-23 00:00:00,0.0169485
2023-12-23 01:00:00,0.01760613
2023-12-23 02:00:00,0.01493613
2023-12-23 03:00:00,0.01117565
2023-12-23 04:00:00,0.01
2023-12-23 05:00:00,0.01
2023-12-23 06:00:00,0.01
2023-12-23 07:00:00,0.01
2023-12-23 08:00:00,0.01
2023-12-23 09:00:00,0.01
2023-12-23 10:00:00,0.01
2023-12-23 11:00:00,0.01037362
2023-12-23 12:00:00,0.01355273
2023-12-23 13:00:00,0.01517273
2023-12-23 14:00:00,0.01583797
2023-12-23 15:00:00,0.01554542
2023-12-23 16:00:00,0.01455225
2023-12-23 17:00:00,0.01345747
2023-12-23 18:00:00,0.0121275
2023-12-23 19:00:00,0.01049178
2023-12-23 20:00:00,0.01063367
2023-12-23 21:00:00,0.0111654
2023-12-23 22:00:00,0.01034012
2023-12-23 23:00:00,0.01
2023-12-24 00:00:00,0.01
2023-12-24 01:00:00,0.01078592
2023-12-24 02:00:00,0.01279035
2023-12-24 03:00:00,0.01489823
2023-12-24 04:00:00,0.01781175
2023-12-24 05:00:00,0.01965987
2023-12-24 06:00:00,0.02088787
2023-12-24 07:00:00,0.02105355
2023-12-24 08:00:00,0.0202525
2023-12-24 09:00:00,0.02010402
2023-12-24 10:00:00,0.02120798
2023-12-24 11:00:00,0.02081793
2023-12-24 12:00:00,0.01958582
2023-12-24 13:00:00,0.01853358
2023-12-24 14:00:00,0.01925617
2023-12-24 15:00:00,0.02022377
2023-12-24 16:00:00,0.0189161
2023-12-24 17:00:00,0.01862075
2023-12-24 18:00:00,0.01821065
2023-12-24 19:00:00,0.01817253
2023-12-24 20:00:00,0.01770955
2023-12-24 21:00:00,0.01511885
2023-12-24 22:00:00,0.0111711
2023-12-24 23:00:00,0.01
2023-12-25 00:00:00,0.01
2023-12-25 01:00:00,0.01
2023-12-25 02:00:00,0.01
2023-12-25 03:00:00,0.01
2023-12-25 04:00:00,0.01
2023-12-25 05:00:00,0.01015587
2023-12-25 06:00:00,0.01156155
2023-12-25 07:00:00,0.01043235
2023-12-25 08:00:00,0.01
2023-12-25 09:00:00,0.0106939
2023-12-25 10:00:00,0.01306173
2023-12-25 11:00:00,0.01407522
2023-12-25 12:00:00,0.01504567
2023-12-25 13:00:00,0.02075583
2023-12-25 14:00:00,0.02855703
2023-12-25 15:00:00,0.03558842
2023-12-25 16:00:00,0.04051385
2023-12-25 17:00:00,0.0457048
2023-12-25 18:00:00,0.05265215
2023-12-25 19:00:00,0.05601833
2023-12-25 20:00:00,0.05440613
2023-12-25 21:00:00,0.04902907
2023-12-25 22:00:00,0.04567997
2023-12-25 23:00:00,0.0442444
2023-12-26 00:00:00,0.0432801
2023-12-26 01:00:00,0.04437907
2023-12-26 02:00:00,0.04641663
2023-12-26 03:00:00,0.04846813
2023-12-26 04:00:00,0.04667807
2023-12-26 05:00:00,0.04208475
2023-12-26 06:00:00,0.03317327
2023-12-26 07:00:00,0.02669443
2023-12-26 08:00:00,0.02210647
2023-12-26 09:00:00,0.02113803
2023-12-26 10:00:00,0.02245257
2023-12-26 11:00:00,0.02686622
2023-12-26 12:00:00,0.03018687
2023-12-26 13:00:00,0.03104255
2023-12-26 14:00:00,0.03143238
2023-12-26 15:00:00,0.03062527
2023-12-26 16:00:00,0.03115825
2023-12-26 17:00:00,0.03777672
2023-12-26 18:00:00,0.03931137
2023-12-26 19:00:00,0.03900822
2023-12-26 20:00:00,0.0383953
2023-12-26 21:00:00,0.03642308
2023-12-26 22:00:00,0.03259518
2023-12-26 23:00:00,0.02929528
2023-12-27 00:00:00,0.02704183
2023-12-27 01:00:00,0.02668458
2023-12-27 02:00:00,0.0263334
2023-12-27 03:00:00,0.02915625
2023-12-27 04:00:00,0.0337017
2023-12-27 05:00:00,0.03645012
2023-12-27 06:00:00,0.03747137
2023-12-27 07:00:00,0.03778323
2023-12-27 08:00:00,0.04014722
2023-12-27 09:00:00,0.0404296
2023-12-27 10:00:00,0.04032325
2023-12-27 11:00:00,0.04443875
2023-12-27 12:00:00,0.04536363
2023-12-27 13:00:00,0.04226497
2023-12-27 14:00:00,0.03844732
2023-12-27 15:00:00,0.03410285
2023-12-27 16:00:00,0.03082413
2023-12-27 17:00:00,0.02864763
2023-12-27 18:00:00,0.0250945
2023-12-27 19:00:00,0.0236378
2023-12-27 20:00:00,0.0224271
2023-12-27 21:00:00,0.01913548
2023-12-27 22:00:00,0.01573932
2023-12-27 23:00:00,0.01428165
2023-12-28 00:00:00,0.01436502
2023-12-28 01:00:00,0.01945422
2023-12-28 02:00:00,0.02138132
2023-12-28 03:00:00,0.02308938
2023-12-28 04:00:00,0.02611332
2023-12-28 05:00:00,0.02916825
2023-12-28 06:00:00,0.03368373
2023-12-28 07:00:00,0.03668875
2023-12-28 08:00:00,0.03932935
2023-12-28 09:00:00,0.04201673
2023-12-28 10:00:00,0.0435714
2023-12-28 11:00:00,0.04602263
2023-12-28 12:00:00,0.04910763
2023-12-28 13:00:00,0.04978445
2023-12-28 14:00:00,0.05069105
2023-12-28 15:00:00,0.05044867
2023-12-28 16:00:00,0.05163522
2023-12-28 17:00:00,0.05502717
2023-12-28 18:00:00,0.0570598
2023-12-28 19:00:00,0.05844777
2023-12-28 20:00:00,0.05876908
2023-12-28 21:00:00,0.05894698
2023-12-28 22:00:00,0.05805438
2023-12-28 23:00:00,0.05699582
2023-12-29 00:00:00,0.05366818
2023-12-29 01:00:00,0.05029605
2023-12-29 02:00:00,0.0490467
2023-12-29 03:00:00,0.0496493
2023-12-29 04:00:00,0.05033432
2023-12-29 05:00:00,0.0510758
2023-12-29 06:00:00,0.05187538
2023-12-29 07:00:00,0.05085812
2023-12-29 08:00:00,0.05047332
2023-12-29 09:00:00,0.0520549
2023-12-29 10:00:00,0.05532595
2023-12-29 11:00:00,0.05629343
2023-12-29 12:00:00,0.05721097
2023-12-29 13:00:00,0.05640587
2023-12-29 14:00:00,0.05376152
2023-12-29 15:00:00,0.05017283
2023-12-29 16:00:00,0.04423928
2023-12-29 17:00:00,0.03902335
2023-12-29 18:00:00,0.03769782
2023-12-29 19:00:00,0.0361861
2023-12-29 20:00:00,0.03659748
2023-12-29 21:00:00,0.03867057
2023-12-29 22:00:00,0.03754805
2023-12-29 23:00:00,0.03440792
2023-12-30 00:00:00,0.032584
2023-12-30 01:00:00,0.03334492
2023-12-30 02:00:00,0.03368285
2023-12-30 03:00:00,0.03492088
2023-12-30 04:00:00,0.03678875
2023-12-30 05:00:00,0.03829252
2023-12-30 06:00:00,0.04160973
2023-12-30 07:00:00,0.04371887
2023-12-30 08:00:00,0.04398158
2023-12-30 09:00:00,0.04448958
2023-12-30 10:00:00,0.04428743
2023-12-30 11:00:00,0.0434365
2023-12-30 12:00:00,0.04217908
2023-12-30 13:00:00,0.04002233
2023-12-30 14:00:00,0.03898172
2023-12-30 15:00:00,0.03816488
2023-12-30 16:00:00,0.0378595
2023-12-30 17:00:00,0.03657005
2023-12-30 18:00:00,0.03568163
2023-12-30 19:00:00,0.03534278
2023-12-30 20:00:00,0.03390947
2023-12-30 21:00:00,0.03131962
2023-12-30 22:00:00,0.02952528
2023-12-30 23:00:00,0.02838593
2023-12-31 00:00:00,0.02815888
2023-12-31 01:00:00,0.02855418
2023-12-31 02:00:00,0.03054033
2023-12-31 03:00:00,0.03182453
2023-12-31 04:00:00,0.03325188
2023-12-31 05:00:00,0.03429477
2023-12-31 06:00:00,0.03471445
2023-12-31 07:00:00,0.035219
2023-12-31 08:00:00,0.03431563
2023-12-31 09:00:00,0.03624243
2023-12-31 10:00:00,0.03738113
2023-12-31 11:00:00,0.03835042
2023-12-31 12:00:00,0.03888347
2023-12-31 13:00:00,0.03785858
2023-12-31 14:00:00,0.03678752
2023-12-31 15:00:00,0.03504052
