timestamp,actual_close,predicted_close,deepPredictor,open,high,low,close,volume,netflow_total,exchange_whale_ratio,funding_rates,average_dormancy,sa_average_dormancy,log_return,prob_bullish,prob_bearish,marketRegime
2024-03-29,69850.54,72866.95620827438,sell,70780.6,70916.16,69009.0,69850.54,25445.08353,1429.16107749,0.30383076,0.02542674,9.65666031,4.9e-07,-0.01322713532737063,1.8027969443031131e-06,0.002001157834052515,hold
2024-03-30,69582.18,73532.15968346359,sell,69850.53,70321.1,69540.0,69582.18,13644.61142,1105.62833054,0.25915179,0.03188589,11.11624325,5.7e-07,-0.0038493164497219014,4.814781459284827e-06,0.0017170611863968556,hold
2024-03-31,71280.01,73747.62293817759,sell,69582.17,71366.0,69562.99,71280.01,19396.34433,391.7888994,0.35393824,0.04482617,17.79196247,9e-07,0.024107423379159526,4.394484997440126e-07,0.003382226713242756,hold
2024-04-01,69649.8,73826.3506083727,sell,71280.0,71288.23,68062.86,69649.8,41445.32039,-1013.44482895,0.35538231,0.03517021,57.47011796,2.92e-06,-0.02313609473301786,2.7849231619659727e-06,0.010285245330398313,hold
2024-04-02,65463.99,73583.67224115372,sell,69649.81,69674.23,64550.0,65463.99,71799.82793,-1992.73732001,0.35892863,0.01275318,24.85542918,1.26e-06,-0.06197960825197718,1.5357045753210295e-06,0.08108243196007893,hold
2024-04-03,65963.28,72154.88500307323,sell,65463.99,66903.63,64493.07,65963.28,39887.21778,-2036.69593024,0.41416782,0.01,11.02347549,5.6e-07,0.007598003093028574,2.8873627821598194e-06,0.04706365208735839,hold
2024-04-04,68487.79000000001,70362.09871945382,sell,65963.27,69309.91,65064.52,68487.79,41510.48453,-3947.34901381,0.27058517,0.01,11.09246958,5.6e-07,0.03755725764251874,0.0012006463183477365,0.05878368112956062,hold
2024-04-05,67820.62000000001,69133.90265171528,sell,68487.8,68756.67,65952.56,67820.62,37915.23073,921.69237671,0.54309531,0.01,6.33856345,3.2e-07,-0.009789202703133824,6.4947849314823805e-12,0.39766452961678983,hold
2024-04-06,68896.00000000001,67945.17219816685,sell,67820.63,69692.0,67447.83,68896.0,20134.28919,-448.8997803,0.3472924,0.01,12.19810026,6.2e-07,0.015731842680183246,3.154802025523939e-05,0.015178198758370115,hold
2024-04-07,69360.39,67342.85586531402,buy,68896.0,70326.29,68824.0,69360.39,21534.74433,976.73148197,0.32930313,0.01,9.57601405,4.9e-07,0.006717834111896003,4.9755279901964725e-05,0.002772413375583391,hold
2024-04-08,71620.0,67233.15342461945,buy,69360.38,72797.99,69043.24,71620.0,45723.87624,2484.33744589,0.2943964,0.0202846,9.76020528,5e-07,0.03205840927643814,0.00010471192895479115,0.011798303709161172,hold
2024-04-09,69146.0,67841.6844505477,buy,71620.0,71758.19,68210.0,69146.0,39293.90242,2542.63470502,0.47239348,0.01970703,14.20033891,7.2e-07,-0.03515415339654028,9.25970811630035e-09,0.10162946952472258,hold
2024-04-10,70631.08000000002,68237.39539395334,buy,69146.0,71172.08,67518.0,70631.08,42006.02377,-307.79754699,0.46447992,0.01341667,10.11356211,5.1e-07,0.02125006308303191,2.5516274727374876e-08,0.07424484109129521,hold
2024-04-11,70006.23,68665.82368929149,buy,70631.08,71305.89,69567.21,70006.23,31917.25595,-1036.26115107,0.42844029,0.01913337,8.04348322,4.1e-07,-0.00888603616768445,1.4587252051176926e-07,0.03390485010803984,hold
2024-04-12,67116.52,69055.06394978285,buy,70006.22,71227.46,65086.86,67116.52,56072.86229,3311.9216826,0.29164607,0.01838348,11.64734696,5.9e-07,-0.04215402471169341,3.059752037919779e-05,0.009145746017019077,hold
2024-04-13,63924.509999999995,69032.62937041283,sell,67116.52,67929.0,60660.57,63924.51,71395.22019,609.04445241,0.330678,0.01,8.06079488,4.1e-07,-0.04872735746222276,3.830891941096155e-06,0.006844165209016654,hold
2024-04-14,65661.84,68234.2433262992,sell,63924.52,65840.0,62134.0,65661.84,61599.17818,2412.59081424,0.35943054,0.01,9.88664157,5e-07,0.026815078915186055,4.362961752196742e-06,0.009533736764299389,hold
2024-04-15,63419.990000000005,67356.87670636654,sell,65661.85,66867.07,62274.4,63419.99,52389.53069,-1263.17168434,0.40707763,0.00687363,10.53046855,5.3e-07,-0.03473882339914055,3.168473267190968e-07,0.039736765737712454,hold
2024-04-16,63793.38999999999,66162.16596007705,sell,63419.99,64365.0,61600.0,63793.39,53435.29331,2527.27458418,0.38663473,0.0070393,23.90095229,1.21e-06,0.005870468536476564,5.4513058628255494e-05,0.051492293187409076,hold
2024-04-17,61277.37000000001,65098.08713696838,sell,63793.4,64499.0,59678.16,61277.37,50610.54509,-1498.80282757,0.42140542,0.00557326,8.96186412,4.6e-07,-0.040238973210926274,2.7507266704954704e-06,0.4556499256122865,sell
2024-04-18,63470.08,63778.86046569586,sell,61277.38,64117.09,60803.35,63470.08,43601.60918,-2465.78394016,0.77156837,0.00236655,21.26177303,1.08e-06,0.035158006998813135,8.93816247117892e-28,0.9999999226502071,sell
2024-04-19,63818.01,62599.59546775461,buy,63470.09,65450.0,59600.01,63818.01,69774.30271,646.74564734,0.34072898,0.00554737,14.46494915,7.3e-07,0.005466825160537417,0.008975310129203048,0.16401654375853117,hold
2024-04-20,64940.59,62101.01670392991,buy,63818.01,65419.0,63090.07,64940.59,23137.42975,-565.63775558,0.50199668,0.00381411,6.73915079,3.4e-07,0.01743741302682119,2.1156006567118955e-08,0.5484663720730911,sell
2024-04-21,64941.15,62083.593973814255,buy,64940.58,65695.56,64237.5,64941.15,19316.42152,-761.92681818,0.48773205,0.00408288,7.32207134,3.7e-07,8.623229100669178e-06,1.8385930253165237e-07,0.7050085257602995,sell
2024-04-22,66819.32,62402.893492434036,buy,64941.15,67232.35,64500.0,66819.32,31397.99371,-3899.68935614,0.43029171,0.00199741,8.20985363,4.2e-07,0.028510785110948657,3.0023904707565836e-06,0.8545241206037386,sell
2024-04-23,66414.0,63265.79822857977,buy,66819.32,67183.01,65765.81,66414.0,22599.90004,-2358.30715821,0.61998111,0.00215741,11.14462316,5.7e-07,-0.006084382651452649,6.794635306713056e-15,0.999916473232321,sell
2024-04-24,64289.590000000004,64118.60216084362,buy,66414.0,67070.43,63606.06,64289.59,33595.69637,9210.14348624,0.30127348,0.0054198,28.52478966,1.45e-06,-0.03251015685090299,8.967515082194293e-05,0.9914844880993022,sell
2024-04-25,64498.34,64902.95502704502,sell,64289.58,65297.94,62794.0,64498.34,31341.46338,-924.2907526,0.33503968,0.00344511,11.22217793,5.7e-07,0.0032417662557915235,0.00013228002899152088,0.03303026362299672,hold
2024-04-26,63770.01000000001,65545.67765964032,sell,64498.33,64820.01,63297.48,63770.01,27085.19346,-1499.22836111,0.35571383,0.00522521,9.40093273,4.8e-07,-0.011356469895713836,2.8540225848849566e-06,0.007063932376122758,hold
2024-04-27,63461.98000000001,65918.63634953857,sell,63770.0,63923.41,62391.24,63461.98,20933.06052,1059.20536813,0.34769235,0.00512507,16.19712956,8.2e-07,-0.004842030716018614,3.652912920572422e-06,0.0027527925797337827,hold
2024-04-28,63118.62000000001,66026.44508226872,sell,63461.98,64370.0,62781.0,63118.62,16949.20005,2190.02125234,0.26444521,0.00068245,12.54116432,6.4e-07,-0.005425173243951366,3.731538979284928e-05,0.003130325542439277,hold
2024-04-29,63866.00000000001,65894.26179898024,sell,63118.62,64228.35,61765.53,63866.0,28150.22947,-640.66415311,0.39484227,0.0048765,11.64873903,5.9e-07,0.01177132522006203,1.5680621832774365e-06,0.024347794865303994,hold
2024-04-30,60671.99999999999,65675.52310801507,sell,63866.0,64734.0,59191.6,60672.0,54947.65535,6488.88372203,0.41511999,0.0099604,15.86509661,8.1e-07,-0.051304831768252054,4.3716662005049784e-08,0.26516393887020995,hold
2024-05-01,58364.969999999994,64876.74228439094,sell,60672.01,60841.63,56552.82,58364.97,81166.46823,76.48896566,0.30818763,0.00865649,11.00866915,5.6e-07,-0.03876642553474422,0.00010857272358460188,0.014281547069337047,hold
2024-05-02,59060.60999999999,63609.91950892211,sell,58364.97,59625.0,56911.84,59060.61,47583.81961,1071.48837634,0.29406549,0.0021943,10.80632484,5.5e-07,0.011848323644138173,0.00010354798660328143,0.002495342535980713,hold
2024-05-03,62882.009999999995,62301.21309476138,sell,59060.6,63333.0,58811.32,62882.01,43628.40143,-3555.61581635,0.3073547,0.00148332,13.33919625,6.8e-07,0.06269590851696512,1.2752368705267592e-06,0.01662311851378378,hold
2024-05-04,63892.04,61706.153919628865,buy,62882.01,64540.0,62541.03,63892.04,24368.69282,236.67808222,0.41156408,0.00713852,6.71380744,3.4e-07,0.01593467072506892,1.2166975587139228e-07,0.01000113560019434,hold
2024-05-05,64012.0,61565.52914008857,buy,63892.03,64646.0,62822.17,64012.0,18526.75029,-718.05690324,0.42285143,0.00193991,5.7147507,2.9e-07,0.0018757817997593531,2.372318083910112e-08,0.014295820665675599,hold
2024-05-06,63165.189999999995,61693.887996869096,buy,64012.0,65500.0,62700.0,63165.19,34674.91949,-1104.47455089,0.38573249,0.00333887,14.64070454,7.4e-07,-0.013317207511333138,1.3424419596759405e-07,0.008818173004667718,hold
2024-05-07,62312.08,61990.12684048892,buy,63165.18,64422.41,62261.0,62312.08,25598.79472,797.70174325,0.35067081,0.00572552,6.98895574,3.5e-07,-0.013598050793730939,1.0553544227357965e-06,0.0031993509907006297,hold
2024-05-08,61193.03,62220.082821139105,buy,62312.07,63020.22,60888.0,61193.03,26121.19004,531.95405374,0.39813613,0.00821188,10.90383596,5.5e-07,-0.018122013335120257,5.149221512936387e-08,0.007444409577300575,hold
2024-05-09,63074.01,62239.74777550579,sell,61193.03,63429.03,60630.0,63074.01,30660.8061,-1674.37840394,0.38696471,0.00405531,7.47865842,3.8e-07,0.030275504659909153,8.273082208894636e-08,0.009755003726739906,hold
2024-05-10,60799.990000000005,62386.969690772305,buy,63074.0,63469.13,60187.12,60799.99,36529.34025,1626.79229736,0.36630922,0.0061553,6.64585385,3.4e-07,-0.03671917430504504,3.7361532880490257e-06,0.010709115358867306,hold
2024-05-11,60825.990000000005,62258.20988605142,sell,60799.99,61515.0,60487.09,60825.99,13374.56936,45.48917225,0.44691836,0.0041181,10.60175615,5.4e-07,0.0004275402409262431,1.039827461988265e-07,0.06221079315532948,hold
2024-05-12,61483.99,61961.989547721154,sell,60825.99,61888.0,60610.0,61483.99,12753.13236,1381.96195058,0.52364813,0.00710491,17.35478483,8.8e-07,0.01075965097938284,5.877879543999739e-11,0.21991480458147336,hold
2024-05-13,62940.08,61675.71580252648,sell,61484.0,63450.0,60749.21,62940.08,32733.41839,172.75494602,0.38052894,0.0089677,9.11042095,4.6e-07,0.023406346968515828,1.2178653596670925e-05,0.018584919646499873,hold
2024-05-14,61577.49,61742.10352880359,buy,62940.09,63118.36,61142.77,61577.49,29088.72041,1358.74492333,0.36147671,0.00855385,14.12060611,7.2e-07,-0.021886781008613777,4.8607785778548285e-05,0.019873909975010696,hold
2024-05-15,66206.5,61852.01878032804,sell,61577.49,66444.16,61319.47,66206.5,43559.74719,-6623.77725162,0.31053274,0.00147914,49.30504474,2.5e-06,0.07248226375544757,7.886622289163308e-08,0.3072921428872766,hold
2024-05-16,65235.20999999999,62943.466926687965,buy,66206.51,66752.01,64602.77,65235.21,31106.3671,-490.16112683,0.34677912,0.00535606,8.5122127,4.3e-07,-0.014779291590717515,4.830635195980341e-05,0.015908501665351345,hold
2024-05-17,67024.0,63993.790151227724,buy,65235.21,67451.2,65106.38,67024.0,26292.23409,-1842.52261033,0.39042739,0.00124807,9.56938044,4.9e-07,0.027051410361314365,1.4866284070875767e-07,0.01119487982614172,hold
2024-05-18,66915.2,65209.33785355569,buy,67024.0,67400.01,66600.0,66915.2,14441.25774,-41.41669907,0.34474888,0.00332774,6.24882396,3.2e-07,-0.0016246180943355483,1.3106988924725625e-05,0.004849542348655575,hold
2024-05-19,66274.01,66370.98581584096,buy,66915.2,67700.0,65857.25,66274.01,18025.30409,685.52226304,0.4698343,0.00641245,8.93202077,4.5e-07,-0.00962833180615985,6.668645976915313e-09,0.07120540639586416,hold
2024-05-20,71446.62,67181.94620420695,sell,66274.0,71515.56,66060.31,71446.62,50816.7011,-2458.43693455,0.3200543,0.004186,11.70601543,5.9e-07,0.07515278314448008,6.504235446568377e-05,0.11387930851196322,hold
2024-05-21,70148.34000000001,68590.96979304314,buy,71446.62,71979.0,69162.94,70148.34,49607.4336,7444.87155841,0.28616987,0.01219611,11.09359691,5.6e-07,-0.018338454758227797,0.00047950168887060413,0.401854244793084,sell
2024-05-22,69166.62000000001,69916.95397921801,buy,70148.34,70666.0,68842.19,69166.62,27673.18026,-3335.19897291,0.30156497,0.01117878,22.78981861,1.16e-06,-0.014093766386815483,0.0004764939909308087,0.05352450969320092,hold
2024-05-23,67969.65,71003.59691872359,sell,69166.62,70096.12,66312.16,67969.65,40513.17374,3414.19462072,0.37514018,0.01013625,18.82756675,9.6e-07,-0.017457094288918538,1.5532616126976146e-05,0.015296520887387328,hold
2024-05-24,68549.99,71422.39012663365,sell,67969.66,69250.0,66600.12,68549.99,28095.83664,-1426.19974127,0.40297266,0.01,13.80558199,7e-07,0.008501978114690344,3.198232314422933e-07,0.014252617088247696,hold
2024-05-25,69290.57000000002,71449.9136606312,sell,68549.99,69610.0,68500.0,69290.57,12130.39418,-134.90644981,0.43302026,0.01,7.04533351,3.6e-07,0.01074556177134258,1.5133586592193097e-07,0.028197257518929254,hold
2024-05-26,68507.67,71241.24184718372,sell,69290.56,69562.23,68128.01,68507.67,11872.11797,-165.11101352,0.46771868,0.01,13.25417042,6.7e-07,-0.011363112097898122,3.11603469682472e-08,0.09319227733328157,hold
2024-05-27,69436.43,70784.32774279118,sell,68507.67,70687.56,68250.0,69436.43,23136.92737,1058.05492247,0.46133732,0.01194159,18.50037854,9.4e-07,0.013465947937329524,3.255673625290275e-07,0.12159854237479023,hold
2024-05-28,68398.39,70395.26019833566,sell,69436.43,69591.81,67277.91,68398.39,32622.97042,1153.90334702,0.45654192,0.01,502.97117674,2.553e-05,-0.0150623714003808,1.3846787007950373e-06,0.25787056260326113,hold
2024-05-29,67652.42,70413.1979923439,sell,68398.4,68935.68,67124.65,67652.42,23159.83149,3406.81301384,0.56317644,0.01179493,9.11837827,4.6e-07,-0.010966160005080427,1.0022633680481809e-11,0.7314428318887916,sell
2024-05-30,68352.17000000001,70170.5504672742,sell,67652.41,69500.0,67128.0,68352.17,28478.2184,-2096.58880947,0.39418874,0.01043699,12.34568731,6.3e-07,0.010290184685345129,6.037133101613663e-06,0.10473509708122426,hold
2024-05-31,67540.01,70750.66662109137,sell,68352.17,69044.1,66670.0,67540.01,26690.32184,1031.42529919,0.38286388,0.01092737,7.39713966,3.8e-07,-0.011953148002230988,1.812770723117214e-05,0.015041164102618748,hold
2024-06-01,67766.85,71323.07223759414,sell,67540.01,67900.0,67428.44,67766.85,8837.66133,729.22485275,0.41553295,0.01092109,9.40540775,4.8e-07,0.003352974306247208,2.7310531792695505e-06,0.053720698719746864,hold
2024-06-02,67765.63,71679.95908351422,sell,67766.84,68460.0,67257.47,67765.63,15426.32529,-1179.97302526,0.53513021,0.01033541,8.08794743,4.1e-07,-1.800306465331948e-05,5.885880403627405e-12,0.48510453940510945,sell
2024-06-03,68809.90000000001,71597.85111376048,sell,67765.62,70288.0,67612.48,68809.9,29633.374,-2347.86983469,0.34190236,0.01152315,18.08508881,9.2e-07,0.015292495676779325,5.351957527249919e-05,0.03437158245840223,hold
2024-06-04,70537.84,71550.97104688884,sell,68809.89,71063.45,68567.32,70537.84,29619.78489,-3268.31880098,0.32944969,0.01023041,10.88237195,5.5e-07,0.02480167347858517,1.3454834448949177e-05,0.010800778457043707,hold
2024-06-05,71108.0,71630.34640221835,sell,70537.83,71758.0,70383.66,71108.0,28703.18082,-2204.23150328,0.28063169,0.01323322,10.55201195,5.4e-07,0.008050544645661345,0.00010179971796768809,0.0043379860963407655,hold
2024-06-06,70799.06000000001,71806.59077993632,sell,71108.0,71700.0,70117.64,70799.06,21842.00449,1539.78301128,0.37110929,0.01206336,24.60504062,1.25e-06,-0.004354124285061161,4.001555813047552e-05,0.04727178191399197,hold
2024-06-07,69355.6,71853.95198433638,sell,70799.06,71997.02,68420.0,69355.6,35598.45045,-3270.05717437,0.57730367,0.01021135,11.20004755,5.7e-07,-0.020598830454873523,6.191091761946869e-14,0.998322784970795,sell
2024-06-08,69310.46000000002,71284.20496109963,sell,69355.6,69582.2,69168.02,69310.46,9773.82967,7243.30926669,0.41743654,0.01,11.10748154,5.6e-07,-0.00065106056369522,6.7759267880139455e-06,0.9195436751940865,sell
2024-06-09,69648.14000000001,70486.55296013833,sell,69310.46,69857.14,69130.24,69648.14,9890.56709,1313.48953588,0.39838088,0.01,10.83524715,5.5e-07,0.004860162159083764,1.0269938391308863e-05,0.06538751503017301,hold
2024-06-10,69540.0,69780.00866808415,sell,69648.15,70195.94,69172.29,69540.0,17122.66941,1197.26043567,0.31621462,0.01,9.30982793,4.7e-07,-0.0015538683361776106,0.00014616649390328205,0.004558487226758342,hold
2024-06-11,67314.24,69248.086456697,buy,69540.0,69590.01,66051.0,67314.24,41436.01588,2205.53030233,0.44016821,0.01,55.80304185,2.83e-06,-0.032530322415029955,5.3625857867982816e-08,0.03223218812337271,hold
2024-06-12,68263.99,68704.37637586356,sell,67314.23,69999.0,66905.0,68263.99,37175.32356,112.66786414,0.43618095,0.01,15.77687506,8e-07,0.014010590579490376,2.2235674320375037e-07,0.030339011294073293,hold
2024-06-13,66773.01,68100.1416613269,buy,68263.98,68449.3,66251.78,66773.01,29079.55571,-1067.88511816,0.45697011,0.01,7.59771021,3.9e-07,-0.02208343776467173,7.696172071568745e-09,0.07477067086537342,hold
2024-06-14,66043.99,67341.01458900333,sell,66773.01,67370.24,65078.0,66043.99,28408.18797,2989.48880259,0.36023837,0.01,9.29203597,4.7e-07,-0.010977921824138023,2.035176030320434e-05,0.011550858352510957,hold
2024-06-15,66228.25,66565.37154575229,sell,66043.99,66478.48,65857.1,66228.25,11451.80242,1760.80709393,0.42216951,0.01,20.8706007,1.06e-06,0.0027860739213107213,3.3564302893150705e-07,0.017269115584411725,hold
2024-06-16,66676.87,65935.34662600637,buy,66228.25,66998.7,66034.5,66676.87,9392.52223,-39.23490734,0.47278231,0.01,5.43563389,2.8e-07,0.006751007092293841,4.199371179569976e-09,0.056710745125759014,hold
2024-06-17,66504.33,65393.98054851652,buy,66676.86,67298.81,65130.0,66504.33,27386.16851,1297.47980323,0.45786279,0.01,13.56150033,6.9e-07,-0.002591057844952401,2.23333695858418e-08,0.03722904794654834,hold
2024-06-18,65175.31999999999,65035.15373140813,buy,66504.33,66588.23,64060.0,65175.32,42350.10244,370.14506201,0.36291676,0.00921259,7.43560784,3.8e-07,-0.020186188658431685,2.0312448967130845e-05,0.009545834038767203,hold
2024-06-19,64974.37,64696.59637479187,buy,65175.32,65727.54,64666.0,64974.37,20060.79576,-3604.62218798,0.39803248,0.00470885,8.45233828,4.3e-07,-0.0030879852219766885,3.2395587219017775e-07,0.07276433394891191,hold
2024-06-20,64869.99,64413.86330833197,buy,64974.37,66482.94,64559.15,64869.99,24265.29031,683.8795676,0.44111401,0.00660158,8.74827883,4.4e-07,-0.001607771373120505,9.899542679702318e-07,0.060582065106285846,hold
2024-06-21,64143.56,64132.70319148422,buy,64869.99,65066.66,63379.35,64143.56,25993.56442,946.76636275,0.50708866,0.00874974,16.17885028,8.2e-07,-0.011261416759841722,8.569626103104457e-10,0.17071509669909818,hold
2024-06-22,64262.01,63783.57623031736,buy,64143.56,64546.81,63943.82,64262.01,7308.95542,404.8510679,0.40405431,0.00858359,162.32177054,8.23e-06,0.001844936066219504,2.161900259460406e-05,0.04446390402933298,hold
2024-06-23,63210.01,64266.06772908927,sell,64262.01,64521.0,63178.32,63210.01,8224.45447,74.24568404,0.47355533,0.00598565,9.98247015,5.1e-07,-0.016505957689856198,5.1221850561978665e-08,0.16554500307653647,hold
2024-06-24,60293.3,64219.36346246839,sell,63210.01,63369.8,58402.0,60293.3,52161.35414,5677.5477071,0.40416334,0.00951755,20.33831308,1.03e-06,-0.04724168823827901,8.409315549957986e-06,0.2531820240623871,hold
2024-06-25,61806.01,63831.61287778617,sell,60293.3,62420.0,60257.06,61806.01,31189.24361,-1872.08790876,0.43132997,0.0068601,11.43970643,5.8e-07,0.024779622477455705,1.943897468637838e-06,0.16619149554014848,hold
2024-06-26,60864.99,63479.43562805773,sell,61806.01,62487.81,60712.0,60864.99,22485.66463,3508.54666862,0.45968666,0.00990358,14.4504905,7.3e-07,-0.015342476362678105,1.1345719259748259e-06,0.22435898946134294,hold
2024-06-27,61706.47000000001,62974.74395025016,sell,60864.98,62389.22,60606.63,61706.47,18344.28631,3377.17418078,0.50748324,0.01,36.89290652,1.87e-06,0.013730655086801458,2.4840316874810932e-09,0.3141569231577271,hold
2024-06-28,60427.83999999999,62612.968623672736,sell,61706.46,62225.31,60063.0,60427.84,24821.19255,3234.34506057,0.38754244,0.01,12.72920803,6.5e-07,-0.020938861751513153,6.5660751521801726e-06,0.04270674879471727,hold
2024-06-29,60986.68,62152.15298739911,sell,60427.84,61224.0,60383.77,60986.68,11509.55904,1656.02541158,0.36397904,0.01,5.51519681,2.8e-07,0.009205553774616642,5.714233447224341e-06,0.005940004430408119,hold
