,timestamp,actual_close,predicted_close,deepPredictor
184,2021-07-04,35286.51,41247.21468353033,sell
185,2021-07-05,33690.14,11229.510772945583,buy
186,2021-07-06,34220.01,27191.568265560865,buy
187,2021-07-07,33862.12,33663.342991901634,buy
188,2021-07-08,32875.71,37685.220939399005,sell
189,2021-07-09,33815.81,8845.164356026946,buy
190,2021-07-10,33502.87,-1373.3539858746544,buy
191,2021-07-11,34258.99,17284.44546685975,buy
192,2021-07-12,33086.63,26882.814448826015,buy
193,2021-07-13,32729.770000000004,3479.390644173323,buy
194,2021-07-14,32820.02,-3286.1223985362067,buy
195,2021-07-15,31880.0,15492.047770225563,buy
196,2021-07-16,31383.87,-1007.3532848489299,buy
197,2021-07-17,31520.07,-4794.343592029812,buy
198,2021-07-18,31778.56,13633.71876293242,buy
199,2021-07-19,30839.650000000005,24678.169043503403,buy
200,2021-07-20,29790.35,3642.409137235879,buy
201,2021-07-21,32144.51,21628.032379505934,buy
202,2021-07-22,32287.83,30639.256378220918,buy
203,2021-07-23,33634.09,6251.224716451763,buy
204,2021-07-24,34258.14,23680.18648836136,buy
205,2021-07-25,35381.02,31873.45432820499,buy
206,2021-07-26,37237.6,37145.64987499595,sell
207,2021-07-27,39457.87,40364.41213479102,sell
208,2021-07-28,40019.56,10655.45741461873,buy
209,2021-07-29,40016.48,26563.427030080857,buy
210,2021-07-30,42206.37,33160.53114309132,buy
211,2021-07-31,41461.83,6424.491284658908,buy
212,2021-08-01,39845.44,23347.73125097573,buy
213,2021-08-02,39147.82,1842.6448173469294,buy
214,2021-08-03,38207.05,-4402.944381090404,buy
215,2021-08-04,39723.18,14399.679780859462,buy
216,2021-08-05,40862.46,-1623.485358461739,buy
217,2021-08-06,42836.87,16861.372139686457,buy
218,2021-08-07,44572.54,-33.28881645620006,buy
219,2021-08-08,43794.37,18278.418446216583,buy
220,2021-08-09,46253.4,846.1519380140292,buy
221,2021-08-10,45584.99,-3569.9287717902675,buy
222,2021-08-11,45511.0,-5633.979468668105,buy
223,2021-08-12,44399.0,12180.98028279215,buy
224,2021-08-13,47800.0,-1403.8907978546633,buy
225,2021-08-14,47068.51,-4134.384824321868,buy
226,2021-08-15,46973.82,13666.899518157541,buy
227,2021-08-16,45901.29,24720.897757084967,buy
228,2021-08-17,44695.95,4193.351702070235,buy
229,2021-08-18,44705.29,22111.072868534626,buy
230,2021-08-19,46760.62,2965.7292983078946,buy
231,2021-08-20,49322.47,20959.817168441714,buy
232,2021-08-21,48821.87,2303.0564214652763,buy
233,2021-08-22,49239.22,-2663.1572467553633,buy
234,2021-08-23,49488.85,15561.766448622504,buy
235,2021-08-24,47674.01,26149.027286332548,buy
236,2021-08-25,48973.32,4464.281478009223,buy
237,2021-08-26,46843.87,22266.595177220108,buy
238,2021-08-27,49069.9,2733.1286033588635,buy
239,2021-08-28,48895.35,20697.539386423232,buy
240,2021-08-29,48767.83,1963.6015583056198,buy
241,2021-08-30,46982.91,19997.792704065443,buy
242,2021-08-31,47100.89,1658.6467233055816,buy
243,2021-09-01,48810.52,19706.643971653728,buy
244,2021-09-02,49246.64,1556.523740791081,buy
245,2021-09-03,49999.14,-3208.77799873531,buy
246,2021-09-04,49915.64,15009.4830454446,buy
247,2021-09-05,51756.88,-369.29398522138735,buy
248,2021-09-06,52663.90000000001,-3858.6467573136106,buy
249,2021-09-07,46863.73,14127.79919928789,buy
250,2021-09-08,46048.31,-488.3184655290856,buy
251,2021-09-09,46395.14,-3678.656600568296,buy
252,2021-09-10,44850.91,-5286.693783811928,buy
253,2021-09-11,45173.69,-6116.39540417433,buy
254,2021-09-12,46025.24,10885.118852743506,buy
255,2021-09-13,44940.73,22276.242601507904,buy
256,2021-09-14,47111.52,31205.652401940824,buy
257,2021-09-15,48121.41,37410.08892062366,buy
258,2021-09-16,47737.82,41231.65944555223,buy
259,2021-09-17,47299.98,11536.139180069715,buy
260,2021-09-18,48292.74,994.9313818180548,buy
261,2021-09-19,47241.75,-4021.5164370059983,buy
262,2021-09-20,43015.62,-6389.9560154449955,buy
263,2021-09-21,40734.38,-7415.229246357681,buy
264,2021-09-22,43543.61,-7771.449901853802,buy
265,2021-09-23,44865.26,9549.512687053977,buy
266,2021-09-24,42810.57,21147.552559919357,buy
267,2021-09-25,42670.64,30312.417496215105,buy
268,2021-09-26,43160.9,36751.55660231888,buy
269,2021-09-27,42147.35,9361.03708399415,buy
270,2021-09-28,41026.54,26403.641565314232,buy
271,2021-09-29,41524.28,4166.222176529466,buy
272,2021-09-30,43824.1,-2379.289189202787,buy
273,2021-10-01,48141.61,-5390.247842051985,buy
274,2021-10-02,47634.9,12916.69893488288,buy
275,2021-10-03,48200.01,24006.071576901377,buy
276,2021-10-04,49224.94,32202.701982067825,buy
277,2021-10-05,51471.99,37701.66597338319,buy
278,2021-10-06,55314.99999999999,41033.17479400456,buy
279,2021-10-07,53785.22,11150.943481926619,buy
280,2021-10-08,53951.43,27210.732035002115,buy
281,2021-10-09,54949.719999999994,33752.95023024738,buy
282,2021-10-10,54659.0,6845.453466715514,buy
283,2021-10-11,57471.35,-2032.4553418332353,buy
284,2021-10-12,55996.93000000001,-5993.768560833337,buy
285,2021-10-13,57366.99999999999,-7707.526463302375,buy
286,2021-10-14,57347.94,10546.301651019752,buy
287,2021-10-15,61672.42,22090.490745754392,buy
288,2021-10-16,60875.57,2283.4654882568107,buy
289,2021-10-17,61528.33,-2749.763543978335,buy
290,2021-10-18,62009.84,15690.029694740335,buy
291,2021-10-19,64280.59,-128.1083780264868,buy
292,2021-10-20,66001.41,18199.56586531699,buy
293,2021-10-21,62193.15,1160.8621448242652,buy
294,2021-10-22,60688.22000000001,19369.419381412266,buy
295,2021-10-23,61286.75000000001,29152.27617292106,buy
296,2021-10-24,60852.22000000001,5834.945914759933,buy
297,2021-10-25,63078.77999999999,-1102.0263462102428,buy
298,2021-10-26,60328.80999999999,17250.052615168803,buy
299,2021-10-27,58413.439999999995,435.7354578423487,buy
300,2021-10-28,60575.88999999999,18643.74061995864,buy
301,2021-10-29,62253.71,1201.9623929250226,buy
302,2021-10-30,61859.19,19335.311819601953,buy
303,2021-10-31,61299.8,1550.7747641694534,buy
304,2021-11-01,60911.11,19626.665266779364,buy
305,2021-11-02,63219.99,1679.4158266156899,buy
306,2021-11-03,62896.48000000001,19720.107726385297,buy
307,2021-11-04,61395.01,29313.028539066912,buy
308,2021-11-05,60937.12,35783.20409996867,buy
309,2021-11-06,61470.61000000001,8733.781789251565,buy
310,2021-11-07,63273.59,-309.2165626823916,buy
311,2021-11-08,67525.83,-4542.505106481315,buy
312,2021-11-09,66947.66,-6527.550553820731,buy
313,2021-11-10,64882.43,-7374.733504382374,buy
314,2021-11-11,64774.26000000001,-7655.628378746512,buy
315,2021-11-12,64122.23,-7659.088867893221,buy
316,2021-11-13,64380.0,-7533.906752486231,buy
317,2021-11-14,65519.1,9005.79566673696,buy
318,2021-11-15,63606.74,-2374.9327356201425,buy
319,2021-11-16,60058.87000000001,-4198.299010228517,buy
320,2021-11-17,60344.87,-5211.87844025016,buy
321,2021-11-18,56891.62,-5785.738264090421,buy
322,2021-11-19,58052.24,-6092.986212887766,buy
323,2021-11-20,59707.51,-6246.27940523565,buy
324,2021-11-21,58622.02,-6311.260729506614,buy
325,2021-11-22,56247.18,-6326.581567150356,buy
326,2021-11-23,57541.27,9671.242023851573,buy
327,2021-11-24,57138.28999999999,-1689.3688155984894,buy
328,2021-11-25,58960.36,-3530.4970839643493,buy
329,2021-11-26,53726.53,13591.992419201732,buy
330,2021-11-27,54721.02999999999,-23.87425039529937,buy
331,2021-11-28,57274.87999999999,-2744.250509798528,buy
332,2021-11-29,57776.24999999999,-4295.428648778202,buy
333,2021-11-30,56950.56,12797.707609885632,buy
334,2021-12-01,57184.07,23803.79642520994,buy
335,2021-12-02,56480.34,4107.815627426504,buy
336,2021-12-03,53601.049999999996,22120.30508038804,buy
337,2021-12-04,49152.47,3214.992464393376,buy
338,2021-12-05,49396.33,21266.74435888678,buy
339,2021-12-06,50441.92,30500.949386197328,buy
340,2021-12-07,50588.95,6472.910374778508,buy
341,2021-12-08,50471.19,23978.229597712754,buy
342,2021-12-09,47545.59,32170.410251795056,buy
343,2021-12-10,47140.54,6827.555767501293,buy
344,2021-12-11,49389.99,24062.48880737722,buy
345,2021-12-12,50053.9,2982.539811760782,buy
346,2021-12-13,46702.75,-3084.4378740030543,buy
347,2021-12-14,48343.28,-5821.211362059118,buy
348,2021-12-15,48864.98,-7059.773476163151,buy
349,2021-12-16,47632.38,-7537.823705441953,buy
350,2021-12-17,46131.2,-7640.546567759516,buy
351,2021-12-18,46834.48,-7563.990184872152,buy
352,2021-12-19,46681.23,-7409.45713812411,buy
353,2021-12-20,46914.16,-7229.343612781765,buy
354,2021-12-21,48889.88,-7050.400547003748,buy
355,2021-12-22,48588.16,-6885.3271957469005,buy
356,2021-12-23,50838.81,9132.501384317278,buy
357,2021-12-24,50820.0,-2021.8178845542684,buy
358,2021-12-25,50399.66,-3778.4386639541403,buy
359,2021-12-26,50775.49,-4813.595261596443,buy
360,2021-12-27,50701.44,-5433.5394248574985,buy
361,2021-12-28,47543.74,-5792.839668956996,buy
362,2021-12-29,46464.66,-5995.805684791805,buy
363,2021-12-30,47120.87,10154.87853741467,buy
364,2021-12-31,46216.93,21290.995540848075,buy
365,2022-01-01,47722.65,3179.9573249441373,buy
366,2022-01-02,47286.18,21261.64846477568,buy
367,2022-01-03,46446.1,3023.348601551055,buy
368,2022-01-04,45832.01,21158.798764119296,buy
369,2022-01-05,43451.13,30498.264577104448,buy
370,2022-01-06,43082.31,6605.001131619214,buy
371,2022-01-07,41566.48,-508.83466321528095,buy
372,2022-01-08,41679.74,-3986.8344401657596,buy
373,2022-01-09,41864.62,-5734.859512567522,buy
374,2022-01-10,41822.49,-6569.622329623105,buy
375,2022-01-11,42729.29,10671.411287375986,buy
376,2022-01-12,43902.66,22061.68919019699,buy
377,2022-01-13,42560.11,30983.758559106587,buy
378,2022-01-14,43059.96,6890.881639410853,buy
379,2022-01-15,43084.29,24519.93416779071,buy
380,2022-01-16,43071.66,32651.00804260254,buy
381,2022-01-17,42201.62,37904.869473767285,buy
382,2022-01-18,42352.12,9618.230537707506,buy
383,2022-01-19,41660.01,26219.417552529572,buy
384,2022-01-20,40680.91,33293.0135952276,buy
385,2022-01-21,36445.31,37725.10909103393,buy
386,2022-01-22,35071.42,9067.532396906017,buy
387,2022-01-23,36244.55,25447.812517670096,buy
388,2022-01-24,36660.35,32468.462613791227,buy
389,2022-01-25,36958.32,6087.085882317423,buy
390,2022-01-26,36809.34,23151.70163450897,buy
391,2022-01-27,37160.1,30984.344559942485,buy
392,2022-01-28,37716.56,36031.93986530185,buy
393,2022-01-29,38166.84,8002.452746053933,buy
394,2022-01-30,37881.76,24540.71946322918,buy
395,2022-01-31,38466.9,2372.664068124889,buy
396,2022-02-01,38694.59,20186.944135720878,buy
397,2022-02-02,36896.36,29079.73235365212,buy
398,2022-02-03,37311.61,34961.1667536968,buy
399,2022-02-04,41574.25,7585.181598209738,buy
400,2022-02-05,41382.59,-1672.200533214213,buy
401,2022-02-06,42380.87,16960.5705153976,buy
402,2022-02-07,43839.99,-710.2308136528744,buy
403,2022-02-08,44042.99,17701.990242396892,buy
404,2022-02-09,44372.72,27634.055954638123,buy
405,2022-02-10,43495.44,34417.33022005141,buy
406,2022-02-11,42373.73,7718.044179835617,buy
407,2022-02-12,42217.87,24638.997200784983,buy
408,2022-02-13,42053.66,3004.3405849635587,buy
409,2022-02-14,42535.94,20815.870689426363,buy
410,2022-02-15,44544.86,29726.746671316625,buy
411,2022-02-16,43873.56,5278.721631865203,buy
412,2022-02-17,40515.7,22696.05514245093,buy
413,2022-02-18,39974.44,30997.305973168015,buy
414,2022-02-19,40079.17,36370.85344874203,buy
415,2022-02-20,38386.89,8492.136634032726,buy
416,2022-02-21,37008.16,25013.53577977896,buy
417,2022-02-22,38230.33,32288.41231485486,buy
418,2022-02-23,37250.01,6150.266025071739,buy
419,2022-02-24,38327.21,23194.60306412637,buy
420,2022-02-25,39219.17,31075.422968807816,buy
421,2022-02-26,39116.72,5541.533754119574,buy
422,2022-02-27,37699.07,22754.94360013604,buy
423,2022-02-28,43160.0,1818.4044301378715,buy
424,2022-03-01,44421.2,19784.569360441266,buy
425,2022-03-02,43892.98,28951.87622390449,buy
426,2022-03-03,42454.0,4805.19671693623,buy
427,2022-03-04,39148.66,-2550.73607060373,buy
428,2022-03-05,39397.96,-5836.735757887961,buy
429,2022-03-06,38420.81,12554.583573609889,buy
430,2022-03-07,37988.0,23726.15054340005,buy
431,2022-03-08,38730.63,3007.4803157579886,buy
432,2022-03-09,41941.71,21072.36942372769,buy
433,2022-03-10,39422.0,30204.33426835656,buy
434,2022-03-11,38729.57,36287.38688231349,buy
435,2022-03-12,38807.36,8821.483753826915,buy
436,2022-03-13,37777.34,-415.2534139376893,buy
437,2022-03-14,39671.37,18059.03978065431,buy
438,2022-03-15,39280.33,168.44659762322766,buy
439,2022-03-16,41114.0,-4261.602521579864,buy
440,2022-03-17,40917.9,-6246.8484428894535,buy
441,2022-03-18,41757.51,-7133.199380900862,buy
442,2022-03-19,42201.13,10385.102073709666,buy
443,2022-03-20,41262.11,21952.849558627902,buy
444,2022-03-21,41002.25,30901.88653179467,buy
445,2022-03-22,42364.13,37087.16544946611,buy
446,2022-03-23,42882.76,9514.785198043584,buy
447,2022-03-24,43991.46,26381.043522553147,buy
448,2022-03-25,44313.16,33628.79515841067,buy
449,2022-03-26,44511.27,38178.2326952827,buy
450,2022-03-27,46827.76,40919.772837506534,buy
451,2022-03-28,47122.21,42423.85193035484,buy
452,2022-03-29,47434.8,43149.05263849497,buy
453,2022-03-30,47067.99,12015.185996296404,buy
454,2022-03-31,45510.34,27254.73221618682,buy
455,2022-04-01,46283.49,3196.8565095761405,buy
456,2022-04-02,45811.0,20713.910399249195,buy
457,2022-04-03,46407.35,29128.368880923987,buy
458,2022-04-04,46580.51,4184.547039510905,buy
459,2022-04-05,45497.55,-3505.721585465671,buy
460,2022-04-06,43170.47,-6805.368923796417,buy
461,2022-04-07,43444.19,11906.258464601933,buy
462,2022-04-08,42252.01,-2579.8680226850524,buy
463,2022-04-09,42753.97,15987.172984387138,buy
464,2022-04-10,42158.85,-229.51428057074685,buy
465,2022-04-11,39530.45,18145.66149895191,buy
466,2022-04-12,40074.94,956.944648684858,buy
467,2022-04-13,41147.79,19178.42551686555,buy
468,2022-04-14,39942.38,28994.930322160722,buy
469,2022-04-15,40551.9,5668.37749031782,buy
470,2022-04-16,40378.71,23223.378018330037,buy
471,2022-04-17,39678.12,2979.6344813007104,buy
472,2022-04-18,40801.13,20875.406446719022,buy
473,2022-04-19,41493.18,1865.976903260349,buy
474,2022-04-20,41358.19,19896.08763267338,buy
475,2022-04-21,40480.01,1477.6881230735767,buy
476,2022-04-22,39709.18,19540.66810200423,buy
477,2022-04-23,39441.6,1390.2274983161676,buy
478,2022-04-24,39450.13,-3372.406395299436,buy
479,2022-04-25,40426.08,14876.691400762014,buy
480,2022-04-26,38112.65,-473.0068805301203,buy
481,2022-04-27,39235.72,17694.82175585568,buy
482,2022-04-28,39742.07,945.7967538356768,buy
483,2022-04-29,38596.11,19035.588584169745,buy
484,2022-04-30,37630.8,1556.0826980566965,buy
485,2022-05-01,38468.35,-2937.1496481156364,buy
486,2022-05-02,38525.16,-5117.83301662624,buy
487,2022-05-03,37728.95,-6204.594698406459,buy
488,2022-05-04,39690.0,-6704.720196016433,buy
489,2022-05-05,36552.97,-6896.6323855572955,buy
490,2022-05-06,36013.77,-6928.012730319502,buy
491,2022-05-07,35472.39,-6878.932076098325,buy
492,2022-05-08,34038.4,-6793.4314699262395,buy
493,2022-05-09,30076.310000000005,-6695.573956654073,buy
494,2022-05-10,31017.1,-6598.263891531231,buy
495,2022-05-11,29103.940000000002,-6508.042894415261,buy
496,2022-05-12,29029.75,9354.681288085878,buy
497,2022-05-13,29287.05,20504.7574482733,buy
498,2022-05-14,30086.739999999998,29855.785597488284,sell
499,2022-05-15,31328.89,6811.284220606683,buy
500,2022-05-16,29874.01,249.35480777084692,buy
501,2022-05-17,30444.93,18552.552721463442,buy
502,2022-05-18,28715.32,28382.150790172218,buy
503,2022-05-19,30319.23,5526.748798819183,buy
504,2022-05-20,29201.01,23422.15721240312,buy
505,2022-05-21,29445.06,3228.674041804074,buy
506,2022-05-22,30293.94,21301.317637150885,buy
507,2022-05-23,29109.149999999998,30371.958265357018,sell
508,2022-05-24,29654.580000000005,6069.3223464524735,buy
509,2022-05-25,29542.15,-1296.7143291842951,buy
510,2022-05-26,29201.349999999995,-4760.861354795696,buy
511,2022-05-27,28629.8,-6415.070777585508,buy
512,2022-05-28,29031.33,-7138.04468254924,buy
513,2022-05-29,29468.099999999995,10206.888424761593,buy
514,2022-05-30,31734.22,21724.96617040783,buy
515,2022-05-31,31801.04,30723.074545150997,buy
516,2022-06-01,29805.83,6700.03967244923,buy
517,2022-06-02,30452.62,-439.0943953138604,buy
518,2022-06-03,29700.21,17969.693929523528,buy
519,2022-06-04,29864.040000000005,27892.415241593422,buy
520,2022-06-05,29919.21,5066.664892536699,buy
521,2022-06-06,31373.1,22884.1467607525,buy
522,2022-06-07,31125.33,31439.30481417954,sell
523,2022-06-08,30204.770000000004,37030.2878999126,sell
524,2022-06-09,30109.93,9129.815033116936,buy
525,2022-06-10,29091.88,-348.1609445500388,buy
526,2022-06-11,28424.700000000004,-4751.5794099766035,buy
527,2022-06-12,26574.53,-6784.33303589523,buy
528,2022-06-13,22487.41,-7625.201056396367,buy
529,2022-06-14,22136.41,10020.998164863287,buy
530,2022-06-15,22583.72,21607.110607557,buy
531,2022-06-16,20401.31,2467.0765133249747,buy
532,2022-06-17,20468.81,-2301.240046291353,buy
533,2022-06-18,18970.79,-4688.513383174541,buy
534,2022-06-19,20574.0,-5911.403059133293,buy
535,2022-06-20,20573.89,-6501.055605500938,buy
536,2022-06-21,20723.52,10531.755722376107,buy
537,2022-06-22,19987.99,21944.838310358227,sell
538,2022-06-23,21110.13,3106.590020290016,buy
539,2022-06-24,21237.69,21260.11599548444,sell
540,2022-06-25,21491.19,30573.712184726,sell
541,2022-06-26,21038.07,6649.40071863681,buy
542,2022-06-27,20742.56,24273.011149780155,sell
543,2022-06-28,20281.29,32477.650490055086,sell
544,2022-06-29,20123.01,37762.31705989838,sell
545,2022-06-30,19942.21,9533.177142699658,buy
546,2022-07-01,19279.8,-130.14704409241813,buy
547,2022-07-02,19252.81,18348.277456392647,buy
548,2022-07-03,19315.83,178.6738543170677,buy
549,2022-07-04,20236.71,-4329.1051915526405,buy
550,2022-07-05,20175.83,14171.19651283633,buy
551,2022-07-06,20564.51,25009.031283879878,sell
552,2022-07-07,21624.98,32833.03378119886,sell
553,2022-07-08,21594.75,37999.70908273459,sell
554,2022-07-09,21591.83,41095.38495116472,sell
555,2022-07-10,20862.47,11145.690292854308,buy
556,2022-07-11,19963.61,27073.928597754835,sell
557,2022-07-12,19328.75,3773.6740955302107,buy
558,2022-07-13,20234.87,-3437.4308985793605,buy
559,2022-07-14,20588.84,-6562.8571041834375,buy
560,2022-07-15,20830.04,-7875.899924529793,buy
561,2022-07-16,21195.6,-8298.616253825428,buy
562,2022-07-17,20798.16,-8301.028109897377,buy
563,2022-07-18,22432.58,-8116.775568124654,buy
564,2022-07-19,23396.62,8714.96653609693,buy
565,2022-07-20,23223.3,20396.193082886337,buy
566,2022-07-21,23152.19,2321.7190059810864,buy
567,2022-07-22,22684.83,-2004.1314540624633,buy
568,2022-07-23,22451.07,16129.080797336557,buy
569,2022-07-24,22579.68,26637.330217078328,sell
570,2022-07-25,21310.9,4959.378163182734,buy
571,2022-07-26,21254.67,22927.825412531198,sell
572,2022-07-27,22952.45,31660.278018858433,sell
573,2022-07-28,23842.93,37409.77895702362,sell
574,2022-07-29,23773.75,9509.697785523533,buy
575,2022-07-30,23643.51,92.81702132105691,buy
576,2022-07-31,23293.32,-4342.849995369317,buy
577,2022-08-01,23268.01,-6436.800613844993,buy
578,2022-08-02,22987.79,-7341.76016261101,buy
579,2022-08-03,22818.37,-7652.743095683457,buy
580,2022-08-04,22622.98,9538.239110446571,buy
581,2022-08-05,23312.42,-2499.9004980897917,buy
582,2022-08-06,22954.21,15551.840673937657,buy
583,2022-08-07,23174.39,26275.91265943229,sell
584,2022-08-08,23810.0,4894.9419738998995,buy
585,2022-08-09,23149.95,22846.11607755661,buy
586,2022-08-10,23954.05,31637.434781010747,sell
587,2022-08-11,23934.39,6923.3861805135,buy
588,2022-08-12,24403.68,-661.1424488943829,buy
589,2022-08-13,24441.38,17775.461639304758,buy
590,2022-08-14,24305.24,27691.56731035888,sell
591,2022-08-15,24094.82,34600.59272883296,sell
592,2022-08-16,23854.74,8016.442744957208,buy
593,2022-08-17,23342.66,-603.1299082481875,buy
594,2022-08-18,23191.2,-4635.19964396775,buy
595,2022-08-19,20834.39,13763.051460575758,buy
596,2022-08-20,21140.07,24597.97020278871,sell
597,2022-08-21,21515.61,32505.18481880486,sell
598,2022-08-22,21399.83,37776.42734318376,sell
599,2022-08-23,21529.12,9522.781025238632,buy
600,2022-08-24,21368.08,26126.758483514786,sell
