,timestamp,actual_close,predicted_close,deepPredictor
115,2024-04-25,64498.34,11011.375817052125,buy
116,2024-04-26,63770.01000000001,26990.628578932286,buy
117,2024-04-27,63461.98000000001,33566.497101125125,buy
118,2024-04-28,63118.62000000001,6750.956976658701,buy
119,2024-04-29,63866.00000000001,-2112.486092834474,buy
120,2024-04-30,60671.99999999999,16584.70341082435,buy
121,2024-05-01,58364.969999999994,-928.3341563433423,buy
122,2024-05-02,59060.60999999999,-5115.1759654676935,buy
123,2024-05-03,62882.009999999995,-6897.64555016041,buy
124,2024-05-04,63892.04,11192.611225573717,buy
125,2024-05-05,64012.0,-2216.626151910426,buy
126,2024-05-06,63165.189999999995,16086.961216202833,buy
127,2024-05-07,62312.08,26700.770975993873,buy
128,2024-05-08,61193.03,4802.952950577735,buy
129,2024-05-09,63074.01,-1396.7847666656985,buy
130,2024-05-10,60799.990000000005,16937.97093052905,buy
131,2024-05-11,60825.990000000005,463.9005085444437,buy
132,2024-05-12,61483.99,-3438.3854630988853,buy
133,2024-05-13,62940.08,-5341.440140851738,buy
134,2024-05-14,61577.49,-6291.535632948877,buy
135,2024-05-15,66206.5,-6724.4514610040205,buy
136,2024-05-16,65235.20999999999,10151.88299366802,buy
137,2024-05-17,67024.0,21618.096581122576,buy
138,2024-05-18,66915.2,30724.229583640696,buy
139,2024-05-19,66274.01,37121.04709253311,buy
140,2024-05-20,71446.62,9713.852766212225,buy
141,2024-05-21,70148.34000000001,26668.31809549123,buy
142,2024-05-22,69166.62000000001,4388.498462014495,buy
143,2024-05-23,67969.65,22202.566875361204,buy
144,2024-05-24,68549.99,2217.7948419499385,buy
145,2024-05-25,69290.57000000002,20325.717229725124,buy
146,2024-05-26,68507.67,29563.38043302119,buy
147,2024-05-27,69436.43,35722.03023902357,buy
148,2024-05-28,68398.39,8404.199498069285,buy
149,2024-05-29,67652.42,-744.47793618858,buy
150,2024-05-30,68352.17000000001,-4965.727247024776,buy
151,2024-05-31,67540.01,13520.93133625835,buy
152,2024-06-01,67766.85,-1630.7764425462499,buy
153,2024-06-02,67765.63,-4827.289175866844,buy
154,2024-06-03,68809.90000000001,13389.376461760998,buy
155,2024-06-04,70537.84,24473.19905902058,buy
156,2024-06-05,71108.0,32630.34071838498,buy
157,2024-06-06,70799.06000000001,38061.40417600214,buy
158,2024-06-07,69355.6,9858.968548211305,buy
159,2024-06-08,69310.46000000002,26444.74643973738,buy
160,2024-06-09,69648.14000000001,3953.8284867203224,buy
161,2024-06-10,69540.0,-2810.1632669770734,buy
162,2024-06-11,67314.24,-5844.201100115778,buy
163,2024-06-12,68263.99,-7202.396826975348,buy
164,2024-06-13,66773.01,-7716.655739482643,buy
165,2024-06-14,66043.99,9695.099968409835,buy
166,2024-06-15,66228.25,-2549.0150786751524,buy
167,2024-06-16,66676.87,-4653.362585665585,buy
168,2024-06-17,66504.33,13047.726408627927,buy
169,2024-06-18,65175.31999999999,-706.7086402076496,buy
170,2024-06-19,64974.37,-3500.2193460381045,buy
171,2024-06-20,64869.99,14251.793217276447,buy
172,2024-06-21,64143.56,-82.4018549340977,buy
173,2024-06-22,64262.01,-3138.320650863649,buy
174,2024-06-23,63210.01,-4767.951964910032,buy
175,2024-06-24,60293.3,-5660.332543101313,buy
176,2024-06-25,61806.01,-6128.115420892241,buy
177,2024-06-26,60864.99,10495.345023069976,buy
178,2024-06-27,61706.47000000001,-1518.4246612304464,buy
179,2024-06-28,60427.83999999999,-3636.029666079284,buy
180,2024-06-29,60986.68,-4837.385353426339,buy
181,2024-06-30,62772.01,-5532.5689398014565,buy
182,2024-07-01,62899.99,-5919.989513486626,buy
183,2024-07-02,62135.47,-6127.114593148829,buy
184,2024-07-03,60208.58000000001,-6228.653116934897,buy
185,2024-07-04,57050.01,-6268.838895310165,buy
186,2024-07-05,56628.79,-6274.277908331754,buy
187,2024-07-06,58230.13,9623.304071260392,buy
188,2024-07-07,55857.81,20744.58291668594,buy
189,2024-07-08,56714.62,30035.852859606744,buy
190,2024-07-09,58050.0,6900.235292226969,buy
191,2024-07-10,57725.85,286.5303923785673,buy
192,2024-07-11,57339.89,18575.667370224593,buy
193,2024-07-12,57889.1,1382.6480401360975,buy
194,2024-07-13,59204.02,19667.988349408508,buy
195,2024-07-14,60797.91,1877.1433033990847,buy
196,2024-07-15,64724.14,20086.7137045902,buy
197,2024-07-16,65043.99,29642.757330458164,buy
198,2024-07-17,64087.98999999999,36129.96546828747,buy
199,2024-07-18,63987.92,8972.171555616258,buy
200,2024-07-19,66660.0,25806.627768972518,buy
201,2024-07-20,67139.96,33171.251874173286,buy
202,2024-07-21,68165.34,37805.721216548685,buy
203,2024-07-22,67532.01000000001,40611.55181890011,buy
204,2024-07-23,65936.01,42166.28297347426,buy
205,2024-07-24,65375.99999999999,11488.741350617409,buy
206,2024-07-25,65799.95,-236.7282592821135,buy
207,2024-07-26,67907.99,-5678.7036693066375,buy
208,2024-07-27,67896.50000000001,13217.466177067457,buy
209,2024-07-28,68249.88000000002,-2579.278937634231,buy
210,2024-07-29,66784.69,-5886.366944473388,buy
211,2024-07-30,66188.0,12677.025364055335,buy
212,2024-07-31,64628.0,23895.35520054996,buy
213,2024-08-01,65354.02,32119.48061072588,buy
214,2024-08-02,61498.329999999994,6907.7692582368845,buy
215,2024-08-03,60697.99,-919.1185221451535,buy
216,2024-08-04,58161.0,-4604.633531945946,buy
217,2024-08-05,54018.81,-6365.644691292645,buy
218,2024-08-06,56022.009999999995,-7137.975287713411,buy
219,2024-08-07,55134.16000000001,10312.456475348174,buy
220,2024-08-08,61685.99,-2204.25073952079,buy
221,2024-08-09,60837.99,-4421.12891229272,buy
222,2024-08-10,60923.51,-5566.123656086327,buy
223,2024-08-11,58712.59,-6166.4768861389175,buy
224,2024-08-12,59346.64,10729.935807699858,buy
225,2024-08-13,60587.15000000001,-1517.5626231586948,buy
226,2024-08-14,58683.39000000001,16362.128727545254,buy
227,2024-08-15,57541.06,26920.442641974092,buy
228,2024-08-16,58874.600000000006,34634.86452508807,buy
229,2024-08-17,59491.99,39664.44801528096,buy
230,2024-08-18,58427.34999999999,10893.581552972943,buy
231,2024-08-19,59438.5,992.4424203729617,buy
232,2024-08-20,59013.8,19388.065773799717,buy
233,2024-08-21,61156.030000000006,28692.71658317596,buy
234,2024-08-22,60375.83999999999,35059.772189088464,buy
235,2024-08-23,64037.24,39134.834338765744,buy
236,2024-08-24,64157.009999999995,41521.50625373841,buy
237,2024-08-25,64219.99999999999,11193.81561150223,buy
238,2024-08-26,62834.00000000001,26983.81554816127,buy
239,2024-08-27,59415.0,3482.7532094961393,buy
240,2024-08-28,59034.899999999994,-3821.241398693921,buy
241,2024-08-29,59359.01,-6936.651616326572,buy
242,2024-08-30,59123.99,11711.686139687597,buy
243,2024-08-31,58973.99,-2660.3228532385842,buy
244,2024-09-01,57301.85999999999,-5478.092451567652,buy
245,2024-09-02,59132.13,12798.554997936486,buy
246,2024-09-03,57487.73,24038.728015589117,buy
247,2024-09-04,57970.899999999994,3481.7199974960076,buy
248,2024-09-05,56180.0,21540.729435236604,buy
249,2024-09-06,53962.97,2476.295231738089,buy
250,2024-09-07,54160.86,-2643.9657193797843,buy
251,2024-09-08,54869.95,15679.036010637441,buy
252,2024-09-09,57042.0,26253.665446119012,buy
253,2024-09-10,57635.99,33816.326220649484,buy
254,2024-09-11,57338.0,38742.71342153371,buy
255,2024-09-12,58132.31999999999,41636.20203839779,buy
256,2024-09-13,60498.0,43153.17623385072,buy
257,2024-09-14,59993.030000000006,43816.56619066358,buy
258,2024-09-15,59132.0,43988.1719091332,buy
259,2024-09-16,58213.98999999999,12567.748159493654,buy
260,2024-09-17,60313.99,40.44088345169885,buy
261,2024-09-18,61759.99,18421.99327733338,buy
262,2024-09-19,62947.99,-989.0237955451026,buy
263,2024-09-20,63201.05,17526.83844781637,buy
264,2024-09-21,63348.95999999999,-733.7386998170629,buy
265,2024-09-22,63578.76,-5257.959695456029,buy
266,2024-09-23,63339.99,-7140.215969856979,buy
267,2024-09-24,64262.700000000004,-7880.976542297603,buy
268,2024-09-25,63152.01,9872.56029786229,buy
269,2024-09-26,65173.99,21601.179276727886,buy
270,2024-09-27,65769.95,30639.575594465732,buy
271,2024-09-28,65858.0,36881.08591866374,buy
272,2024-09-29,65602.01,9339.1437843436,buy
273,2024-09-30,63327.59,202.36525126933915,buy
274,2024-10-01,60805.77999999999,-4135.1728412354005,buy
275,2024-10-02,60649.28,-6214.757186586859,buy
276,2024-10-03,60752.71,-7138.118703707459,buy
277,2024-10-04,62086.0,-7477.68305649698,buy
278,2024-10-05,62057.99999999999,9709.238780683278,buy
279,2024-10-06,62819.909999999996,21278.980210551024,buy
280,2024-10-07,62224.0,30446.2785924232,buy
281,2024-10-08,62160.49,36890.79965357244,buy
282,2024-10-09,60636.02,9488.939476965665,buy
283,2024-10-10,60326.39,523.4551566535221,buy
284,2024-10-11,62540.00000000001,-3791.424750899078,buy
285,2024-10-12,63206.22,14640.646408794633,buy
286,2024-10-13,62870.02,25299.04001334965,buy
287,2024-10-14,66083.99,33063.75002082825,buy
288,2024-10-15,67074.14,7361.641555658876,buy
289,2024-10-16,67620.01,24728.851947378516,buy
290,2024-10-17,67421.78,32561.194161856773,buy
291,2024-10-18,68428.0,6782.864722173213,buy
292,2024-10-19,68378.0,24038.928489559294,buy
293,2024-10-20,69031.99,2798.587980943321,buy
294,2024-10-21,67377.5,20727.740018976332,buy
295,2024-10-22,67426.0,1369.990422080754,buy
296,2024-10-23,66668.65,-3841.8161964637056,buy
297,2024-10-24,68198.28,-6161.8983690816185,buy
298,2024-10-25,66698.33,11939.621188507675,buy
299,2024-10-26,67092.76,23275.78268518746,buy
300,2024-10-27,68021.7,3071.584180882572,buy
301,2024-10-28,69962.21,-2253.7739785838144,buy
302,2024-10-29,72736.42,16054.247719538966,buy
303,2024-10-30,72344.74,112.70712337732179,buy
304,2024-10-31,70292.01000000001,18343.83464479208,buy
305,2024-11-01,69496.01,1257.0726873260724,buy
306,2024-11-02,69374.74000000002,-2997.361234003903,buy
307,2024-11-03,68775.99,15128.037182976119,buy
308,2024-11-04,67850.01,-80.18584650993485,buy
309,2024-11-05,69372.01,-3500.373556784393,buy
310,2024-11-06,75571.99000000002,-5217.477832447888,buy
311,2024-11-07,75857.89,12252.776950995325,buy
312,2024-11-08,76509.78,23494.717994854152,buy
313,2024-11-09,76677.46,32058.89120850921,buy
314,2024-11-10,80370.01,7425.181780505775,buy
315,2024-11-11,88647.99,-108.64081341505188,buy
316,2024-11-12,87952.01,18217.73189122975,buy
317,2024-11-13,90375.20000000001,899.4240403193222,buy
318,2024-11-14,87325.59000000001,19126.39481106788,buy
319,2024-11-15,91032.07,1416.1441563373792,buy
320,2024-11-16,90586.92000000001,19579.10744367778,buy
321,2024-11-17,89855.99000000002,1648.7402249640213,buy
322,2024-11-18,90464.08,-2979.725693058373,buy
323,2024-11-19,92310.79,-5205.660662959815,buy
324,2024-11-20,94286.56,12563.766052497625,buy
325,2024-11-21,98317.12000000001,23764.010823721288,buy
326,2024-11-22,98892.0,32169.973835383058,buy
327,2024-11-23,97672.4,37838.85185328126,buy
328,2024-11-24,97900.04000000001,9856.184658713935,buy
329,2024-11-25,93010.01,386.9585987913595,buy
330,2024-11-26,91965.16,-4107.695570461751,buy
331,2024-11-27,95863.11000000002,-6253.238936215641,buy
332,2024-11-28,95643.98,11780.102508332133,buy
333,2024-11-29,97460.00000000001,23037.169313240647,buy
334,2024-11-30,96407.99,31536.055094293355,buy
335,2024-12-01,97185.18,37325.63232120395,buy
336,2024-12-02,95840.62,40875.972359238265,buy
337,2024-12-03,95849.69000000002,11108.690508497357,buy
338,2024-12-04,98587.32,457.109067277907,buy
339,2024-12-05,96945.63000000002,18934.9236642614,buy
340,2024-12-06,99740.84000000001,233.91060153007373,buy
341,2024-12-07,99831.99,18618.032146444915,buy
342,2024-12-08,101109.59000000001,476.24507878482206,buy
343,2024-12-09,97276.47,-4098.97032643676,buy
344,2024-12-10,96593.0,14398.190105050318,buy
345,2024-12-11,101125.00000000001,25244.02378750384,buy
346,2024-12-12,100004.29000000001,33046.85006514251,buy
347,2024-12-13,101424.25,38176.96508294821,buy
348,2024-12-14,101420.00000000001,41232.94093685388,buy
349,2024-12-15,104463.99000000002,11240.68334151417,buy
350,2024-12-16,106058.66,281.9780911481367,buy
351,2024-12-17,106133.74,18695.088172150256,buy
352,2024-12-18,100204.01,27958.718151960074,buy
353,2024-12-19,97461.86,4170.608701207637,buy
354,2024-12-20,97805.44,-2817.3864983332173,buy
355,2024-12-21,97291.99000000002,-5941.640702265503,buy
356,2024-12-22,95186.27000000002,12497.98206129223,buy
357,2024-12-23,94881.47,-1944.6708745086207,buy
358,2024-12-24,98663.58,-4863.832496414782,buy
359,2024-12-25,99429.60000000002,13291.501985306739,buy
360,2024-12-26,95791.6,-1003.2497368901983,buy
361,2024-12-27,94299.03,-3991.5902995812908,buy
362,2024-12-28,95300.00000000001,-5482.828263586165,buy
