timestamp,open,high,low,close,volume,netflow_total,exchange_whale_ratio,funding_rates,average_dormancy,sa_average_dormancy,log_return,prob_bullish,prob_bearish,marketRegime
2024-04-04,65963.27,69309.91,65064.52,68487.79,41510.48453,-3947.34901381,0.27058517,0.01,11.09246958,5.6e-07,0.03755725764251874,0.9578479805942802,0.02547733354151234,buy
2024-04-05,68487.8,68756.67,65952.56,67820.62,37915.23073,921.69237671,0.54309531,0.01,6.33856345,3.2e-07,-0.009789202703133824,0.8268172885341385,0.1730947571971043,buy
2024-04-06,67820.63,69692.0,67447.83,68896.0,20134.28919,-448.8997803,0.3472924,0.01,12.19810026,6.2e-07,0.015731842680183246,0.846795078047465,0.010658973143432051,buy
2024-04-07,68896.0,70326.29,68824.0,69360.39,21534.74433,976.73148197,0.32930313,0.01,9.57601405,4.9e-07,0.006717834111896003,0.797902996344704,0.0030081792611603387,buy
2024-04-08,69360.38,72797.99,69043.24,71620.0,45723.87624,2484.33744589,0.2943964,0.0202846,9.76020528,5e-07,0.03205840927643814,0.9739250541039906,0.006266893399633607,buy
2024-04-09,71620.0,71758.19,68210.0,69146.0,39293.90242,2542.63470502,0.47239348,0.01970703,14.20033891,7.2e-07,-0.03515415339654028,0.9351008127971597,0.06465945196814599,buy
2024-04-10,69146.0,71172.08,67518.0,70631.08,42006.02377,-307.79754699,0.46447992,0.01341667,10.11356211,5.1e-07,0.02125006308303191,0.9496390606527129,0.04950854713781227,buy
2024-04-11,70631.08,71305.89,69567.21,70006.23,31917.25595,-1036.26115107,0.42844029,0.01913337,8.04348322,4.1e-07,-0.00888603616768445,0.9722163381640367,0.021869670500121965,buy
2024-04-12,70006.22,71227.46,65086.86,67116.52,56072.86229,3311.9216826,0.29164607,0.01838348,11.64734696,5.9e-07,-0.04215402471169341,0.9827068209957743,0.007535140226071937,buy
2024-04-13,67116.52,67929.0,60660.57,63924.51,71395.22019,609.04445241,0.330678,0.01,8.06079488,4.1e-07,-0.04872735746222276,0.989482385913958,0.007360898991529582,buy
2024-04-14,63924.52,65840.0,62134.0,65661.84,61599.17818,2412.59081424,0.35943054,0.01,9.88664157,5e-07,0.026815078915186055,0.9880055294159026,0.007038155405450581,buy
2024-04-15,65661.85,66867.07,62274.4,63419.99,52389.53069,-1263.17168434,0.40707763,0.00687363,10.53046855,5.3e-07,-0.03473882339914055,0.9798947133451096,0.018989795899198227,buy
2024-04-16,63419.99,64365.0,61600.0,63793.39,53435.29331,2527.27458418,0.38663473,0.0070393,23.90095229,1.21e-06,0.005870468536476564,0.9534734994782844,0.030196243802683858,buy
2024-04-17,63793.4,64499.0,59678.16,61277.37,50610.54509,-1498.80282757,0.42140542,0.00557326,8.96186412,4.6e-07,-0.040238973210926274,0.7635810483980923,0.23611437778783895,buy
2024-04-18,61277.38,64117.09,60803.35,63470.08,43601.60918,-2465.78394016,0.77156837,0.00236655,21.26177303,1.08e-06,0.035158006998813135,0.00021253130637781826,0.9997874686935075,sell
2024-04-19,63470.09,65450.0,59600.01,63818.01,69774.30271,646.74564734,0.34072898,0.00554737,14.46494915,7.3e-07,0.005466825160537417,0.754546673174503,0.1155286419824859,buy
2024-04-20,63818.01,65419.0,63090.07,64940.59,23137.42975,-565.63775558,0.50199668,0.00381411,6.73915079,3.4e-07,0.01743741302682119,0.7369641931032511,0.2627221549862433,buy
2024-04-21,64940.58,65695.56,64237.5,64941.15,19316.42152,-761.92681818,0.48773205,0.00408288,7.32207134,3.7e-07,8.623229100669178e-06,0.6654797398387957,0.3340147455812732,buy
2024-04-22,64941.15,67232.35,64500.0,66819.32,31397.99371,-3899.68935614,0.43029171,0.00199741,8.20985363,4.2e-07,0.028510785110948657,0.49555251035517384,0.5042243988205951,buy
2024-04-23,66819.32,67183.01,65765.81,66414.0,22599.90004,-2358.30715821,0.61998111,0.00215741,11.14462316,5.7e-07,-0.006084382651452649,0.06523737190612848,0.9347626247086861,sell
2024-04-24,66414.0,67070.43,63606.06,64289.59,33595.69637,9210.14348624,0.30127348,0.0054198,28.52478966,1.45e-06,-0.03251015685090299,0.3832467644166915,0.6167523999836519,sell
2024-04-25,64289.58,65297.94,62794.0,64498.34,31341.46338,-924.2907526,0.33503968,0.00344511,11.22217793,5.7e-07,0.0032417662557915235,0.7397104565182301,0.02482241550550283,buy
2024-04-26,64498.33,64820.01,63297.48,63770.01,27085.19346,-1499.22836111,0.35571383,0.00522521,9.40093273,4.8e-07,-0.011356469895713836,0.771006583727474,0.006357874732239254,buy
2024-04-27,63770.0,63923.41,62391.24,63461.98,20933.06052,1059.20536813,0.34769235,0.00512507,16.19712956,8.2e-07,-0.004842030716018614,0.6320018413869809,0.002842333920377847,buy
2024-04-28,63461.98,64370.0,62781.0,63118.62,16949.20005,2190.02125234,0.26444521,0.00068245,12.54116432,6.4e-07,-0.005425173243951366,0.570031873335385,0.0018242633788218027,buy
2024-04-29,63118.62,64228.35,61765.53,63866.0,28150.22947,-640.66415311,0.39484227,0.0048765,11.64873903,5.9e-07,0.01177132522006203,0.8896522282352428,0.020125155269183626,buy
2024-04-30,63866.0,64734.0,59191.6,60672.0,54947.65535,6488.88372203,0.41511999,0.0099604,15.86509661,8.1e-07,-0.051304831768252054,0.884032494893456,0.11595360963222309,buy
2024-05-01,60672.01,60841.63,56552.82,58364.97,81166.46823,76.48896566,0.30818763,0.00865649,11.00866915,5.6e-07,-0.03876642553474422,0.9447972281932955,0.010269887985717133,buy
2024-05-02,58364.97,59625.0,56911.84,59060.61,47583.81961,1071.48837634,0.29406549,0.0021943,10.80632484,5.5e-07,0.011848323644138173,0.8000396228662829,0.002401916274836689,buy
2024-05-03,59060.6,63333.0,58811.32,62882.01,43628.40143,-3555.61581635,0.3073547,0.00148332,13.33919625,6.8e-07,0.06269590851696512,0.9829530156790788,0.016581760280267532,buy
2024-05-04,62882.01,64540.0,62541.03,63892.04,24368.69282,236.67808222,0.41156408,0.00713852,6.71380744,3.4e-07,0.01593467072506892,0.9767008151872857,0.012125004404823309,buy
2024-05-05,63892.03,64646.0,62822.17,64012.0,18526.75029,-718.05690324,0.42285143,0.00193991,5.7147507,2.9e-07,0.0018757817997593531,0.9727189500978882,0.013847931198459028,buy
2024-05-06,64012.0,65500.0,62700.0,63165.19,34674.91949,-1104.47455089,0.38573249,0.00333887,14.64070454,7.4e-07,-0.013317207511333138,0.95456923599925,0.008544703970642525,buy
2024-05-07,63165.18,64422.41,62261.0,62312.08,25598.79472,797.70174325,0.35067081,0.00572552,6.98895574,3.5e-07,-0.013598050793730939,0.8880372282221052,0.004415355172110418,buy
2024-05-08,62312.07,63020.22,60888.0,61193.03,26121.19004,531.95405374,0.39813613,0.00821188,10.90383596,5.5e-07,-0.018122013335120257,0.958575406153074,0.009493359139546395,buy
2024-05-09,61193.03,63429.03,60630.0,63074.01,30660.8061,-1674.37840394,0.38696471,0.00405531,7.47865842,3.8e-07,0.030275504659909153,0.9810149517964064,0.01127061189403713,buy
2024-05-10,63074.0,63469.13,60187.12,60799.99,36529.34025,1626.79229736,0.36630922,0.0061553,6.64585385,3.4e-07,-0.03671917430504504,0.9792608178909827,0.011586331403560425,buy
2024-05-11,60799.99,61515.0,60487.09,60825.99,13374.56936,45.48917225,0.44691836,0.0041181,10.60175615,5.4e-07,0.0004275402409262431,0.9528030704124484,0.04203298358740484,buy
2024-05-12,60825.99,61888.0,60610.0,61483.99,12753.13236,1381.96195058,0.52364813,0.00710491,17.35478483,8.8e-07,0.01075965097938284,0.870492547252179,0.12941989099080564,buy
2024-05-13,61484.0,63450.0,60749.21,62940.08,32733.41839,172.75494602,0.38052894,0.0089677,9.11042095,4.6e-07,0.023406346968515828,0.962618960986916,0.01656109886026779,buy
2024-05-14,62940.09,63118.36,61142.77,61577.49,29088.72041,1358.74492333,0.36147671,0.00855385,14.12060611,7.2e-07,-0.021886781008613777,0.9410616602635142,0.012820206327202582,buy
2024-05-15,61577.49,66444.16,61319.47,66206.5,43559.74719,-6623.77725162,0.31053274,0.00147914,49.30504474,2.5e-06,0.07248226375544757,0.8942329599555943,0.1057652442544203,buy
2024-05-16,66206.51,66752.01,64602.77,65235.21,31106.3671,-490.16112683,0.34677912,0.00535606,8.5122127,4.3e-07,-0.014779291590717515,0.9103100311629307,0.009806525000729925,buy
2024-05-17,65235.21,67451.2,65106.38,67024.0,26292.23409,-1842.52261033,0.39042739,0.00124807,9.56938044,4.9e-07,0.027051410361314365,0.9677390836259594,0.011532720259954478,buy
2024-05-18,67024.0,67400.01,66600.0,66915.2,14441.25774,-41.41669907,0.34474888,0.00332774,6.24882396,3.2e-07,-0.0016246180943355483,0.8615790388815374,0.004978864471869072,buy
2024-05-19,66915.2,67700.0,65857.25,66274.01,18025.30409,685.52226304,0.4698343,0.00641245,8.93202077,4.5e-07,-0.00962833180615985,0.9594290380502477,0.03724876869507698,buy
2024-05-20,66274.0,71515.56,66060.31,71446.62,50816.7011,-2458.43693455,0.3200543,0.004186,11.70601543,5.9e-07,0.07515278314448008,0.9759565295433466,0.024034699903079448,buy
2024-05-21,71446.62,71979.0,69162.94,70148.34,49607.4336,7444.87155841,0.28616987,0.01219611,11.09359691,5.6e-07,-0.018338454758227797,0.9690977896341169,0.030809802267272472,buy
2024-05-22,70148.34,70666.0,68842.19,69166.62,27673.18026,-3335.19897291,0.30156497,0.01117878,22.78981861,1.16e-06,-0.014093766386815483,0.9638303375742706,0.009186408640136822,buy
2024-05-23,69166.62,70096.12,66312.16,67969.65,40513.17374,3414.19462072,0.37514018,0.01013625,18.82756675,9.6e-07,-0.017457094288918538,0.9742059682559581,0.010252731398543814,buy
2024-05-24,67969.66,69250.0,66600.12,68549.99,28095.83664,-1426.19974127,0.40297266,0.01,13.80558199,7e-07,0.008501978114690344,0.970865874885291,0.012687738594397422,buy
2024-05-25,68549.99,69610.0,68500.0,69290.57,12130.39418,-134.90644981,0.43302026,0.01,7.04533351,3.6e-07,0.01074556177134258,0.9701038662234255,0.022812426528448303,buy
