,timestamp,actual_close,predicted_close,deepPredictor
119,2024-04-29,63866.00000000001,65894.26179898024,sell
120,2024-04-30,60671.99999999999,65675.52310801507,sell
121,2024-05-01,58364.969999999994,64876.74228439094,sell
122,2024-05-02,59060.60999999999,63609.91950892211,sell
123,2024-05-03,62882.009999999995,62301.21309476138,sell
124,2024-05-04,63892.04,61706.153919628865,buy
125,2024-05-05,64012.0,61565.52914008857,buy
126,2024-05-06,63165.189999999995,61693.887996869096,buy
127,2024-05-07,62312.08,61990.12684048892,buy
128,2024-05-08,61193.03,62220.082821139105,buy
129,2024-05-09,63074.01,62239.74777550579,sell
130,2024-05-10,60799.990000000005,62386.969690772305,buy
131,2024-05-11,60825.990000000005,62258.20988605142,sell
132,2024-05-12,61483.99,61961.989547721154,sell
133,2024-05-13,62940.08,61675.71580252648,sell
134,2024-05-14,61577.49,61742.10352880359,buy
135,2024-05-15,66206.5,61852.01878032804,sell
136,2024-05-16,65235.20999999999,62943.466926687965,buy
137,2024-05-17,67024.0,63993.790151227724,buy
138,2024-05-18,66915.2,65209.33785355569,buy
139,2024-05-19,66274.01,66370.98581584096,buy
140,2024-05-20,71446.62,67181.94620420695,sell
141,2024-05-21,70148.34000000001,68590.96979304314,buy
142,2024-05-22,69166.62000000001,69916.95397921801,buy
143,2024-05-23,67969.65,71003.59691872359,sell
144,2024-05-24,68549.99,71422.39012663365,sell
145,2024-05-25,69290.57000000002,71449.9136606312,sell
146,2024-05-26,68507.67,71241.24184718372,sell
147,2024-05-27,69436.43,70784.32774279118,sell
148,2024-05-28,68398.39,70395.26019833566,sell
149,2024-05-29,67652.42,70413.1979923439,sell
150,2024-05-30,68352.17000000001,70170.5504672742,sell
151,2024-05-31,67540.01,70750.66662109137,sell
152,2024-06-01,67766.85,71323.07223759414,sell
153,2024-06-02,67765.63,71679.95908351422,sell
154,2024-06-03,68809.90000000001,71597.85111376048,sell
155,2024-06-04,70537.84,71550.97104688884,sell
156,2024-06-05,71108.0,71630.34640221835,sell
157,2024-06-06,70799.06000000001,71806.59077993632,sell
158,2024-06-07,69355.6,71853.95198433638,sell
159,2024-06-08,69310.46000000002,71284.20496109963,sell
160,2024-06-09,69648.14000000001,70486.55296013833,sell
161,2024-06-10,69540.0,69780.00866808415,sell
162,2024-06-11,67314.24,69248.086456697,buy
163,2024-06-12,68263.99,68704.37637586356,sell
164,2024-06-13,66773.01,68100.1416613269,buy
165,2024-06-14,66043.99,67341.01458900333,sell
166,2024-06-15,66228.25,66565.37154575229,sell
167,2024-06-16,66676.87,65935.34662600637,buy
168,2024-06-17,66504.33,65393.98054851652,buy
169,2024-06-18,65175.31999999999,65035.15373140813,buy
170,2024-06-19,64974.37,64696.59637479187,buy
171,2024-06-20,64869.99,64413.86330833197,buy
172,2024-06-21,64143.56,64132.70319148422,buy
173,2024-06-22,64262.01,63783.57623031736,buy
174,2024-06-23,63210.01,64266.06772908927,sell
175,2024-06-24,60293.3,64219.36346246839,sell
176,2024-06-25,61806.01,63831.61287778617,sell
177,2024-06-26,60864.99,63479.43562805773,sell
178,2024-06-27,61706.47000000001,62974.74395025016,sell
179,2024-06-28,60427.83999999999,62612.968623672736,sell
180,2024-06-29,60986.68,62152.15298739911,sell
181,2024-06-30,62772.01,61804.36765972496,sell
182,2024-07-01,62899.99,61783.142092605834,buy
183,2024-07-02,62135.47,61887.13565147282,buy
184,2024-07-03,60208.58000000001,61946.74735755802,buy
185,2024-07-04,57050.01,61865.96560022236,sell
186,2024-07-05,56628.79,61077.529233459245,sell
187,2024-07-06,58230.13,60256.079430130725,sell
188,2024-07-07,55857.81,59453.801106780775,sell
189,2024-07-08,56714.62,58392.81266702772,sell
190,2024-07-09,58050.0,57492.27742457271,sell
191,2024-07-10,57725.85,57066.60333316327,buy
192,2024-07-11,57339.89,56967.362549496895,buy
193,2024-07-12,57889.1,56968.50370901943,buy
194,2024-07-13,59204.02,57072.864289462574,buy
195,2024-07-14,60797.91,57365.23861178041,buy
196,2024-07-15,64724.14,58095.34630586744,buy
197,2024-07-16,65043.99,59631.723297418364,buy
198,2024-07-17,64087.98999999999,61498.38578115464,buy
199,2024-07-18,63987.92,63170.033355134736,buy
200,2024-07-19,66660.0,64596.58145317913,sell
201,2024-07-20,67139.96,66246.83074400426,buy
202,2024-07-21,68165.34,67588.68630018712,sell
203,2024-07-22,67532.01000000001,68684.26729454756,sell
204,2024-07-23,65936.01,69522.19914243938,sell
205,2024-07-24,65375.99999999999,70056.21861997605,sell
206,2024-07-25,65799.95,69922.64127154113,sell
207,2024-07-26,67907.99,69495.14440911055,sell
208,2024-07-27,67896.50000000001,69330.96548018217,sell
209,2024-07-28,68249.88000000002,69266.48071451427,sell
210,2024-07-29,66784.69,69246.5196755147,sell
211,2024-07-30,66188.0,69069.52274935484,sell
212,2024-07-31,64628.0,68952.63100366831,sell
213,2024-08-01,65354.02,68265.68381325246,sell
214,2024-08-02,61498.329999999994,67559.54046913864,sell
215,2024-08-03,60697.99,66280.34073917271,sell
216,2024-08-04,58161.0,64760.15279176713,sell
217,2024-08-05,54018.81,62865.59666824222,sell
218,2024-08-06,56022.009999999995,60642.35267586351,sell
219,2024-08-07,55134.16000000001,58571.882185617695,sell
220,2024-08-08,61685.99,56670.698084217314,sell
221,2024-08-09,60837.99,56083.861426076895,buy
222,2024-08-10,60923.51,56186.84644666315,buy
223,2024-08-11,58712.59,56816.525934337384,buy
224,2024-08-12,59346.64,57201.39894649387,buy
225,2024-08-13,60587.15000000001,57781.09256286622,buy
226,2024-08-14,58683.39000000001,58582.61525355936,buy
227,2024-08-15,57541.06,59155.07947014571,sell
228,2024-08-16,58874.600000000006,59457.314027581226,sell
229,2024-08-17,59491.99,59677.45603633762,sell
230,2024-08-18,58427.34999999999,59895.00422034145,sell
231,2024-08-19,59438.5,59842.31349254966,sell
232,2024-08-20,59013.8,59912.161707973486,sell
233,2024-08-21,61156.030000000006,59995.972164366256,sell
234,2024-08-22,60375.83999999999,60429.80708846927,buy
235,2024-08-23,64037.24,60833.88242275358,sell
236,2024-08-24,64157.009999999995,61788.298899961716,buy
237,2024-08-25,64219.99999999999,62824.80175741912,buy
238,2024-08-26,62834.00000000001,63714.50832126976,buy
239,2024-08-27,59415.0,64255.0354922998,sell
240,2024-08-28,59034.899999999994,64109.60242169024,sell
241,2024-08-29,59359.01,63418.74753096343,sell
242,2024-08-30,59123.99,62870.08111674429,sell
243,2024-08-31,58973.99,62105.07553077222,sell
244,2024-09-01,57301.85999999999,61178.854946415435,sell
245,2024-09-02,59132.13,60062.57270147325,sell
246,2024-09-03,57487.73,59207.91824025393,sell
247,2024-09-04,57970.899999999994,58423.37723694206,sell
248,2024-09-05,56180.0,57994.979783753166,sell
249,2024-09-06,53962.97,57488.687398399125,sell
250,2024-09-07,54160.86,56722.118115459685,sell
251,2024-09-08,54869.95,55913.073024562604,sell
252,2024-09-09,57042.0,55279.467331287866,sell
253,2024-09-10,57635.99,55180.707685149915,buy
254,2024-09-11,57338.0,55569.25708149792,buy
255,2024-09-12,58132.31999999999,56093.733998054275,buy
256,2024-09-13,60498.0,56766.12060980559,buy
257,2024-09-14,59993.030000000006,57733.23171564818,buy
258,2024-09-15,59132.0,58700.47544273258,buy
259,2024-09-16,58213.98999999999,59396.03376122118,sell
260,2024-09-17,60313.99,59883.018961139926,sell
261,2024-09-18,61759.99,60474.8181210959,sell
262,2024-09-19,62947.99,61151.00756985069,buy
263,2024-09-20,63201.05,62039.7765323639,buy
264,2024-09-21,63348.95999999999,63027.573467713606,buy
265,2024-09-22,63578.76,63842.867178050285,sell
266,2024-09-23,63339.99,64366.55453558565,sell
267,2024-09-24,64262.700000000004,64756.85268179656,sell
268,2024-09-25,63152.01,65040.31979140879,sell
269,2024-09-26,65173.99,65115.57463559748,sell
270,2024-09-27,65769.95,65458.955704357635,sell
271,2024-09-28,65858.0,65913.63375292897,sell
272,2024-09-29,65602.01,66350.24138625027,sell
273,2024-09-30,63327.59,66528.91920954466,sell
274,2024-10-01,60805.77999999999,66381.69421006323,sell
275,2024-10-02,60649.28,65559.7509323466,sell
276,2024-10-03,60752.71,64320.35916442753,sell
277,2024-10-04,62086.0,63131.65955302835,sell
278,2024-10-05,62057.99999999999,62268.81341696621,sell
279,2024-10-06,62819.909999999996,61666.185578405864,buy
280,2024-10-07,62224.0,61387.22759101511,buy
281,2024-10-08,62160.49,61349.69577958346,buy
282,2024-10-09,60636.02,61945.18366059066,buy
283,2024-10-10,60326.39,62087.18708420278,sell
284,2024-10-11,62540.00000000001,61976.20161009909,sell
285,2024-10-12,63206.22,62284.302344323405,buy
286,2024-10-13,62870.02,62807.872501691585,buy
287,2024-10-14,66083.99,63337.459962379944,sell
288,2024-10-15,67074.14,64410.58787208081,buy
289,2024-10-16,67620.01,65899.28290087939,buy
290,2024-10-17,67421.78,67183.26007976533,buy
291,2024-10-18,68428.0,68291.36915515424,sell
292,2024-10-19,68378.0,69267.91795866967,sell
293,2024-10-20,69031.99,70059.53723523617,sell
294,2024-10-21,67377.5,70773.65019071818,sell
295,2024-10-22,67426.0,71108.57125793696,sell
296,2024-10-23,66668.65,70878.96996200323,sell
297,2024-10-24,68198.28,70308.6739485097,sell
298,2024-10-25,66698.33,69784.92490667582,sell
299,2024-10-26,67092.76,69167.37872051955,sell
300,2024-10-27,68021.7,68590.13088658334,sell
301,2024-10-28,69962.21,67977.3158861232,buy
302,2024-10-29,72736.42,68017.59573305369,buy
303,2024-10-30,72344.74,68884.87697017909,buy
304,2024-10-31,70292.01000000001,70013.49607482435,buy
305,2024-11-01,69496.01,70704.5020920825,sell
306,2024-11-02,69374.74000000002,70934.04170371771,sell
307,2024-11-03,68775.99,70946.14416308643,sell
308,2024-11-04,67850.01,70610.78513734818,sell
309,2024-11-05,69372.01,70089.97843655349,sell
310,2024-11-06,75571.99000000002,69800.42000246287,sell
311,2024-11-07,75857.89,71018.22843433142,buy
312,2024-11-08,76509.78,72569.30479421855,buy
313,2024-11-09,76677.46,74268.83058691263,buy
314,2024-11-10,80370.01,75666.24519076826,buy
315,2024-11-11,88647.99,77447.71857403994,buy
316,2024-11-12,87952.01,80457.19680372477,buy
317,2024-11-13,90375.20000000001,83702.73467539788,buy
318,2024-11-14,87325.59000000001,86746.8054596901,buy
319,2024-11-15,91032.07,89017.29962473155,sell
320,2024-11-16,90586.92000000001,91102.84575753451,sell
321,2024-11-17,89855.99000000002,92439.34711660625,sell
322,2024-11-18,90464.08,93171.53357155324,sell
323,2024-11-19,92310.79,93516.74974819423,sell
324,2024-11-20,94286.56,93855.43355762244,sell
325,2024-11-21,98317.12000000001,94234.5822668767,buy
326,2024-11-22,98892.0,95245.78530929805,buy
327,2024-11-23,97672.4,96497.92722172022,buy
328,2024-11-24,97900.04000000001,97346.84504317761,buy
329,2024-11-25,93010.01,97891.30150402308,buy
330,2024-11-26,91965.16,97389.65394634724,sell
331,2024-11-27,95863.11000000002,96355.5166817379,sell
332,2024-11-28,95643.98,95436.22324410439,buy
333,2024-11-29,97460.00000000001,94718.31053583385,buy
334,2024-11-30,96407.99,94294.26799412013,buy
335,2024-12-01,97185.18,93844.89787943603,buy
336,2024-12-02,95840.62,93566.12802915575,buy
337,2024-12-03,95849.69000000002,93439.13856380225,buy
338,2024-12-04,98587.32,93450.34043241263,buy
339,2024-12-05,96945.63000000002,93806.64127749682,buy
340,2024-12-06,99740.84000000001,94379.79944244148,buy
341,2024-12-07,99831.99,94924.37310345413,buy
342,2024-12-08,101109.59000000001,95195.17951079608,buy
343,2024-12-09,97276.47,95655.51092532635,buy
344,2024-12-10,96593.0,95862.36922039748,buy
345,2024-12-11,101125.00000000001,95475.59633184673,buy
346,2024-12-12,100004.29000000001,95766.70304183007,buy
347,2024-12-13,101424.25,96000.52354378224,buy
348,2024-12-14,101420.00000000001,96554.0044175005,buy
349,2024-12-15,104463.99000000002,97063.49204951765,buy
350,2024-12-16,106058.66,97914.80939018728,buy
351,2024-12-17,106133.74,99193.5063931203,buy
352,2024-12-18,100204.01,100550.98041368724,buy
353,2024-12-19,97461.86,100894.63597757579,sell
354,2024-12-20,97805.44,100301.49826834202,sell
355,2024-12-21,97291.99000000002,99235.3530212331,sell
356,2024-12-22,95186.27000000002,97797.10341176034,sell
357,2024-12-23,94881.47,96121.09784209014,sell
358,2024-12-24,98663.58,94507.74501442195,buy
359,2024-12-25,99429.60000000002,93795.20500855209,buy
360,2024-12-26,95791.6,93316.17091471197,buy
361,2024-12-27,94299.03,92723.10722663642,buy
362,2024-12-28,95300.00000000001,92134.151712842,buy
