datetime,close,premium_index,price_change,z_score,position,trade,pnl,equity,drawdown
92,43430.62,,204.5500000000029,0.8336218467822103,0,,0,1000000,0
93,43391.03,,-39.59,-0.189523351,0,,0,1000000,0
94,43713.68,,322.65000000000146,1.3285569162590667,0,,0,1000000,0
95,44095.63,,381.9499999999971,1.5770721543621642,0,,0,1000000,0
96,43966.02,,-129.61,-0.566780379,0,,0,1000000,0
97,44052.54,,86.52000000000407,0.33898013424746415,0,,0,1000000,0
98,44100.66,,48.12000000000262,0.1780528974319498,0,,0,1000000,0
99,44006.83,,-93.83,-0.416833073,0,,0,1000000,0
100,44163.05,,156.22000000000116,0.6310798323214344,0,,0,1000000,0
101,44489.99,,326.93999999999505,1.3465355059970225,0,,0,1000000,0
102,44368.33,,-121.66,-0.533463412,0,,0,1000000,0
103,44193.29,,-175.04,-0.757169034,0,,0,1000000,0
104,44268.78,,75.48999999999796,0.2927554617975673,0,,0,1000000,0
105,43440.98,,-827.8,-3.492764427,0,,0,1000000,0
106,43552.12,,111.13999999999942,0.44215796160155435,0,,0,1000000,0
107,43511.08,,-41.04,-0.195600031,0,,0,1000000,0
108,43627.22,,116.13999999999942,0.46311202889524034,0,,0,1000000,0
109,43675.01,,47.79000000000087,0.17666992899055922,0,,0,1000000,0
110,43880.41,,205.40000000000146,0.8371840382221307,0,,0,1000000,0
111,43810.31,,-70.1,-0.31738507,0,,0,1000000,0
112,43953.39,,143.08000000000175,0.5760125434736301,0,,0,1000000,0
113,44179.74,,226.34999999999854,0.9249815801826627,0,,0,1000000,0
114,43657.49,,-522.25,-2.212261375,0,,0,1000000,0
115,43808.86,,151.37000000000262,0.610754387,0,,0,1000000,0
116,43917.82,,108.95999999999913,0.43302198826150606,0,,0,1000000,0
117,44026.64,,108.81999999999971,0.4324352743772853,0,,0,1000000,0
118,43517.5,,-509.14,-2.157319811,0,,0,1000000,0
119,43525.45,,7.95,0.009707921,0,,0,1000000,0
120,43256.79,,-268.66,-1.14951299,0,,0,1000000,0
121,43642.56,,385.7699999999968,1.593081061774539,0,,0,1000000,0
122,43643.66,,1.1000000000058208,-0.018999151,0,,0,1000000,0
123,43623.3,,-20.36,-0.108934008,0,,0,1000000,0
124,43985.82,,362.5199999999968,1.4956446488588993,0,,0,1000000,0
125,43974.15,,-11.67,-0.072515839,0,,0,1000000,0
126,44009.61,,35.45999999999913,0.12499719904432229,0,,0,1000000,0
127,44186.59,,176.97999999999593,0.7180811197247965,0,,0,1000000,0
128,44108.38,,-78.21,-0.351372567,0,,0,1000000,0
129,44013.3,,-95.08,-0.42207159,0,,0,1000000,0
130,43946.91,,-66.39,-0.301837152,0,,0,1000000,0
131,43973.32,,26.409999999996217,0.087070337,0,,0,1000000,0
132,43891.9,,-81.42,-0.364825078,0,,0,1000000,0
133,43739.15,,-152.75,-0.663755802,0,,0,1000000,0
134,43496.42,,-242.73,-1.040845197,0,,0,1000000,0
135,43696.57,,200.15000000000146,0.8151822675637604,0,,0,1000000,0
136,43736.14,,39.56999999999971,0.1422214423597346,0,,0,1000000,0
137,43685.66,,-50.48,-0.23516131,0,,0,1000000,0
138,43725.13,,39.46999999999389,0.14180236101383648,0,,0,1000000,0
139,43705.54,,-19.59,-0.105707082,0,,0,1000000,0
140,43645.2,,-60.34,-0.27648273,0,,0,1000000,0
141,43733.91,,88.71,0.34815801572210836,0,,0,1000000,0
142,43859.42,,125.50999999999476,0.5023799510035883,0,,0,1000000,0
143,43901.64,,42.220000000001164,0.15332709802539427,0,,0,1000000,0
144,43901.82,,0.18000000000029104,-0.0228547,0,,0,1000000,0
145,43998.26,,96.44000000000233,0.3805530037581298,0,,0,1000000,0
146,44028.64,,30.37999999999738,0.10370786667393003,0,,0,1000000,0
147,43939.48,,-89.16,-0.397261974,0,,0,1000000,0
148,43857.88,,-81.6,-0.365579424,0,,0,1000000,0
149,43919.4,,61.520000000004075,0.2342097977790343,0,,0,1000000,0
150,43907.26,,-12.14,-0.074485522,0,,0,1000000,0
151,43992.44,,85.18000000000029,0.3333644442127405,0,,0,1000000,0
152,44147.42,,154.97999999999593,0.6258832236325783,0,,0,1000000,0
153,43996.3,,-151.12,-0.656924776,0,,0,1000000,0
154,43962.7,,-33.6,-0.164420378,0,,0,1000000,0
155,43970.54,,7.8400000000037835,0.009246931,0,,0,1000000,0
156,44025.32,,54.779999999998836,0.20596371506712366,0,,0,1000000,0
157,43912.15,,-113.17,-0.497883405,0,,0,1000000,0
158,44052.32,,140.16999999999825,0.5638172763086902,0,,0,1000000,0
159,44114.27,,61.94999999999709,0.23601184756626203,0,,0,1000000,0
160,44046.42,,-67.85,-0.307955739,0,,0,1000000,0
161,43964.01,,-82.41,-0.368973983,0,,0,1000000,0
162,43988.31,,24.299999999995634,0.078227721,0,,0,1000000,0
163,44092.19,,103.88000000000466,0.4117326558911443,0,,0,1000000,0
164,44121.29,,29.099999999998545,0.098343625,0,,0,1000000,0
165,44425.07,,303.77999999999884,1.249476266292685,0,,0,1000000,0
166,44432.69,,7.620000000002619,0.008324952,0,,0,1000000,0
167,44078.77,,-353.92,-1.506821746,0,,0,1000000,0
168,43951.76,,-127.01,-0.555884264,0,,0,1000000,0
169,44092.18,,140.41999999999825,0.5648649796733745,0,,0,1000000,0
170,44129.94,,37.76000000000204,0.13463606999943004,0,,0,1000000,0
171,44274.65,,144.70999999999913,0.5828435694113607,0,,0,1000000,0
172,44147.01,,-127.64,-0.558524476,0,,0,1000000,0
173,44257.18,,110.16999999999825,0.4380928725465744,0,,0,1000000,0
174,43892.05,,-365.13,-1.553800764,0,,0,1000000,0
175,43950.28,,58.229999999995925,0.2204220214997548,0,,0,1000000,0
176,43653.23,,-297.05,-1.268490184,0,,0,1000000,0
177,43741.5,,88.27,0.3463140578002238,0,,0,1000000,0
178,43399.33,,-342.17,-1.457579687,0,,0,1000000,0
179,43539.23,,139.90000000000146,0.5626857566748446,0,,0,1000000,0
180,43617.94,,78.70999999999913,0.3062498811347059,0,,0,1000000,0
181,43661.1,,43.15999999999622,0.15726646267658648,0,,0,1000000,0
182,43931.51,,270.4100000000035,1.1096288211746443,0,,0,1000000,0
183,43994.5,,62.98999999999796,0.24037029356335238,0,,0,1000000,0
184,43886.18,,-108.32,-0.47755796,0,,0,1000000,0
185,43744.96,,-141.22,-0.615435723,0,,0,1000000,0
186,44105.02,,360.0599999999977,1.4853352477504094,0,,0,1000000,0
187,44658.71,,553.6900000000023,2.2968024577657116,0,,0,1000000,0
188,45167.92,,509.2099999999991,2.110395075121068,0,,0,1000000,0
189,44958.8,,-209.12,-0.899991957,0,,0,1000000,0
190,44825.46,,-133.34,-0.582412113,0,,0,1000000,0
191,45002.43,,176.97000000000116,0.7180392115902311,0,,0,1000000,0
192,44981.26,,-21.17,-0.112328567,0,,0,1000000,0
193,45710.21,,728.9499999999971,3.0312844245439705,0,,0,1000000,0
194,47031.31,,1321.0999999999985,5.512874614135206,0,,0,1000000,0
195,47030.2,,-1.11,-0.028260849,0,,0,1000000,0
196,46815.29,,-214.91,-0.924256767,0,,0,1000000,0
197,47116,,300.7099999999991,1.2366104689743629,0,,0,1000000,0
198,47044.02,,-71.98,-0.325263799,0,,0,1000000,0
199,46995.1,,-48.92,-0.228623641,0,,0,1000000,0
200,46706.42,,-288.68,-1.233413075,0,,0,1000000,0
201,46584.99,,-121.43,-0.532499524,0,,0,1000000,0
202,46814.13,,229.13999999999942,0.9366739497325433,0,,0,1000000,0
203,46964.72,,150.59000000000378,0.6074855525487549,0,,0,1000000,0
204,46829.65,,-135.07,-0.58966222,0,,0,1000000,0
205,46742.78,,-86.87,-0.387665011,0,,0,1000000,0
206,46813.77,,70.98999999999796,0.27389680123324994,0,,0,1000000,0
207,46847.83,,34.06000000000495,0.11913006020211461,0,,0,1000000,0
208,46573.46,,-274.37,-1.173442535,0,,0,1000000,0
209,46515.62,,-57.84,-0.266005697,0,,0,1000000,0
210,46464.36,,-51.26,-0.238430144,0,,0,1000000,0
211,46643.78,,179.41999999999825,0.728306705,0,,0,1000000,0
212,46193.87,,-449.91,-1.909097929,0,,0,1000000,0
213,46858.17,,664.2999999999956,2.7603483344366047,0,,0,1000000,0
214,46574.36,,-283.81,-1.213003814,0,,0,1000000,0
215,46876.36,,302,1.2420166183361376,0,,0,1000000,0
216,46921.73,,45.37000000000262,0.1665281604204225,0,,0,1000000,0
217,46738.77,,-182.96,-0.790360277,0,,0,1000000,0
218,46657.29,,-81.48,-0.365076527,0,,0,1000000,0
219,46890.1,,232.80999999999767,0.9520542351261014,0,,0,1000000,0
220,46651.31,,-238.79,-1.024333392,0,,0,1000000,0
221,45419.45,,-1231.86,-5.186104513,0,,0,1000000,0
222,46278.06,,858.6100000000006,3.5746652976038495,0,,0,1000000,0
223,46124.08,,-153.98,-0.668910503,0,,0,1000000,0
224,45861.33,,-262.75,-1.124745282,0,,0,1000000,0
225,45941.48,,80.15000000000146,0.31228465251529725,0,,0,1000000,0
226,45995.5,,54.02,0.20277869683847485,0,,0,1000000,0
227,46132.33,,136.83000000000175,0.5498199593565226,0,,0,1000000,0
228,45981.19,,-151.14,-0.657008592,0,,0,1000000,0
229,45981.95,,0.7599999999947613,-0.020424028,0,,0,1000000,0
230,46026.56,,44.61000000000058,0.1633431421917737,0,,0,1000000,0
231,45768.43,,-258.13,-1.105383724,0,,0,1000000,0
232,45338.99,,-429.44,-1.823311978,0,,0,1000000,0
233,45674.25,,335.26000000000204,1.3814030739737453,0,,0,1000000,0
234,45552,,-122.25,-0.535935992,0,,0,1000000,0
235,45526.41,,-25.59,-0.130851963,0,,0,1000000,0
236,44687.73,,-838.68,-3.538360478,0,,0,1000000,0
237,45124.46,,436.7299999999959,1.8066449156317828,0,,0,1000000,0
238,44866.8,,-257.66,-1.103414042,0,,0,1000000,0
239,45557.32,,690.5199999999968,2.870231463324699,0,,0,1000000,0
240,45317.86,,-239.46,-1.027141237,0,,0,1000000,0
241,46414.8,,1096.9400000000023,4.573461869224692,0,,0,1000000,0
242,46554.78,,139.97999999999593,0.5630210217515204,0,,0,1000000,0
243,46518.14,,-36.64,-0.177160451,0,,0,1000000,0
244,46144.39,,-373.75,-1.589925576,0,,0,1000000,0
245,45946.36,,-198.03,-0.853515835,0,,0,1000000,0
246,46928.33,,981.9700000000012,4.0916440458736725,0,,0,1000000,0
247,46666.11,,-262.22,-1.122524151,0,,0,1000000,0
248,46690.37,,24.260000000002037,0.078060088,0,,0,1000000,0
249,46525.87,,-164.5,-0.71299786,0,,0,1000000,0
250,46571.95,,46.07999999999447,0.16950363797609178,0,,0,1000000,0
251,46513.73,,-58.22,-0.267598206,0,,0,1000000,0
252,46411.68,,-102.05,-0.45128156,0,,0,1000000,0
253,46079.26,,-332.42,-1.416719256,0,,0,1000000,0
254,45912.79,,-166.47,-0.721253763,0,,0,1000000,0
255,46102.74,,189.9499999999971,0.7724359702846229,0,,0,1000000,0
256,46281.31,,178.5699999999997,0.7247445131242045,0,,0,1000000,0
257,46222.33,,-58.98,-0.270783224,0,,0,1000000,0
258,46869.49,,647.1599999999962,2.688517791753852,0,,0,1000000,0
259,47076.78,,207.29000000000087,0.8451046756591416,0,,0,1000000,0
260,47471.92,,395.1399999999994,1.6323489838829175,0,,0,1000000,0
261,47363.38,,-108.54,-0.478479939,0,,0,1000000,0
262,48633.4,,1270.020000000004,5.298807862662933,0,,0,1000000,0
263,46702.94,,-1930.46,-8.113806796,0,,0,1000000,0
264,45936.39,,-766.55,-3.236077103,0,,0,1000000,0
265,46477.9,,541.51,2.2457583498382916,0,,0,1000000,0
266,46608.55,,130.65000000000146,0.5239207321815256,0,,0,1000000,0
267,46698.61,,90.05999999999767,0.353815614,0,,0,1000000,0
268,46289.15,,-409.46,-1.739579525,0,,0,1000000,0
269,46160.99,,-128.16,-0.560703699,0,,0,1000000,0
270,46411.76,,250.77000000000407,1.0273212448450482,0,,0,1000000,0
271,46342.66,,-69.1,-0.313194256,0,,0,1000000,0
272,46293.97,,-48.69,-0.227659754,0,,0,1000000,0
273,46143.21,,-150.76,-0.655416083,0,,0,1000000,0
274,46145,,1.7900000000008731,-0.01610749,0,,0,1000000,0
275,46000,,-145,-0.631276998,0,,0,1000000,0
276,45956.16,,-43.84,-0.207334308,0,,0,1000000,0
277,46193.2,,237.0399999999936,0.9697813760565427,0,,0,1000000,0
278,46106.64,,-86.56,-0.386365859,0,,0,1000000,0
279,46033.88,,-72.76,-0.328532633,0,,0,1000000,0
280,45880.44,,-153.44,-0.666647463,0,,0,1000000,0
281,45928.55,,48.11000000000058,0.1780109892973539,0,,0,1000000,0
282,46066.29,,137.73999999999796,0.5536335996039575,0,,0,1000000,0
283,45953.91,,-112.38,-0.494572663,0,,0,1000000,0
284,45867.7,,-86.21,-0.384899074,0,,0,1000000,0
285,45778.12,,-89.58,-0.399022116,0,,0,1000000,0
286,45440.11,,-338.01,-1.440145903,0,,0,1000000,0
287,44378.39,,-1061.72,-4.473079512,0,,0,1000000,0
288,43538.08,,-840.31,-3.545191504,0,,0,1000000,0
289,43674.41,,136.33000000000175,0.547724553,0,,0,1000000,0
290,43415.67,,-258.74,-1.107940121,0,,0,1000000,0
291,43422.8,,7.130000000004657,0.006271454,0,,0,1000000,0
292,43648.18,,225.37999999999738,0.9209164911276828,0,,0,1000000,0
293,43420.37,,-227.81,-0.97831826,0,,0,1000000,0
294,42484.61,,-935.76,-3.945204648,0,,0,1000000,0
295,42773.03,,288.41999999999825,1.1851053715664792,0,,0,1000000,0
296,42786.61,,13.580000000001746,0.033302201,0,,0,1000000,0
297,42651.61,,-135,-0.589368863,0,,0,1000000,0
298,42526.02,,-125.59,-0.549933308,0,,0,1000000,0
299,42600.5,,74.48,0.28852274020426466,0,,0,1000000,0
300,42829.03,,228.52999999999884,0.9341175535227111,0,,0,1000000,0
301,43091.24,,262.2099999999991,1.075264150812981,0,,0,1000000,0
302,43142.33,,51.09000000000378,0.19049961340440416,0,,0,1000000,0
303,43096.5,,-45.83,-0.215674027,0,,0,1000000,0
304,43167.46,,70.95999999999913,0.2737710768294927,0,,0,1000000,0
305,42916.63,,-250.83,-1.074790786,0,,0,1000000,0
306,42689.38,,-227.25,-0.975971405,0,,0,1000000,0
307,42610.82,,-78.56,-0.352839352,0,,0,1000000,0
308,42676.3,,65.48,0.2508054190756299,0,,0,1000000,0
309,42732.22,,55.919999999998254,0.21074124241008163,0,,0,1000000,0
310,42847.17,,114.94999999999709,0.4581249608793333,0,,0,1000000,0
311,43142.62,,295.45000000000437,1.2145667901814272,0,,0,1000000,0
312,42886.74,,-255.88,-1.095954394,0,,0,1000000,0
313,42890.19,,3.4500000000043656,-0.00915074,0,,0,1000000,0
314,42787.16,,-103.03,-0.455388557,0,,0,1000000,0
315,42775.81,,-11.35,-0.071174779,0,,0,1000000,0
316,42858.62,,82.81000000000495,0.32343221631555286,0,,0,1000000,0
317,42956.11,,97.48999999999796,0.3849533578897856,0,,0,1000000,0
318,42982.97,,26.860000000000582,0.088956203,0,,0,1000000,0
319,42839.33,,-143.64,-0.625577491,0,,0,1000000,0
320,42679.2,,-160.13,-0.694684005,0,,0,1000000,0
321,42765.02,,85.81999999999971,0.33604656482632983,0,,0,1000000,0
322,42762.37,,-2.65,-0.034714702,0,,0,1000000,0
323,42666.9,,-95.47,-0.423706007,0,,0,1000000,0
324,42567.13,,-99.77,-0.441726505,0,,0,1000000,0
325,42737.8,,170.67000000000553,0.6916370868002051,0,,0,1000000,0
326,42983.48,,245.6800000000003,1.005990004,0,,0,1000000,0
327,42998.66,,15.180000000000291,0.040007502,0,,0,1000000,0
328,42983.12,,-15.54,-0.088734287,0,,0,1000000,0
329,43045.03,,61.90999999999622,0.2358442150279089,0,,0,1000000,0
330,42877.67,,-167.36,-0.724983587,0,,0,1000000,0
331,42814.52,,-63.15,-0.288258916,0,,0,1000000,0
332,42746.17,,-68.35,-0.310051146,0,,0,1000000,0
333,42876.71,,130.54000000000087,0.523459743,0,,0,1000000,0
334,42807.68,,-69.03,-0.312900899,0,,0,1000000,0
335,42895.52,,87.83999999999651,0.34451200801296555,0,,0,1000000,0
336,42915.41,,19.890000000006694,0.059746233,0,,0,1000000,0
337,42962.24,,46.82999999999447,0.17264674807014468,0,,0,1000000,0
338,42881.78,,-80.46,-0.360801897,0,,0,1000000,0
339,42637.45,,-244.33,-1.047550499,0,,0,1000000,0
340,42484.97,,-152.48,-0.662624282,0,,0,1000000,0
341,42526.05,,41.080000000001746,0.1485495706824363,0,,0,1000000,0
342,42249.89,,-276.16,-1.180944091,0,,0,1000000,0
343,41697.33,,-552.56,-2.339284931,0,,0,1000000,0
344,42260.9,,563.5699999999997,2.338207694738024,0,,0,1000000,0
345,42253.33,,-7.57,-0.055333504,0,,0,1000000,0
346,42379.79,,126.45999999999913,0.506361224,0,,0,1000000,0
347,42551.44,,171.65000000000146,0.6957440839897505,0,,0,1000000,0
348,42585.41,,33.970000000001164,0.1187528869908124,0,,0,1000000,0
349,42727.84,,142.42999999999302,0.5732885147254143,0,,0,1000000,0
350,42634.68,,-93.16,-0.414025228,0,,0,1000000,0
351,42689.78,,55.099999999998545,0.20730477537391834,0,,0,1000000,0
352,42646.1,,-43.68,-0.206663778,0,,0,1000000,0
353,42718.43,,72.33000000000175,0.2795124912679736,0,,0,1000000,0
354,42535.96,,-182.47,-0.788306778,0,,0,1000000,0
355,42677.05,,141.09000000000378,0.5676728246907515,0,,0,1000000,0
356,42643.8,,-33.25,-0.162953594,0,,0,1000000,0
357,42831.8,,188,0.7642638840400975,0,,0,1000000,0
358,42173.26,,-658.54,-2.783427341,0,,0,1000000,0
359,42249.31,,76.04999999999563,0.29510231733445036,0,,0,1000000,0
360,42492.02,,242.70999999999913,0.9935432883676057,0,,0,1000000,0
361,42668.97,,176.95000000000437,0.7179553953210698,0,,0,1000000,0
362,42979.1,,310.1299999999974,1.276087932,0,,0,1000000,0
363,42951.22,,-27.88,-0.140448925,0,,0,1000000,0
364,42924.82,,-26.4,-0.134246522,0,,0,1000000,0
365,42685.1,,-239.72,-1.028230849,0,,0,1000000,0
366,42588.65,,-96.45,-0.427813004,0,,0,1000000,0
367,42490.16,,-98.49,-0.436362264,0,,0,1000000,0
368,42565.99,,75.82999999999447,0.2941803383735233,0,,0,1000000,0
369,42543.93,,-22.06,-0.116058391,0,,0,1000000,0
370,42666.84,,122.90999999999622,0.49148383601087775,0,,0,1000000,0
371,42883.79,,216.95000000000437,0.8855879336705575,0,,0,1000000,0
372,42755.56,,-128.23,-0.560997056,0,,0,1000000,0
373,42725.63,,-29.93,-0.149040093,0,,0,1000000,0
374,42698.63,,-27,-0.13676101,0,,0,1000000,0
375,42743.94,,45.31000000000495,0.16627671161290805,0,,0,1000000,0
376,42972.19,,228.25,0.9329441257542695,0,,0,1000000,0
377,42887.79,,-84.4,-0.377313702,0,,0,1000000,0
378,42827.58,,-60.21,-0.275937925,0,,0,1000000,0
379,42862.62,,35.04000000000087,0.123237057,0,,0,1000000,0
380,43123.57,,260.9499999999971,1.0699837258549636,0,,0,1000000,0
381,42770.51,,-353.06,-1.503217646,0,,0,1000000,0
382,42674.65,,-95.86,-0.425340424,0,,0,1000000,0
383,43242.02,,567.3699999999953,2.354132785881207,0,,0,1000000,0
384,43247.55,,5.530000000006112,-0.000433848,0,,0,1000000,0
385,43040.87,,-206.68,-0.889766372,0,,0,1000000,0
386,43023.76,,-17.11,-0.095313864,0,,0,1000000,0
387,43144.79,,121.02999999999884,0.4836051067084628,0,,0,1000000,0
388,43170,,25.209999999999127,0.082041361,0,,0,1000000,0
389,43428.79,,258.7900000000009,1.0609315687841072,0,,0,1000000,0
390,43200.02,,-228.77,-0.982341441,0,,0,1000000,0
391,43130.45,,-69.57,-0.315163939,0,,0,1000000,0
392,43081.74,,-48.71,-0.22774357,0,,0,1000000,0
393,42958.66,,-123.08,-0.539414367,0,,0,1000000,0
394,42978.26,,19.599999999998545,0.058530898,0,,0,1000000,0
395,42832.17,,-146.09,-0.635844984,0,,0,1000000,0
396,42824.87,,-7.3,-0.054201984,0,,0,1000000,0
397,42760.71,,-64.16,-0.292491638,0,,0,1000000,0
398,42789.32,,28.610000000000582,0.096290127,0,,0,1000000,0
399,42632.54,,-156.78,-0.68064478,0,,0,1000000,0
400,42699.29,,66.75,0.25612775216821276,0,,0,1000000,0
401,42651.04,,-48.25,-0.225815796,0,,0,1000000,0
402,42820.57,,169.52999999999884,0.6868595594572167,0,,0,1000000,0
403,42652.34,,-168.23,-0.728629594,0,,0,1000000,0
404,42743.44,,91.10000000000582,0.35817405988848783,0,,0,1000000,0
405,42577.13,,-166.31,-0.720583233,0,,0,1000000,0
406,42550.13,,-27,-0.13676101,0,,0,1000000,0
407,42452.52,,-97.61,-0.432674348,0,,0,1000000,0
408,42316.48,,-136.04,-0.593727309,0,,0,1000000,0
409,42331.83,,15.349999999998545,0.040719940389114875,0,,0,1000000,0
410,42569.29,,237.45999999999913,0.9715415177092355,0,,0,1000000,0
411,42568.09,,-1.2,-0.028638022,0,,0,1000000,0
412,42636.74,,68.65000000000146,0.2640902977398195,0,,0,1000000,0
413,42637.12,,0.3800000000046566,-0.022016537,0,,0,1000000,0
414,42686.19,,49.06999999999971,0.18203417021773793,0,,0,1000000,0
415,42739.49,,53.299999999995634,0.1997613111481792,0,,0,1000000,0
416,42624.13,,-115.36,-0.507061287,0,,0,1000000,0
417,42551.25,,-72.88,-0.329035531,0,,0,1000000,0
